offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220701_CMX_jugueriacomidasaludable_NB_verduras_W26_piloto,jugueriacomidasaludable_NB_verduras_piloto,18,True,01-07-2022,31-07-2022,60,1,72848,-303531#-303603#-303516#213218#-303522#213222#213220#80507#71746#213224#-304368#-304371#-304374#70293#73977#421883#421881#421885#213208#-304437#-304443#213210#80525#80527#-304566#-304611#70359#54992#70362#-304617#-304614#70548#213230#70550#213232#-303618#-303702#-305073#70273#-304656#113615#12661#113740#12634#113173#-304554#70476#-304227#70255#-304947#-305004#74551#74549#12692#113077#-303627#70250#-305082#113040#-304365#-304308#-303576#124516#-304362#113030#-304566#54992#70359#-304611#70362
20220701_CMX_jugueriacomidasaludable_NB_granos_W26_piloto,jugueriacomidasaludable_NB_granos_piloto,10,True,01-07-2022,31-07-2022,40,1,72850,-303753#290405#290406#-304527#25993#25981#105423#287441#287442#287443#-304419#286885#287396#287398#287397#25987#-304380#-304521#287429#287431#287430#288268#288269
20220701_CMX_jugueriacomidasaludable_NB_leches_W26_piloto,jugueriacomidasaludable_NB_leches_piloto,8,True,01-07-2022,31-07-2022,25,1,72852,220924#-303930#361104#-303690#220519
20220701_CMX_jugueriacomidasaludable_NB_detergentejabonylavatrastes_W26_piloto,jugueriacomidasaludable_NB_detergentejabonylavatrastes_piloto,8,True,01-07-2022,31-07-2022,16,1,72854,-305196#218224#416893#416895#416894#-305190#218792#416889#416890#416891#416900#416901#416897#416898
20220701_CMX_jugueriacomidasaludable_NB_vasoscontenedoresyplatos_W26_piloto,jugueriacomidasaludable_NB_vasoscontenedoresyplatos_piloto,8,True,01-07-2022,31-07-2022,16,1,72856,70218#219840#413847#219846#63251#219879#62808#219873#512336#62803#219867#36995#219739#390641#180139#219961#380699#380700#380701#37222#219746#88349#219709#219846#53047#160213#180142#219954#92325#142572#142574#289054#135943#135944#135945#295397#295395#295396#219873#62808#219840#70218#306189#306191#306190
20220701_CMX_jugueriacomidasaludable_NB_papelytoallas_W26_piloto,jugueriacomidasaludable_NB_papelytoallas_piloto,10,True,01-07-2022,31-07-2022,40,1,72858,288939#301981#-304077#218797#218799#32687#221568#286896#288966#288967#283690#288938#-303978
20220701_CMX_jugueriacomidasaludable_NB_pollo_W26_piloto,jugueriacomidasaludable_NB_pollo_piloto,15,True,01-07-2022,31-07-2022,25,1,72860,167267#167266#167259#167261#167260#167263#167264#179989#179990#406149#406150#382435#295332#290076#283601#179696#179697#167264#167263#278241#290277#290275#290276#213604#213605#213606
20220701_CMX_jugueriacomidasaludable_NB_cubiertos_W26_piloto,jugueriacomidasaludable_NB_cubiertos_piloto,8,True,01-07-2022,31-07-2022,17,1,72862,288276#288277#-304992#-304209#288273#288274#283697#283695#-304245#230176
20220701_CMX_jugueriacomidasaludable_NB_quesos_W26_piloto,jugueriacomidasaludable_NB_quesos_piloto,15,True,01-07-2022,31-07-2022,22,1,72864,281647#281648#281649#201116#281651#281652#125839#125840#125848#125849#55161#114546
20220701_CMX_jugueriacomidasaludable_NB_enlatados_W26_piloto,jugueriacomidasaludable_NB_enlatados_piloto,12,True,01-07-2022,31-07-2022,25,1,72866,359344#359346#359342#134385#359348#-303726#126727#126723#126725#359243#56058#359252#359502#359498#134465#359496#359500#359269#126453#126455#359271#79329#-303471#126703#358572#126701#126705#134385#228488#126476#79335#126478#126760#79329#126453#126455#126752
20220701_CMX_jugueriacomidasaludable_NB_derivadoslacteos_W26_piloto,jugueriacomidasaludable_NB_derivadoslacteos_piloto,12,True,01-07-2022,31-07-2022,16,1,72868,-303861#220492#336626#336630#336624#201092#201093#201098#201099#201110#201111#201104#201105#281644#281640#281641
20220701_CMX_jugueriacomidasaludable_NB_implementosdeaseo_W26_piloto,jugueriacomidasaludable_NB_implementosdeaseo_piloto,10,True,01-07-2022,31-07-2022,20,1,72870,53949#53955#53591#53593#53912
20220701_CMX_jugueriacomidasaludable_NB_desinfectantesysanitizantes_W26_piloto,jugueriacomidasaludable_NB_desinfectantesysanitizantes_piloto,10,True,01-07-2022,31-07-2022,15,1,72872,121083#222454#121294#-303984#283724#283725
20220701_CMX_jugueriacomidasaludable_NB_alimentoscongelados_W26_piloto,jugueriacomidasaludable_NB_alimentoscongelados_piloto,14,True,01-07-2022,31-07-2022,20,1,72876,56517#122848#382918#180197#180198#180193#180195#180194#180189
20220701_CMX_jugueriacomidasaludable_NB_bolsas_W26_piloto,jugueriacomidasaludable_NB_bolsas_piloto,8,True,01-07-2022,31-07-2022,15,1,72878,-305022#38281
