offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id,segment_behaviour,offer_type,supplier_discount
20240701_VCP_padariacafebolos_control_NB_desengordurantes_W27,padariacafebolos_control_NB_desengordurantes,1,true,01-01-2028,02-01-2028,1,1,778113,630590,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_verduras_W27,padariacafebolos_control_NB_verduras,1,true,01-01-2028,02-01-2028,1,1,777984,434911#435055#434967#435063#434909,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_aucaradoantesedoces_W27,padariacafebolos_control_NB_aucaradoantesedoces,1,true,01-01-2028,02-01-2028,1,1,778107,633371#430827#430645,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_carnevermelha_W27,padariacafebolos_control_NB_carnevermelha,1,true,01-01-2028,02-01-2028,1,1,778108,554439#553896#484001#483993,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_cervejas_W27,padariacafebolos_control_NB_cervejas,1,true,01-01-2028,02-01-2028,1,1,778110,430289#430294#643679#430315,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_destilados_W27,padariacafebolos_control_NB_destilados,1,true,01-01-2028,02-01-2028,1,1,778115,589475#589479#589461,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_graos_W27,padariacafebolos_control_NB_graos,1,true,01-01-2028,02-01-2028,1,1,778121,554461#625321,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_leite_W27,padariacafebolos_control_NB_leite,1,true,01-01-2028,02-01-2028,1,1,778124,571519#430413,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_tuberculos_W27,padariacafebolos_control_NB_tuberculos,1,true,01-01-2028,02-01-2028,1,1,777982,434949#434937#434919#434935,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_azeitesoleosevinagres_W27,padariacafebolos_control_NB_azeitesoleosevinagres,1,true,01-01-2028,02-01-2028,1,1,778106,428399#438948#623714#438939#430746#430797,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_condimentos_W27,padariacafebolos_control_NB_condimentos,1,true,01-01-2028,02-01-2028,1,1,778111,539663#539654#652093#652097#592707#539669#539633#633159#539618,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_outroslimpadores_W27,padariacafebolos_control_NB_outroslimpadores,1,true,01-01-2028,02-01-2028,1,1,778127,441511,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_legumes_W27,padariacafebolos_control_NB_legumes,1,true,01-01-2028,02-01-2028,1,1,778123,434957#435068#434897#434903#435049#434941,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_conservaseenlatados_W27,padariacafebolos_control_NB_conservaseenlatados,1,true,01-01-2028,02-01-2028,1,1,778112,633711#633725#509539#633729#633707#454807,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_detergentesabaoelava-louas_W27,padariacafebolos_control_NB_detergentesabaoelava-louas,1,true,01-01-2028,02-01-2028,1,1,778116,614364#614358#518391#441496#430500,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_aguaseisotonicos_W27,padariacafebolos_control_NB_aguaseisotonicos,1,true,01-01-2028,02-01-2028,1,1,778104,601040#601080,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_ovos_W27,padariacafebolos_control_NB_ovos,1,true,01-01-2028,02-01-2028,1,1,778128,651983,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_queijos_W27,padariacafebolos_control_NB_queijos,1,true,01-01-2028,02-01-2028,1,1,778131,596031#605606#648903#605184#484113,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_desinfetantesesanitizantes_W27,padariacafebolos_control_NB_desinfetantesesanitizantes,1,true,01-01-2028,02-01-2028,1,1,778114,441493#441137#430556#441490#514255#652393,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_farinhasemisturas_W27,padariacafebolos_control_NB_farinhasemisturas,1,true,01-01-2028,02-01-2028,1,1,778118,430907#546089#532007#627690#623222#612111#430770#650945#612117#632413#623216#623210,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_sucosechas_W27,padariacafebolos_control_NB_sucosechas,1,true,01-01-2028,02-01-2028,1,1,777979,455349#430375#430371#430359,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_suinos_W27,padariacafebolos_control_NB_suinos,1,true,01-01-2028,02-01-2028,1,1,777980,483953#621479#622155#635707#483941,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_peixesefrutosdomar_W27,padariacafebolos_control_NB_peixesefrutosdomar,1,true,01-01-2028,02-01-2028,1,1,778130,596029#596145#575802#601048#596017,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_laticinios_W27,padariacafebolos_control_NB_laticinios,1,true,01-01-2028,02-01-2028,1,1,778122,430419#430416#430428,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_frango_W27,padariacafebolos_control_NB_frango,1,true,01-01-2028,02-01-2028,1,1,778119,650947#652563#470367#484153#470463#470359#622169,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_temperos_W27,padariacafebolos_control_NB_temperos,1,true,01-01-2028,02-01-2028,1,1,777981,430830#640549#531960#531969#651889,INCLUDED,SUPER_DISCOUNT,0
20240701_VCP_padariacafebolos_control_NB_frutas_W27,padariacafebolos_control_NB_frutas,1,true,01-01-2028,02-01-2028,1,1,778120,434987#434895#434925#434983#575766#537287,INCLUDED,SUPER_DISCOUNT,0
