20220517_BOG_NB_tuberculos_W20,20220517_BOG_NB_verduras_W20,20220517_BOG_NB_frutas_W20,20220517_BOG_NB_huevos_W20,20220517_BOG_NB_aceitesygrasas_W20,20220517_BOG_NB_vasos_W20,20220517_BOG_NB_contenedores_W20,20220517_BOG_NB_papelytoallas_W20,20220517_BOG_NB_arroz_W20,20220517_BOG_NB_frutasjugo_W20,20220517_BOG_NB_bebidassinalcohol_W20
18134242.0,,49118928.0,123661459.0,22191672.0,136672681.0,127253406.0,159413954.0,146897813.0,116714802.0,18380316.0
150009062.0,,17456851.0,134753430.0,117882425.0,55014829.0,159497119.0,16365254.0,112860054.0,132279602.0,16184873.0
137295079.0,,115392212.0,-250728.0,-213441.0,39499183.0,113793954.0,115439303.0,16235416.0,-201417.0,-215507.0
53146856.0,,111894227.0,119680153.0,156425796.0,103986607.0,118930339.0,37041870.0,-238694.0,-201411.0,146830897.0
20837609.0,,156655316.0,-250726.0,116366917.0,128021935.0,123960226.0,116897487.0,-238693.0,54144319.0,16119346.0
114636013.0,,139263699.0,15887514.0,23723590.0,132183478.0,79641509.0,15791822.0,131062684.0,67988802.0,118912567.0
-215822.0,,-205096.0,138652832.0,119692871.0,-232009.0,-214105.0,-215340.0,146348957.0,115600712.0,16119359.0
18380020.0,,80182998.0,114945184.0,139173448.0,16496056.0,-205912.0,154072790.0,151993245.0,-217779.0,119862848.0
141571317.0,,34438871.0,155266211.0,17907273.0,138606009.0,147422119.0,22197978.0,127253406.0,152055122.0,109803072.0
152302837.0,,81911515.0,118910118.0,119660111.0,-215616.0,15956905.0,160315101.0,113793954.0,160460120.0,146847306.0
31126779.0,,147939036.0,108620967.0,138845776.0,16364992.0,-214101.0,-231711.0,118930339.0,145075545.0,56981071.0
106296572.0,,125927131.0,143092905.0,156311120.0,123794880.0,-214097.0,66451176.0,79641509.0,43724129.0,65812050.0
123827453.0,,30359263.0,116419754.0,18136658.0,-231996.0,115563440.0,136017641.0,-214105.0,136113505.0,-231854.0
34403582.0,,124239585.0,132705450.0,16195155.0,145388997.0,146865074.0,-215318.0,147422119.0,27536740.0,100628062.0
135116034.0,,128720614.0,17460396.0,152125010.0,66647493.0,-230473.0,159201002.0,15956905.0,138734949.0,-231838.0
-215806.0,,116481770.0,159050926.0,128056913.0,15414734.0,-246853.0,16447211.0,92019627.0,15314282.0,117847655.0
143095044.0,,54157042.0,42151087.0,142196311.0,-215593.0,155704251.0,16496383.0,-214097.0,154086765.0,103134825.0
115389702.0,,149397235.0,30370992.0,124280411.0,36173276.0,102276030.0,131512064.0,-230473.0,39939437.0,16692847.0
-232185.0,,15998709.0,159526072.0,-254372.0,-231972.0,72432574.0,32487169.0,-246853.0,134147439.0,122484338.0
16053512.0,,134070008.0,-250695.0,-246179.0,11253217.0,137903046.0,98432770.0,155704251.0,156298608.0,155694707.0
121206028.0,,120250111.0,12692667.0,91823711.0,16643572.0,17603528.0,127481606.0,102276030.0,31747441.0,154252916.0
13366541.0,,159538951.0,42282173.0,102702687.0,44479991.0,125451208.0,19052295.0,72432574.0,150826357.0,72660598.0
141849869.0,,140541703.0,-250689.0,-246173.0,91371007.0,158825417.0,134559499.0,137903046.0,154152311.0,-215434.0
81573139.0,,120667913.0,152186050.0,17604196.0,100283903.0,158481355.0,-231665.0,159456199.0,15199608.0,145225337.0
120665364.0,,120110857.0,28732611.0,152215145.0,2700818.0,-246834.0,39974672.0,17603528.0,31829376.0,15791740.0
150025496.0,,20733705.0,37940420.0,15400554.0,44152342.0,140958671.0,16381714.0,125451208.0,110570906.0,15201918.0
21591320.0,,158883593.0,120876230.0,128466540.0,72791579.0,113605582.0,8288019.0,158825417.0,134475162.0,22689415.0
98350362.0,,118054672.0,132279495.0,158891629.0,18380316.0,148036570.0,44594968.0,158481355.0,132853148.0,114226823.0
34632989.0,,37707536.0,-217912.0,98418290.0,16184873.0,-255011.0,146732826.0,-246834.0,109899163.0,16529033.0
38860062.0,,156729105.0,37465290.0,131104373.0,-215507.0,-214049.0,112949022.0,140958671.0,-234085.0,139196041.0
16659744.0,,119275287.0,131116234.0,-221578.0,146830897.0,30366687.0,-215264.0,113605582.0,104377763.0,36812433.0
19871015.0,,158072600.0,149531859.0,58883702.0,118912567.0,-238625.0,-231649.0,148036570.0,84454819.0,39122577.0
159577387.0,,116727577.0,42708180.0,105946747.0,16119359.0,-238623.0,143718178.0,-255011.0,148073895.0,21477012.0
149484848.0,,156540697.0,21572820.0,138059389.0,119862848.0,156564447.0,147863334.0,50912223.0,135949736.0,134510232.0
109491512.0,,135896859.0,49966291.0,15302274.0,109803072.0,35855332.0,-231639.0,156564447.0,156724651.0,15201945.0
157513026.0,,152608540.0,15838433.0,-221562.0,146847306.0,16817125.0,41498412.0,-238623.0,125136302.0,16365219.0
152122691.0,,18505498.0,-250654.0,-246129.0,56981071.0,36428772.0,127399729.0,-214046.0,132804019.0,34240170.0
-232123.0,,138608411.0,54389988.0,41967247.0,65812050.0,-238615.0,117290805.0,16817123.0,150023610.0,-231762.0
115586376.0,,32407328.0,46099688.0,102694545.0,-231854.0,58760170.0,128448309.0,35855332.0,17165757.0,19773111.0
16528717.0,,42704673.0,-250645.0,129089171.0,-231838.0,106413034.0,156399414.0,106339301.0,35024324.0,15759031.0
16414034.0,,131096353.0,108096753.0,150773396.0,117847655.0,-238613.0,20412222.0,16817125.0,114077129.0,156399288.0
-232108.0,,158449443.0,146615539.0,112844435.0,103134825.0,-238611.0,-215227.0,36428772.0,97856970.0,16627390.0
15316318.0,,35675939.0,102608116.0,136625814.0,-231829.0,106822633.0,15202118.0,-238615.0,21720522.0,40515264.0
146027879.0,,23068451.0,145403143.0,15589013.0,16692847.0,131603439.0,-231605.0,58760170.0,159395276.0,16365254.0
15332712.0,,103472935.0,-250616.0,58400409.0,122484338.0,128646128.0,132249429.0,106413034.0,158920140.0,115439303.0
152171881.0,,139853607.0,153431304.0,-246118.0,155694707.0,61307891.0,105625438.0,139254761.0,37957078.0,37041870.0
106345838.0,,115474218.0,-217846.0,39804576.0,154252916.0,147299318.0,-231586.0,-238611.0,-217641.0,116897487.0
141587825.0,,139214636.0,15101195.0,144809633.0,72660598.0,140909563.0,115472226.0,106822633.0,150875606.0,15791822.0
20591986.0,,38231853.0,114715923.0,-221532.0,39122553.0,104283140.0,22329205.0,15653871.0,63778266.0,-215340.0
-232069.0,,103915311.0,157461781.0,96050854.0,145225337.0,37493765.0,15202181.0,128646128.0,158625242.0,23590616.0
111670651.0,,15482674.0,15674647.0,57999017.0,15791740.0,77085701.0,138557323.0,61307891.0,31501789.0,22197978.0
15857036.0,,20266804.0,159051034.0,-237910.0,15201918.0,41368580.0,40548236.0,15809524.0,19049951.0,160315101.0
147944848.0,,15425335.0,149957915.0,44367532.0,22689415.0,109960197.0,105920401.0,147299318.0,97775071.0,-231711.0
16364948.0,,104382266.0,52817191.0,140902062.0,114226823.0,37084165.0,116258709.0,140909563.0,57912801.0,138049253.0
15676825.0,,16514876.0,103148842.0,132193968.0,16529033.0,146734085.0,115554199.0,17398783.0,-250398.0,136017641.0
103118246.0,,145366845.0,121974059.0,147504818.0,139196041.0,120151052.0,142358431.0,104283140.0,106360289.0,-215318.0
136672681.0,,-237761.0,-201430.0,-237902.0,39122577.0,76151820.0,39712671.0,37493765.0,114175464.0,159201002.0
55014829.0,,16572226.0,126594351.0,151469748.0,21477012.0,155155469.0,-247896.0,77085701.0,131640810.0,16447211.0
39499183.0,,38559556.0,53013809.0,135298740.0,134510232.0,16178192.0,150878120.0,41368580.0,128101873.0,16496383.0
103986607.0,,115416903.0,32615730.0,158400180.0,15201945.0,151370770.0,158971822.0,109960197.0,150793727.0,131512064.0
128021935.0,,41598792.0,149499187.0,20471480.0,16365219.0,106445848.0,115423151.0,146734085.0,152235523.0,32487169.0
132183478.0,,-237753.0,17182002.0,129031865.0,109573801.0,37633051.0,156809147.0,114211852.0,47590916.0,98432770.0
-232009.0,,-204982.0,116714802.0,16219833.0,34240170.0,44481564.0,31143868.0,15711245.0,156888584.0,127481606.0
16496056.0,,15540044.0,132279602.0,15720123.0,-231762.0,-238565.0,-231491.0,120151052.0,-201204.0,134559499.0
138606009.0,,117260108.0,-201417.0,31358653.0,19773111.0,147651611.0,-215097.0,76151820.0,-217584.0,-231665.0
-215615.0,,155303758.0,-217800.0,19267265.0,15759031.0,21478431.0,3749833.0,16178192.0,16412176.0,39974672.0
123794880.0,,133939023.0,-201411.0,131645124.0,16627390.0,116423711.0,116783050.0,103472145.0,106311186.0,8288019.0
-231996.0,,-204978.0,54144319.0,31751876.0,40515264.0,16161826.0,99121103.0,155155469.0,132378129.0,156448533.0
145388997.0,,33070932.0,115600712.0,-246068.0,16365254.0,16178212.0,145094613.0,39844885.0,39808530.0,44594968.0
15414734.0,,-213164.0,-217779.0,37027532.0,115439303.0,106904614.0,-247850.0,-238565.0,113602066.0,-231649.0
36173276.0,,29867861.0,152055122.0,49118928.0,116897487.0,140950569.0,-215079.0,44481564.0,135343650.0,147863334.0
132085221.0,,15769431.0,160460120.0,17456851.0,15791822.0,-230356.0,153581534.0,147651611.0,66842148.0,-231639.0
130823659.0,,155287386.0,145075545.0,115392212.0,-215340.0,136551469.0,154253281.0,21478431.0,156380710.0,41498412.0
134231531.0,,139321179.0,43724129.0,111894227.0,154072790.0,115383343.0,139704290.0,116423711.0,-217534.0,127399729.0
155678189.0,,15769440.0,136113505.0,156655316.0,22197978.0,148118576.0,19183594.0,141753375.0,-233918.0,123631411.0
16643572.0,,155672417.0,27536740.0,80182998.0,160315101.0,-238545.0,53262314.0,140950569.0,-233913.0,117290805.0
44479991.0,,123813731.0,138734949.0,34438871.0,-231711.0,20585523.0,34207723.0,-230356.0,17411656.0,128448309.0
44152342.0,,19767140.0,39939437.0,33767131.0,138049253.0,85244981.0,18184176.0,136551469.0,-201137.0,156399414.0
72791579.0,,109338476.0,135146863.0,81911515.0,66451176.0,-238539.0,102037488.0,-238545.0,152677972.0,20412222.0
18380316.0,,-254092.0,134147439.0,126631645.0,136017641.0,156359738.0,-215046.0,148118576.0,41266776.0,-215227.0
117831203.0,,30719861.0,156298608.0,147939036.0,-215318.0,149470269.0,154155017.0,15301683.0,53669465.0,15398725.0
16184873.0,,22093686.0,31747441.0,30359263.0,159201002.0,151100478.0,12269580.0,85244981.0,117370458.0,15202118.0
-215507.0,,16236414.0,150826357.0,125927131.0,16447211.0,133913665.0,42629133.0,-238539.0,127430237.0,-231605.0
146830897.0,,158564222.0,154152311.0,128720614.0,144406266.0,-254909.0,104003598.0,156359738.0,16658017.0,132249429.0
16119346.0,,72343424.0,15199608.0,54157042.0,134002427.0,-254904.0,155744272.0,149470269.0,155938402.0,150107993.0
118912567.0,,115752834.0,110570906.0,149397235.0,16496383.0,123862089.0,36534289.0,151100478.0,115453541.0,105625438.0
16119359.0,,23699331.0,134475162.0,15998709.0,32487169.0,17923149.0,130824215.0,133913665.0,-233883.0,-231586.0
119862848.0,,-221309.0,132853148.0,134070008.0,98432770.0,16178256.0,23722007.0,-254909.0,147467882.0,115472226.0
109803072.0,,15679363.0,109899163.0,41017084.0,127481606.0,-238511.0,35207200.0,-254904.0,39710316.0,22329205.0
146847306.0,,155189123.0,-234085.0,120250111.0,19052295.0,16178257.0,38385704.0,122395723.0,146910829.0,15202181.0
56981071.0,,-254073.0,104377763.0,11624198.0,134559499.0,19864659.0,138754100.0,17923149.0,35434094.0,138557323.0
65812050.0,,156352391.0,84454819.0,15712007.0,-231665.0,137165908.0,101693498.0,16178256.0,-250255.0,40548236.0
100628062.0,,15204228.0,52997543.0,159538951.0,39974672.0,153476182.0,10500163.0,-238511.0,18968182.0,105920401.0
-231838.0,,152215434.0,148073895.0,120667913.0,16381714.0,-254889.0,133969988.0,16178257.0,84913786.0,116258709.0
117847655.0,,114589575.0,135949736.0,120110857.0,8288019.0,15989850.0,39942222.0,16923732.0,17411710.0,115554199.0
103134825.0,,51765132.0,18640298.0,20733705.0,44594968.0,95001691.0,16922703.0,137165908.0,103509635.0,142358431.0
16692847.0,,101056393.0,125136302.0,55123724.0,-215266.0,37035104.0,37484625.0,130989142.0,159346311.0,39712671.0
155694707.0,,137650062.0,132804019.0,49020683.0,112949022.0,152591456.0,155859029.0,-254889.0,128593544.0,-247896.0
16365172.0,,16383882.0,17165757.0,-254194.0,-215264.0,156302432.0,19363927.0,153476182.0,113077901.0,150878120.0
154252916.0,,139165578.0,35024324.0,118054672.0,-231649.0,155753571.0,135985241.0,18373719.0,109424270.0,115423151.0
72660598.0,,132087695.0,114077129.0,37707536.0,143718178.0,152280163.0,37582940.0,17456217.0,15199886.0,103020474.0
39122553.0,,157269910.0,97856970.0,156729105.0,147863334.0,155073637.0,115587169.0,95001691.0,70839952.0,156809147.0
145225337.0,,42491802.0,21720522.0,-245996.0,-231639.0,128089187.0,-231326.0,15989850.0,122465937.0,31143868.0
154039930.0,,15548315.0,159395276.0,119275287.0,41498412.0,18545768.0,125450342.0,37035104.0,58388114.0,139343804.0
15201918.0,,127958940.0,37957078.0,158072600.0,127399729.0,47324265.0,-247701.0,152591456.0,-250215.0,-231491.0
114226823.0,,146857886.0,-217641.0,79249178.0,123631411.0,35830891.0,124287083.0,156302432.0,126987933.0,-215097.0
16529033.0,,154091423.0,89566679.0,135896859.0,117290805.0,114228334.0,130807916.0,155753571.0,17919645.0,3749833.0
139196041.0,,43089822.0,150875606.0,152608540.0,128448309.0,18357361.0,23066734.0,152280163.0,146730655.0,99121103.0
36812433.0,,-221278.0,63778266.0,138608411.0,156399414.0,145341555.0,92059766.0,155073637.0,117976736.0,-231472.0
39122577.0,,15548322.0,158625242.0,32407328.0,20412222.0,-213895.0,151009398.0,128089187.0,20590241.0,147486672.0
21477012.0,,13033384.0,31501789.0,131096353.0,-215227.0,-205703.0,-231299.0,35830891.0,22097570.0,101644244.0
134510232.0,,15990697.0,19049951.0,35028770.0,15202118.0,124943481.0,143718526.0,114228334.0,150056611.0,145094613.0
15201945.0,,-254038.0,97775071.0,23068451.0,-231605.0,16612480.0,16922752.0,145341555.0,85257893.0,-247850.0
16365219.0,,42385322.0,57912801.0,139853607.0,132249429.0,-254847.0,147273865.0,-230285.0,12594854.0,-215079.0
109573801.0,,16850862.0,-250398.0,115474218.0,150107993.0,51985537.0,-231285.0,121363573.0,155709094.0,153581534.0
34240170.0,,18055091.0,106360289.0,-221397.0,-231586.0,22862980.0,121960587.0,-213895.0,-250198.0,154253281.0
19773111.0,,30719925.0,114175464.0,139214636.0,115472226.0,16620679.0,137181325.0,124943481.0,46001842.0,139704290.0
15759031.0,,122281911.0,131640810.0,103915311.0,15202181.0,-254840.0,-247666.0,16612480.0,-201035.0,147470312.0
156399288.0,,-254016.0,128101873.0,15482674.0,40548236.0,101522570.0,17397903.0,-254847.0,36269752.0,-215063.0
40515264.0,,46251968.0,150793727.0,20266804.0,116258709.0,153492619.0,138131605.0,51985537.0,152055481.0,19183594.0
159413954.0,,31735746.0,152235523.0,-254155.0,115554199.0,14507147.0,158415000.0,102579329.0,41496255.0,53262314.0
16365254.0,,35200963.0,47590916.0,15425335.0,121173916.0,105405581.0,23017632.0,22862980.0,119336641.0,18184176.0
115439303.0,,132734915.0,156888584.0,147963705.0,39712671.0,101719182.0,98777248.0,-254840.0,39710403.0,102037488.0
37041870.0,,-204860.0,-250358.0,104382266.0,-247896.0,-238450.0,-247643.0,101522570.0,43118280.0,-215050.0
116897487.0,,151625670.0,-201204.0,16514876.0,150878120.0,-230261.0,104429744.0,153492619.0,-250167.0,-215046.0
15791822.0,,124379077.0,-217584.0,-237761.0,158971822.0,51674256.0,-231247.0,14507147.0,133230283.0,154155017.0
-215340.0,,126246853.0,16412176.0,16572226.0,115423151.0,117439634.0,15415475.0,-230261.0,37482193.0,12269580.0
154072790.0,,47669187.0,106311186.0,81772358.0,103020474.0,158473365.0,137656502.0,-238450.0,106835672.0,-247792.0
23590616.0,,146939850.0,132378129.0,-237753.0,156809147.0,15924373.0,18725047.0,15563916.0,133918425.0,36534289.0
22197978.0,,121356235.0,39808530.0,-204982.0,31143868.0,-230251.0,129546432.0,51674256.0,40529625.0,130824215.0
160315101.0,,59695050.0,113602066.0,-229557.0,139343804.0,110967964.0,104396995.0,15924373.0,136195804.0,23722007.0
-231711.0,,-221235.0,135343650.0,15540044.0,-215097.0,132037789.0,50444484.0,-230251.0,-233762.0,35207200.0
66451176.0,,-213043.0,66842148.0,117260108.0,3749833.0,151436446.0,125843653.0,110967964.0,-217375.0,18397221.0
136017641.0,,21479375.0,63172144.0,155303758.0,116783050.0,142335133.0,131020996.0,132037789.0,124235492.0,38385704.0
-215318.0,,-229430.0,132066871.0,-254129.0,99121103.0,31128732.0,10795216.0,151436446.0,-233756.0,38221866.0
159201002.0,,-204847.0,43216440.0,133939023.0,-231472.0,123206816.0,86751441.0,142335133.0,-250137.0,18364467.0
158398196.0,,-237615.0,-217534.0,-204979.0,147486672.0,147963043.0,15792340.0,31128732.0,144338664.0,138754100.0
144406266.0,,15597523.0,-233918.0,33070932.0,101644244.0,33766567.0,37370077.0,123206816.0,48475889.0,150747190.0
134002427.0,,15917014.0,-233913.0,29867861.0,145094613.0,15924396.0,-231199.0,154107045.0,131559161.0,18987069.0
132708094.0,,124854232.0,17411656.0,159121238.0,-247850.0,125516976.0,-247581.0,20946096.0,41856765.0,10500163.0
16496383.0,,160268250.0,-201137.0,15769431.0,-215079.0,134651057.0,111376614.0,125516976.0,141815549.0,133969988.0
131512064.0,,-229412.0,130805333.0,155287386.0,30357466.0,20495537.0,134084839.0,20495537.0,120712965.0,39942222.0
98432770.0,,156508126.0,41266776.0,139321179.0,153581534.0,36805811.0,156383470.0,36805811.0,15740680.0,16922703.0
-215293.0,,417769.0,53669465.0,129097564.0,154253281.0,121699507.0,136640753.0,105847987.0,107802384.0,154187860.0
127481606.0,,30719979.0,117370458.0,132874079.0,139704290.0,138738870.0,155400434.0,121699507.0,155741969.0,155859029.0
134559499.0,,20086766.0,127430237.0,-254112.0,147470312.0,42392759.0,15268086.0,138738870.0,35663636.0,19363927.0
-231665.0,,87195630.0,-217502.0,123813731.0,-215063.0,150781115.0,153417982.0,42392759.0,159969047.0,135985241.0
39974672.0,,-213006.0,155938402.0,19767140.0,19183594.0,-254785.0,43628799.0,150781115.0,17903386.0,37582940.0
8288019.0,,19292149.0,115453541.0,17858410.0,53262314.0,157777088.0,102332672.0,157777088.0,114061083.0,16087135.0
44594968.0,,-204810.0,-233883.0,109338476.0,34207723.0,156769473.0,46905603.0,156769473.0,24260381.0,-231326.0
146732826.0,,134840314.0,147467882.0,-254092.0,18184176.0,122510530.0,37370116.0,122510530.0,16740127.0,125450342.0
143718178.0,,139329531.0,39710316.0,30719861.0,102037488.0,7896258.0,39958791.0,7896258.0,18067236.0,-247701.0
147863334.0,,135036925.0,146910829.0,22093686.0,-215046.0,15989956.0,136067341.0,15989956.0,23310118.0,130807916.0
-231639.0,,,35434094.0,16236414.0,128497667.0,132259015.0,131479824.0,17104069.0,95285035.0,92059766.0
41498412.0,,,-217488.0,72343424.0,154155017.0,149380295.0,158906641.0,132259015.0,120270636.0,151009398.0
127399729.0,,,-250255.0,115752834.0,12269580.0,88005833.0,121207056.0,149380295.0,-233677.0,-231299.0
117290805.0,,,18968182.0,23699331.0,42629133.0,42802383.0,17185045.0,88005833.0,41348916.0,143718526.0
128448309.0,,,84913786.0,15679363.0,104003598.0,87620816.0,138197272.0,42802383.0,148516662.0,16922752.0
20412222.0,,,17411710.0,155189123.0,-247792.0,116767955.0,147388696.0,-246576.0,17542976.0,41859200.0
-215227.0,,,103509635.0,-254074.0,155744272.0,7896276.0,37943578.0,87620816.0,136621893.0,147273865.0
-231605.0,,,159346311.0,-254073.0,130824215.0,-238378.0,-247525.0,116767955.0,16445259.0,-231285.0
132249429.0,,,128593544.0,156352391.0,23722007.0,16375000.0,157563170.0,7896276.0,-250035.0,121960587.0
150107993.0,,,113077901.0,15204228.0,35207200.0,16604380.0,16759089.0,16375000.0,30633808.0,137181325.0
-231586.0,,,109424270.0,152215434.0,18397221.0,-254751.0,-214734.0,117423328.0,15707992.0,17397903.0
115472226.0,,,15199886.0,114589575.0,38385704.0,16194787.0,153450801.0,-254751.0,51687265.0,138131605.0
40220523.0,,,70839952.0,101056393.0,38221866.0,-238361.0,120158518.0,16194787.0,16150376.0,23017632.0
22329205.0,,,122465937.0,16383882.0,118896690.0,152214760.0,136067383.0,121306340.0,17411945.0,-247643.0
15202181.0,,,58388114.0,139165578.0,18364467.0,155204844.0,16447811.0,-238361.0,114601834.0,-247642.0
40548236.0,,,-250215.0,157269910.0,138754100.0,135224557.0,3832132.0,155204844.0,15626094.0,32602281.0
105920401.0,,,17919645.0,5349273.0,101693498.0,-254738.0,128465229.0,135224557.0,120696690.0,16152749.0
116258709.0,,,146730655.0,-229479.0,18987069.0,145841389.0,102545742.0,145841389.0,-217229.0,104429744.0
115554199.0,,,117976736.0,149454746.0,10500163.0,119626993.0,41040215.0,-205585.0,-217230.0,-231247.0
121173916.0,,,20590241.0,127958940.0,133969988.0,-230159.0,134183255.0,119626993.0,12267389.0,137656502.0
142358431.0,,,22097570.0,43089822.0,39942222.0,-238349.0,158431576.0,-238349.0,121909117.0,18725047.0
39712671.0,,,150056611.0,154091423.0,16922703.0,51977461.0,137951579.0,16030964.0,103460734.0,129546432.0
150878120.0,,,85257893.0,-221278.0,154187860.0,22789374.0,37026141.0,51977461.0,139407230.0,50444484.0
158971822.0,,,12594854.0,15548322.0,155859029.0,111262975.0,154024291.0,108518644.0,55373697.0,125843653.0
115423151.0,,,155709094.0,-204893.0,19363927.0,26369282.0,121764199.0,16178421.0,23310213.0,131020996.0
156809147.0,,,42282664.0,13033384.0,135985241.0,-230141.0,17398120.0,109616376.0,38088603.0,49117384.0
31143868.0,,,-250198.0,15990697.0,37582940.0,15580421.0,17103209.0,18341110.0,-249955.0,10795216.0
139343804.0,,,46001842.0,-254038.0,156743773.0,85015815.0,125172071.0,-254726.0,20950944.0,15792340.0
158513083.0,,,-201035.0,18055091.0,16087135.0,117906696.0,21035375.0,137157878.0,124841890.0,47593690.0
3749833.0,,,36269752.0,30719925.0,-231326.0,19651849.0,137329009.0,111262975.0,96055203.0,132790490.0
99121103.0,,,152055481.0,122281911.0,125450342.0,128490763.0,131676540.0,26369282.0,15953835.0,37370077.0
-231472.0,,,41496255.0,89997241.0,-247701.0,146840844.0,-231040.0,-230141.0,159444907.0,-231199.0
101644244.0,,,119336641.0,15900602.0,130807916.0,158514443.0,-231033.0,15580421.0,150728624.0,-247581.0
145094613.0,,,39710403.0,-254016.0,23066734.0,135937292.0,56408458.0,117906696.0,21589940.0,111376614.0
-247850.0,,,43118280.0,46251968.0,92059766.0,139836686.0,106346895.0,19651849.0,-200776.0,134084839.0
-215079.0,,,-250167.0,155852738.0,151009398.0,-205557.0,127826319.0,146840844.0,-249921.0,136640753.0
30357466.0,,,133230283.0,35200963.0,-231299.0,35085582.0,17398162.0,17972492.0,157396936.0,155400434.0
153581534.0,,,37482193.0,31735746.0,143718526.0,15621396.0,157333913.0,135937292.0,114667476.0,15595762.0
154253281.0,,,106835672.0,-204860.0,16922752.0,15629592.0,-231015.0,139836686.0,123187158.0,153417982.0
139704290.0,,,133918425.0,151625670.0,41859200.0,31759644.0,15301019.0,35085582.0,106409943.0,43628799.0
-215063.0,,,40529625.0,124379077.0,147273865.0,-254688.0,62781854.0,15621396.0,107261915.0,102332672.0
53262314.0,,,136195804.0,126246853.0,121960587.0,118537505.0,-247391.0,15629592.0,156430300.0,46905603.0
34207723.0,,,-217375.0,47669187.0,137181325.0,150936866.0,7911841.0,43326751.0,17739741.0,37370116.0
18184176.0,,,124235492.0,-229430.0,-247666.0,131521827.0,120109479.0,118537505.0,112881629.0,39958791.0
102037488.0,,,-233756.0,121356235.0,17397903.0,39222563.0,103414183.0,150936866.0,108031971.0,136067341.0
-215046.0,,,-250137.0,-221235.0,138131605.0,32595238.0,-247383.0,131521827.0,147320804.0,131479824.0
128497667.0,,,144338664.0,-213043.0,158415000.0,16669993.0,18790826.0,39222563.0,155660274.0,121207056.0
154155017.0,,,48475889.0,-254001.0,37042331.0,-246486.0,146995632.0,-230108.0,37957623.0,17185045.0
12269580.0,,,131559161.0,21479375.0,98777248.0,39591222.0,16497074.0,16669993.0,84226040.0,138197272.0
42629133.0,,,41856765.0,15196109.0,-247643.0,104340796.0,159758771.0,-246486.0,139276281.0,147388696.0
104003598.0,,,141815549.0,14868430.0,-247642.0,-238276.0,144718260.0,138804521.0,148697082.0,37943578.0
-247792.0,,,120712965.0,-204847.0,32602281.0,116317500.0,155859383.0,16031035.0,149499910.0,-247525.0
155744272.0,,,15740680.0,15597523.0,16152749.0,136666428.0,16660921.0,104340796.0,-200697.0,151566625.0
36534289.0,,,-200950.0,15917014.0,-231247.0,139779393.0,19184064.0,-238276.0,-200693.0,157563170.0
130824215.0,,,107802384.0,160268250.0,15415475.0,150117699.0,160315842.0,116317500.0,130854926.0,16759089.0
35207200.0,,,155741969.0,-229412.0,137656502.0,81960260.0,17103302.0,136666428.0,146780177.0,-214734.0
18397221.0,,,35663636.0,159039462.0,18725047.0,148118853.0,-214584.0,15048002.0,-233450.0,153450801.0
38385704.0,,,159969047.0,417769.0,129546432.0,127851844.0,120797640.0,150117699.0,133967901.0,120158518.0
38221866.0,,,17903386.0,30719979.0,104396995.0,104496455.0,-214581.0,81960260.0,103165985.0,136067383.0
118896690.0,,,114061083.0,15654896.0,125843653.0,16153931.0,77806027.0,148118853.0,-249822.0,21346618.0
18364467.0,,,24260381.0,-213006.0,131020996.0,101711180.0,40548813.0,127851844.0,-249816.0,-247488.0
138754100.0,,,16740127.0,134840314.0,49117384.0,-254643.0,-214578.0,157457735.0,134705194.0,16447811.0
150747190.0,,,18067236.0,139329531.0,86751441.0,87113041.0,15104456.0,-246457.0,156348463.0,36927812.0
101693498.0,,,23310118.0,135036925.0,15792340.0,-246447.0,43104722.0,104496455.0,48558141.0,3832132.0
18987069.0,,,95285035.0,,132790490.0,15859027.0,42154463.0,16153931.0,123088958.0,154237254.0
10500163.0,,,120270636.0,,37370077.0,-238252.0,130906592.0,-254643.0,40792129.0,128465229.0
133969988.0,,,-233677.0,,149502176.0,-246440.0,159562210.0,45276494.0,44691537.0,41040215.0
39942222.0,,,41348916.0,,-231199.0,141253982.0,145914346.0,87113041.0,7565397.0,134183255.0
16922703.0,,,148516662.0,,-247581.0,159104353.0,129137138.0,-246447.0,146878552.0,137951579.0
37484625.0,,,17542976.0,,111376614.0,-254622.0,16382454.0,-238252.0,114028633.0,158349662.0
154187860.0,,,136621893.0,,134084839.0,157982051.0,-230922.0,-246440.0,134738010.0,154024291.0
155859029.0,,,16445259.0,,156383470.0,21020004.0,-230920.0,147463518.0,7549024.0,135969125.0
135985241.0,,,-250035.0,,136640753.0,-230043.0,15596024.0,141253982.0,34435169.0,121764199.0
37582940.0,,,123219791.0,,15268086.0,94895462.0,37353978.0,159104353.0,39006316.0,17398120.0
156743773.0,,,30633808.0,,153417982.0,160234853.0,-230917.0,125549922.0,15298669.0,17103209.0
115587169.0,,,131592018.0,,43628799.0,15777129.0,-230914.0,157982051.0,43233395.0,160446830.0
-231326.0,,,15707992.0,,102332672.0,-205463.0,43137535.0,21020004.0,-249741.0,21035375.0
125450342.0,,,51687265.0,,46905603.0,154213739.0,-214528.0,125492579.0,-216970.0,137329009.0
124287083.0,,,16150376.0,,37370116.0,132152684.0,15792644.0,136117605.0,15413369.0,131676540.0
130807916.0,,,-250007.0,,136067341.0,153509229.0,105462277.0,94895462.0,147927164.0,-231040.0
23066734.0,,,114601834.0,,131479824.0,135331182.0,-214517.0,-230043.0,-249721.0,16234885.0
