20220517_BOG_NB_congelados,20220517_BOG_NB_aseoehigiene,20220517_BOG_NB_lacteosyhuevos,20220517_BOG_NB_desechables
150771835.0,152310493.0,36673840.0,69694280.0
159504507.0,-240925.0,116660530.0,-232626.0
135944319.0,43119340.0,132340018.0,125080400.0
155916419.0,-240915.0,-239308.0,-216237.0
136632451.0,-216326.0,13523255.0,-216235.0
-239483.0,-240901.0,159783224.0,-224420.0
-239482.0,134558465.0,100604218.0,113660765.0
157898885.0,60936962.0,15472955.0,-248986.0
-223093.0,15225603.0,159324474.0,85947239.0
158898316.0,36672267.0,154032445.0,131781480.0
-206707.0,-224501.0,16570687.0,-232593.0
16160914.0,103142158.0,149985602.0,146166646.0
86726802.0,15766289.0,48093508.0,61436793.0
134142105.0,118043410.0,42703174.0,6583167.0
39966880.0,31757075.0,147921222.0,146772873.0
16046245.0,16732947.0,158554444.0,-232564.0
142334121.0,20402965.0,21141838.0,17855375.0
132176048.0,115495702.0,121346386.0,102978453.0
-239438.0,-224489.0,136714585.0,110588823.0
156342453.0,57905943.0,107239770.0,103863192.0
40507576.0,131511071.0,15358300.0,123712413.0
155064504.0,15446817.0,152115554.0,60085149.0
47306936.0,35664673.0,100342115.0,144642976.0
102013117.0,-240862.0,22796644.0,108385185.0
19863747.0,41743141.0,16554343.0,-232544.0
-206650.0,17683238.0,114039147.0,145175462.0
107337928.0,117904169.0,149526898.0,64213926.0
17684684.0,46011178.0,150198649.0,156029862.0
42981581.0,-249047.0,-239237.0,22893485.0
-239408.0,-240854.0,119658880.0,-240722.0
13424851.0,32404269.0,15423874.0,42898359.0
18520285.0,42177329.0,-206456.0,31945661.0
15915230.0,-240846.0,108059018.0,16028606.0
10066144.0,119632691.0,7821708.0,154072000.0
15948001.0,-216265.0,15538574.0,134771651.0
150378723.0,19100472.0,133945748.0,101905349.0
144283883.0,-216262.0,15440277.0,123253702.0
-239381.0,-224453.0,138762655.0,144667590.0
131422445.0,121934652.0,156752288.0,155808710.0
127949040.0,117461827.0,114219430.0,124326857.0
115120372.0,17601352.0,138844586.0,121361354.0
-222984.0,69694280.0,157522351.0,114660299.0
114678009.0,-232626.0,47897008.0,-240688.0
41375995.0,125080400.0,113023411.0,116274129.0
16193788.0,-216237.0,123148728.0,98431953.0
19159296.0,-216235.0,155261370.0,115397594.0
89938177.0,10400602.0,142989755.0,159454171.0
120936707.0,-224420.0,118364613.0,-240673.0
16144644.0,113660765.0,-239153.0,40883171.0
96835853.0,-248986.0,99817938.0,150311911.0
133241107.0,85947239.0,150985176.0,24253420.0
147314963.0,131781480.0,23304665.0,140743661.0
150722837.0,-208023.0,50911708.0,-240660.0
149412123.0,-232593.0,117873122.0,128455664.0
151410971.0,61436793.0,56056290.0,156029947.0
148920609.0,6583167.0,124475875.0,19567612.0
159799589.0,146772873.0,-239132.0,16446461.0
20584744.0,-232564.0,16144867.0,157529086.0
113449257.0,18789263.0,69016046.0,15717375.0
42506537.0,17855375.0,122690036.0,132854784.0
98818347.0,155702161.0,15391224.0,21017602.0
116660530.0,102978453.0,24091131.0,88822787.0
-222925.0,110588823.0,16095741.0,158086150.0
132340018.0,103863192.0,157080063.0,135951366.0
-239308.0,123712413.0,157293058.0,117904396.0
159783224.0,60085149.0,144775685.0,131544076.0
100604218.0,-232544.0,16587275.0,51868685.0
15472955.0,-224351.0,16046609.0,149558289.0
-222917.0,108385185.0,18143766.0,-216044.0
154032445.0,15799204.0,155097629.0,137524244.0
16570687.0,145175462.0,121330214.0,-232424.0
149985602.0,22893485.0,139090475.0,146723866.0
48093508.0,158970798.0,133143089.0,23663644.0
147921222.0,-240722.0,17095217.0,38048804.0
148576591.0,17126324.0,138091060.0,143127593.0
121346386.0,42898359.0,-239043.0,110482475.0
136714585.0,31945661.0,15391295.0,62288940.0
107239770.0,16028606.0,118413898.0,101446705.0
152115554.0,23000002.0,15538774.0,16888883.0
100342115.0,134771651.0,15047254.0,105042997.0
22796644.0,156431300.0,113498711.0,-232395.0
16554343.0,101905349.0,-206246.0,46167094.0
114039147.0,123253702.0,155720289.0,-224198.0
149526898.0,124326857.0,-239000.0,121295930.0
150198649.0,121361354.0,134617713.0,120779834.0
-239237.0,114660299.0,148068985.0,16823358.0
119658880.0,-240688.0,20470394.0,96433216.0
15423874.0,12202968.0,16685697.0,157037637.0
-206456.0,115397594.0,135092872.0,7607377.0
108059018.0,16036827.0,21715593.0,24261716.0
7821708.0,-240673.0,44472978.0,-232363.0
15538574.0,40883171.0,128998034.0,135255126.0
133945748.0,23802858.0,132110996.0,116716632.0
15440277.0,114119659.0,116431511.0,20657243.0
138762655.0,24253420.0,-238950.0,145568859.0
15997344.0,140743661.0,148593309.0,-240537.0
114219430.0,16888814.0,-238932.0,31085674.0
138844586.0,-240660.0,38214317.0,118010989.0
157522351.0,17921009.0,152165037.0,101610609.0
47897008.0,156029947.0,-206153.0,123638898.0
113023411.0,19567612.0,158440120.0,15045748.0
16587190.0,157529086.0,18520770.0,-215945.0
123148728.0,15717375.0,156621509.0,15332472.0
155261370.0,132854784.0,157309638.0,109540473.0
142989755.0,21017602.0,154180298.0,40055931.0
128604611.0,88822787.0,145185483.0,105526396.0
118364613.0,158086150.0,131603165.0,59200640.0
88316362.0,135951366.0,16194272.0,135074948.0
-239153.0,117904396.0,114055907.0,157283460.0
124393938.0,131544076.0,150149862.0,65246347.0
99817938.0,-216044.0,145922794.0,157480081.0
22092247.0,-232424.0,145349356.0,154096786.0
150985176.0,146723866.0,151624430.0,113505428.0
23304665.0,23663644.0,109533934.0,52925593.0
50911708.0,147903522.0,159193841.0,83637402.0
117873122.0,38048804.0,-238864.0,139703460.0
124475875.0,114996260.0,-238863.0,18076838.0
-239132.0,143127593.0,114547442.0,18142374.0
16144867.0,110482475.0,15915763.0,-232274.0
22026736.0,62288940.0,152591094.0,-215886.0
15391224.0,36926511.0,156441337.0,139277492.0
24091131.0,101446705.0,105470716.0,159782069.0
16095741.0,16888883.0,18078465.0,-240459.0
157080063.0,-232395.0,148101898.0,-232262.0
157293058.0,46167094.0,19585813.0,16397499.0
144775685.0,120779834.0,158096152.0,134632637.0
16587275.0,-216003.0,16194333.0,87635135.0
157833741.0,16823358.0,-238808.0,146945216.0
16046609.0,96433216.0,15964977.0,21664961.0
18143766.0,136655944.0,15047476.0,144667840.0
155097629.0,7607377.0,-222411.0,17544388.0
121330214.0,24261716.0,131652404.0,119592132.0
-239063.0,-232363.0,50256692.0,-248634.0
133143089.0,135255126.0,145398585.0,138736836.0
17095217.0,15201366.0,43113279.0,63476936.0
138091060.0,116716632.0,152623939.0,35673289.0
113662527.0,20657243.0,138632004.0,12719306.0
15391295.0,-240543.0,16456525.0,15185098.0
118413898.0,-240537.0,150051667.0,144331978.0
15538774.0,31085674.0,77470550.0,84866249.0
15047254.0,118010989.0,15588187.0,120845514.0
-206246.0,101610609.0,52239197.0,58012881.0
155720289.0,123638898.0,116743007.0,150836441.0
-239003.0,15045748.0,45456236.0,114095323.0
-239000.0,-215945.0,43801453.0,15733980.0
134683242.0,31741047.0,158899058.0,137295079.0
134617713.0,31847543.0,15063924.0,53146856.0
148068985.0,15332472.0,18635638.0,107271411.0
20470394.0,40055931.0,16309111.0,141571317.0
16685697.0,105526396.0,132062075.0,75879670.0
158308993.0,109540473.0,16587644.0,16307451.0
135092872.0,59200640.0,16030589.0,123827453.0
21715593.0,135074948.0,147889021.0,23663873.0
44472978.0,157283460.0,155917184.0,135116034.0
128998034.0,65246347.0,155310976.0,-215806.0
132110996.0,154096786.0,21224321.0,-240380.0
116431511.0,113505428.0,33938317.0,143095044.0
-238950.0,52925593.0,-238704.0,-232185.0
148593309.0,15414425.0,127589267.0,16053512.0
38214317.0,83637402.0,21224340.0,-240369.0
152165037.0,18076838.0,112860054.0,81573139.0
16571060.0,-232274.0,-238694.0,-215785.0
18520770.0,-215886.0,-238693.0,150025496.0
156621509.0,-240459.0,131062684.0,15586584.0
157309638.0,-232262.0,146348957.0,38860062.0
154180298.0,134632637.0,113793954.0,16659744.0
145185483.0,87635135.0,136190883.0,121328934.0
104504017.0,-215872.0,92019627.0,19871015.0
37493467.0,21664961.0,155704251.0,115365161.0
131603165.0,144667840.0,102276030.0,158913833.0
16194272.0,-224061.0,159456199.0,135378220.0
114055907.0,17544388.0,17603528.0,149484848.0
150149862.0,138736836.0,140958671.0,24089916.0
-238874.0,63476936.0,148036570.0,107763005.0
145922794.0,35673289.0,156392412.0,18634046.0
145349356.0,15185098.0,-255011.0,159044928.0
42179312.0,144331978.0,-238625.0,16160065.0
159193841.0,84866249.0,-238623.0,132109633.0
-238864.0,120845514.0,50912223.0,157513026.0
-238863.0,3683535.0,16817123.0,-232123.0
15915763.0,58012881.0,35855332.0,110556489.0
152591094.0,48002263.0,106339301.0,157472074.0
156441337.0,134059224.0,16817125.0,44799307.0
50436858.0,21288154.0,36428772.0,16528717.0
105470716.0,114095323.0,-238615.0,-215727.0
18078465.0,19109084.0,58760170.0,79877457.0
150821638.0,15733980.0,-238613.0,114087249.0
43342602.0,20272352.0,-238611.0,36525396.0
148101898.0,18134242.0,131603439.0,-232111.0
19585813.0,53146856.0,15653871.0,16414034.0
155917079.0,-215822.0,140909563.0,115774821.0
158096152.0,107271411.0,37493765.0,146027879.0
16194333.0,75879670.0,109960197.0,19600746.0
-238808.0,16307451.0,37084165.0,-223894.0
15964977.0,123827453.0,120151052.0,106345838.0
15047476.0,23663873.0,16178192.0,116217199.0
131652404.0,135116034.0,103472145.0,41047407.0
50256692.0,-240380.0,-238565.0,22893936.0
145398585.0,143095044.0,-222176.0,141587825.0
43113279.0,115389702.0,16161826.0,16356723.0
136567616.0,-232185.0,136551469.0,115791223.0
-222399.0,16053512.0,115383343.0,115398010.0
152623939.0,-215785.0,148118576.0,-232069.0
138632004.0,15586584.0,-238545.0,-207492.0
16456525.0,21591320.0,20585523.0,-240259.0
77470550.0,98350362.0,156359738.0,22205822.0
15588187.0,16643353.0,151100478.0,50910591.0
52239197.0,34632989.0,133913665.0,111670651.0
116743007.0,38860062.0,-254909.0,5281155.0
45456236.0,16659744.0,-254904.0,159536529.0
15588204.0,121328934.0,16178256.0,15676825.0
43801453.0,115365161.0,-238511.0,136598937.0
15063924.0,135378220.0,16178257.0,155145629.0
18635638.0,149484848.0,19864659.0,136779171.0
16309111.0,24089916.0,153476182.0,151328164.0
132062075.0,107763005.0,-254889.0,58135973.0
16587644.0,18634046.0,18373719.0,16684454.0
16030589.0,16160065.0,17456217.0,40211878.0
147889021.0,133911873.0,37035104.0,86414760.0
155310976.0,157513026.0,152591456.0,-215639.0
21224321.0,-232123.0,155753571.0,43603364.0
33938317.0,44799307.0,152280163.0,103118246.0
-238704.0,16528717.0,47324265.0,136672681.0
127589267.0,-215727.0,-254847.0,146806189.0
112860054.0,79877457.0,22862980.0,55014829.0
-238694.0,114087249.0,16620679.0,39499183.0
-238693.0,-232111.0,-254840.0,103986607.0
131062684.0,16414034.0,101522570.0,128021935.0
146348957.0,115774821.0,153492619.0,132183478.0
136190883.0,127276389.0,14507147.0,-232009.0
-205912.0,19600746.0,105405581.0,16496056.0
92019627.0,-223894.0,158473365.0,138606009.0
115563440.0,106345838.0,142335133.0,-240198.0
155704251.0,116217199.0,-205661.0,105944507.0
102276030.0,41047407.0,20946096.0,-215616.0
159456199.0,22893936.0,134651057.0,16364992.0
17603528.0,141587825.0,105847987.0,-231996.0
140958671.0,16356723.0,42392759.0,145388997.0
156392412.0,115791223.0,156425406.0,66647493.0
-255011.0,115398010.0,156769473.0,124999112.0
30366687.0,59692411.0,122510530.0,103880140.0
-238625.0,-207492.0,132259015.0,15414734.0
-238623.0,-240259.0,88005833.0,129603023.0
50912223.0,90002812.0,42802383.0,20518354.0
16817123.0,-232069.0,30645460.0,-215593.0
35855332.0,111670651.0,-238378.0,36173276.0
106339301.0,5281155.0,16375000.0,-231972.0
16817125.0,43619730.0,16604380.0,15734246.0
36428772.0,15676825.0,-254751.0,84547070.0
-238615.0,136598937.0,16194787.0,100283903.0
139254761.0,136779171.0,-238361.0,148182529.0
-238613.0,151328164.0,135224557.0,148526602.0
15653871.0,43603364.0,145841389.0,159274511.0
147299318.0,16684454.0,-205585.0,20043281.0
140909563.0,40211878.0,119626993.0,117331473.0
37493765.0,86414760.0,7806194.0,131503637.0
109960197.0,-215639.0,16030964.0,16029206.0
37084165.0,19584425.0,108518644.0,19371547.0
19176460.0,103118246.0,18341110.0,72791579.0
16178192.0,136672681.0,-254726.0,15308317.0
103472145.0,55014829.0,137157878.0,18380316.0
-238565.0,39499183.0,26369282.0,121738793.0
-222176.0,128021935.0,117906696.0,16184873.0
16161826.0,132183478.0,19651849.0,-215507.0
136551469.0,-232009.0,128490763.0,146830897.0
115383343.0,16496056.0,146840844.0,114349620.0
148118576.0,138606009.0,-205557.0,118912567.0
-238545.0,-240198.0,15621396.0,16119359.0
20585523.0,105944507.0,31759644.0,119862848.0
-238539.0,-215616.0,43326751.0,109803072.0
156359738.0,16364992.0,-254688.0,131700296.0
133913665.0,123794880.0,150936866.0,-223671.0
-254909.0,-231996.0,131521827.0,146847306.0
-254904.0,145388997.0,16669993.0,56981071.0
16178256.0,66647493.0,39591222.0,65812050.0
16178257.0,103880140.0,16031035.0,121394771.0
19864659.0,129603023.0,104340796.0,-231854.0
153476182.0,20518354.0,136666428.0,17847897.0
-254889.0,-215593.0,139779393.0,32511579.0
18373719.0,19469787.0,15048002.0,149362273.0
17456217.0,36173276.0,150117699.0,-231838.0
95001691.0,-231972.0,81960260.0,103134825.0
37035104.0,41711076.0,148118853.0,16692847.0
152591456.0,15734246.0,127851844.0,122484338.0
155753571.0,130823659.0,157457735.0,72660598.0
152280163.0,84547070.0,-254643.0,-240009.0
47324265.0,100283903.0,45276494.0,145225337.0
18357361.0,148182529.0,-238252.0,15791740.0
-205703.0,159274511.0,147463518.0,15201918.0
-254847.0,117331473.0,141253982.0,22689415.0
22862980.0,2700818.0,-254621.0,24188552.0
16620679.0,16848405.0,157982051.0,16529033.0
-254840.0,16029206.0,125492579.0,112842377.0
101522570.0,131503637.0,154213739.0,114226823.0
153492619.0,35460635.0,153509229.0,139196041.0
14507147.0,19371547.0,146873713.0,21477012.0
105405581.0,72791579.0,151526770.0,20223640.0
101719182.0,18380316.0,139369843.0,134510232.0
-238450.0,15537703.0,-254600.0,-207199.0
158473365.0,16184873.0,99720570.0,16365219.0
142335133.0,114349620.0,33742203.0,34240170.0
-205661.0,118912567.0,42982779.0,-231762.0
20946096.0,16119359.0,114122115.0,15947440.0
36805811.0,119862848.0,132767112.0,15759031.0
105847987.0,109803072.0,88874379.0,35673786.0
42392759.0,131700296.0,122445196.0,16684732.0
-254785.0,135124553.0,132259214.0,18372286.0
122510530.0,18126413.0,159063438.0,40515264.0
132259015.0,56981071.0,149511570.0,135108291.0
149380295.0,65812050.0,-238170.0,16365254.0
88005833.0,121394771.0,134602150.0,115439303.0
42802383.0,-231854.0,152083881.0,130897611.0
-238378.0,17847897.0,10575275.0,-239923.0
16375000.0,32511579.0,136748473.0,15791822.0
16604380.0,149362273.0,157834681.0,116897487.0
-254751.0,-231838.0,112336318.0,-207152.0
16194787.0,16848485.0,14572993.0,-239919.0
-238361.0,103134825.0,122772931.0,-215340.0
152214760.0,33953390.0,150150596.0,131569365.0
135224557.0,16365172.0,-238139.0,97900246.0
-254738.0,72660598.0,156753356.0,-223519.0
145841389.0,145225337.0,85319125.0,-231711.0
119626993.0,15791740.0,33938903.0,136017641.0
7806194.0,15201918.0,-238120.0,-215318.0
16030964.0,22689415.0,139304420.0,159201002.0
51977461.0,24188552.0,155147752.0,16447211.0
108518644.0,16529033.0,17997290.0,136042222.0
16178421.0,112842377.0,124411370.0,120264448.0
109616376.0,114226823.0,16227840.0,32487169.0
18341110.0,-207220.0,15818240.0,98432770.0
-254726.0,139196041.0,39706113.0,127481606.0
137157878.0,39122577.0,103996932.0,-239865.0
26369282.0,21477012.0,159047175.0,15718151.0
117906696.0,134510232.0,42163725.0,134559499.0
19651849.0,15201945.0,148692494.0,-231665.0
128490763.0,-207199.0,158850574.0,39974672.0
35085582.0,8181410.0,146906641.0,8288019.0
15621396.0,16365219.0,40885781.0,44594968.0
31759644.0,109573801.0,150855190.0,18716442.0
43326751.0,34240170.0,16031258.0,134829852.0
-254688.0,15947440.0,156753439.0,17979167.0
131521827.0,15759031.0,12672551.0,-231649.0
32595238.0,156399288.0,18062888.0,143718178.0
104340796.0,16684732.0,158916145.0,147863334.0
-238276.0,101095102.0,22191672.0,-231639.0
116317500.0,18372286.0,158965304.0,41498412.0
136666428.0,40515264.0,116366917.0,127399729.0
139779393.0,135108291.0,119692871.0,117290805.0
15048002.0,16365254.0,-238003.0,128448309.0
150117699.0,115439303.0,119660111.0,156784442.0
81960260.0,-239928.0,138845776.0,132159298.0
148118853.0,130897611.0,156311120.0,100718402.0
127851844.0,-239923.0,16195155.0,-215227.0
157457735.0,139155150.0,140287571.0,15202118.0
-254643.0,116897487.0,124280411.0,147609418.0
45276494.0,-207152.0,-254372.0,-231605.0
147463518.0,-239919.0,91823711.0,139269971.0
141253982.0,15791822.0,102702687.0,128423764.0
157982051.0,-215340.0,17604196.0,132249429.0
125492579.0,131569365.0,129097318.0,-231586.0
-205463.0,97900246.0,-237974.0,-206972.0
154213739.0,22197978.0,60776042.0,136599429.0
153509229.0,160315101.0,105946747.0,15202181.0
146873713.0,-223519.0,138059389.0,40548236.0
139369843.0,-231711.0,19160701.0,156571533.0
-254600.0,136017641.0,-221562.0,-223344.0
99720570.0,-215318.0,41967247.0,116258709.0
42982779.0,159201002.0,123199122.0,138172315.0
130473342.0,16447211.0,150773396.0,121173916.0
138009984.0,120264448.0,112844435.0,39712671.0
114122115.0,32487169.0,58400409.0,119674788.0
54599047.0,98432770.0,39804576.0,-247896.0
132767112.0,127481606.0,144809633.0,115423151.0
122445196.0,19052295.0,-221532.0,76093363.0
159063438.0,-239865.0,96050854.0,116365236.0
149511570.0,15718151.0,128966310.0,158881716.0
147053983.0,134559499.0,-237910.0,156809147.0
-238170.0,-231665.0,132193968.0,31143868.0
134602150.0,39974672.0,-237902.0,139343804.0
152083881.0,44594968.0,-221513.0,-215097.0
10575275.0,18716442.0,20471480.0,3749833.0
-221768.0,134829852.0,15720123.0,116783050.0
136748473.0,17979167.0,156032715.0,21125067.0
157834681.0,-231649.0,17456851.0,-239666.0
112336318.0,143718178.0,21126868.0,99121103.0
14572993.0,-231639.0,111894227.0,-231472.0
122772931.0,41498412.0,156655316.0,101644244.0
150150596.0,127399729.0,-205096.0,145094613.0
90496458.0,117290805.0,81911515.0,-223274.0
156753356.0,128448309.0,147939036.0,-247850.0
130883025.0,156399414.0,128720614.0,86988759.0
33938903.0,130864953.0,54157042.0,30357466.0
-238120.0,-239814.0,149397235.0,154253281.0
139304420.0,156784442.0,15998709.0,139704290.0
155147752.0,20412222.0,41017084.0,90429409.0
-254486.0,20518719.0,-205057.0,-215063.0
17997290.0,44685121.0,120250111.0,19183594.0
124411370.0,100718402.0,11624198.0,53262314.0
158522861.0,-215227.0,20733705.0,108795884.0
154197494.0,15202118.0,55123724.0,16373743.0
131702266.0,147609418.0,118054672.0,18184176.0
16227840.0,-231605.0,37707536.0,102037488.0
15818240.0,139269971.0,156540697.0,120297458.0
103996932.0,128423764.0,135896859.0,127801330.0
124820997.0,132249429.0,18505498.0,143497207.0
159047175.0,16029532.0,42704673.0,-215046.0
113171981.0,105625438.0,131096353.0,101537791.0
42163725.0,-231586.0,115384099.0,40753155.0
148692494.0,-206972.0,35675939.0,12269580.0
158850574.0,136599429.0,103472935.0,98408461.0
146906641.0,15202181.0,38231853.0,104003598.0
40885781.0,42260360.0,39690034.0,155744272.0
150855190.0,40548236.0,-254155.0,136714261.0
132718103.0,156571533.0,18128695.0,135911446.0
16031258.0,-223344.0,15425335.0,130824215.0
139271708.0,116258709.0,-237761.0,33036322.0
150068766.0,39712671.0,16572226.0,38385704.0
12672551.0,-247896.0,131768131.0,38221866.0
18062888.0,150878120.0,38559556.0,-206806.0
52911657.0,115423151.0,115416903.0,147560497.0
158916145.0,76093363.0,-237753.0,-223182.0
147922483.0,156809147.0,-204982.0,138754100.0
44391989.0,31143868.0,15540044.0,15439927.0
22191672.0,18503620.0,-204978.0,101693498.0
158965304.0,-215097.0,132652880.0,35035198.0
156425796.0,3749833.0,33070932.0,114153536.0
116366917.0,116783050.0,15769431.0,10500163.0
113516102.0,21125067.0,147496795.0,133969988.0
139173448.0,-239666.0,139321179.0,66033733.0
119692871.0,99121103.0,129097564.0,106993739.0
-238003.0,105371600.0,-254112.0,39942222.0
119660111.0,-223274.0,15769440.0,16922703.0
138845776.0,21206999.0,155672417.0,15603792.0
156311120.0,-247850.0,19767140.0,-239536.0
16195155.0,-215079.0,109338476.0,154187860.0
140287571.0,150231008.0,22093686.0,19363927.0
-221607.0,90429409.0,136322941.0,152246361.0
124280411.0,139704290.0,72343424.0,135985241.0
-254372.0,15226850.0,23699331.0,37582940.0
91823711.0,19945448.0,-254073.0,-231326.0
102702687.0,53262314.0,137650062.0,125450342.0
17604196.0,34207723.0,42491802.0,-247701.0
129097318.0,108795884.0,146857886.0,23066734.0
152215145.0,16373743.0,-221278.0,129554544.0
-237974.0,18184176.0,-254038.0,92059766.0
60776042.0,102037488.0,16850862.0,151009398.0
123018866.0,120297458.0,122281911.0,116791419.0
105946747.0,127801330.0,-254016.0,150771835.0
138059389.0,143497207.0,155852738.0,-231299.0
19160701.0,-215046.0,35200963.0,143718526.0
-221562.0,101537791.0,132734915.0,135944319.0
-221558.0,40753155.0,-204860.0,16922752.0
41967247.0,146839557.0,151625670.0,-239482.0
123199122.0,12269580.0,124379077.0,147273865.0
150773396.0,98408461.0,126246853.0,-223093.0
112844435.0,135092238.0,47669187.0,121960587.0
58400409.0,42629133.0,146939850.0,-206707.0
39804576.0,104003598.0,59695050.0,-247666.0
-221532.0,15390740.0,89874378.0,17397903.0
96050854.0,135911446.0,-221235.0,16160914.0
128966310.0,130824215.0,-254001.0,-247643.0
-237910.0,23722007.0,15196109.0,-247642.0
132193968.0,35207200.0,14868430.0,16046245.0
-237902.0,102373411.0,-204847.0,132176048.0
-221513.0,38385704.0,-237615.0,-231247.0
20471480.0,-206806.0,15917014.0,-239438.0
129031865.0,138754100.0,124854232.0,15415475.0
15720123.0,157472821.0,156508126.0,137656502.0
156032715.0,15439927.0,417769.0,18725047.0
17456851.0,101693498.0,15654896.0,47306936.0
111894227.0,-206788.0,19292149.0,102013117.0
156655316.0,35035198.0,-204810.0,129546432.0
-205096.0,114153536.0,112058372.0,15423681.0
81911515.0,10500163.0,125018118.0,104396995.0
147939036.0,133969988.0,16228359.0,131020996.0
128720614.0,66033733.0,-204792.0,125843653.0
116481770.0,106993739.0,114270218.0,107337928.0
47308526.0,39942222.0,85352464.0,49117384.0
54157042.0,16922703.0,39837713.0,17684684.0
149397235.0,15603792.0,139747347.0,-239408.0
15998709.0,-239536.0,-253931.0,37370077.0
41017084.0,29218898.0,148217878.0,15915230.0
-205057.0,37484625.0,34431001.0,15948001.0
120250111.0,19363927.0,124264474.0,150378723.0
11624198.0,152246361.0,131620907.0,-247581.0
159538951.0,135985241.0,113647666.0,111376614.0
20733705.0,37582940.0,16048178.0,134084839.0
158883593.0,-231326.0,142565433.0,144283883.0
-254194.0,17995877.0,17850432.0,-239381.0
118054672.0,125450342.0,16703556.0,131422445.0
37707536.0,130807916.0,137977936.0,127949040.0
116727577.0,23066734.0,-237487.0,136640753.0
135896859.0,129554544.0,-253870.0,115120372.0
-254180.0,45602930.0,39936083.0,10885364.0
152608540.0,92059766.0,73146454.0,-222984.0
18505498.0,150771835.0,49766492.0,114678009.0
42704673.0,-231299.0,150757472.0,16193788.0
115384099.0,143718526.0,147300450.0,153417982.0
35675939.0,135944319.0,16572514.0,43628799.0
103472935.0,16922752.0,-237469.0,117856511.0
-221397.0,136632451.0,-221082.0,19159296.0
38231853.0,157898885.0,21733483.0,89938177.0
103915311.0,-239482.0,17457260.0,46905603.0
18128695.0,147273865.0,15540333.0,37370116.0
15425335.0,-223093.0,139698285.0,15505669.0
145366845.0,-231285.0,157245561.0,120936707.0
-237761.0,-206707.0,157753467.0,16144644.0
16572226.0,-247666.0,113647740.0,102332672.0
131768131.0,121960587.0,113582212.0,136067341.0
115416903.0,17397903.0,34414729.0,107272464.0
-204982.0,16160914.0,17457291.0,133241107.0
15540044.0,23017632.0,40198290.0,147388696.0
-204978.0,-247643.0,44376213.0,-247525.0
-254129.0,104429744.0,150233239.0,157563170.0
132652880.0,-231247.0,120676507.0,159799589.0
33070932.0,-239438.0,121757859.0,20584744.0
15769431.0,15415475.0,15769766.0,42506537.0
147496795.0,18725047.0,156459176.0,16759089.0
139321179.0,47306936.0,-221007.0,116660530.0
129097564.0,102013117.0,56402097.0,-214734.0
-254112.0,129546432.0,74490036.0,-239308.0
15769440.0,15423681.0,84910264.0,136067383.0
155672417.0,19863747.0,120692921.0,13523255.0
19767140.0,50444484.0,155197626.0,21346618.0
109338476.0,125843653.0,158572727.0,-222917.0
-254092.0,131020996.0,15229111.0,16570687.0
22093686.0,104396995.0,15556791.0,3832132.0
72343424.0,107337928.0,-220993.0,42703174.0
23699331.0,17684684.0,23486652.0,114628935.0
-221309.0,42981581.0,20422849.0,147921222.0
-254074.0,10795216.0,14409918.0,158554444.0
-254073.0,-239408.0,16736453.0,128465229.0
51765132.0,13424851.0,15147212.0,21141838.0
137650062.0,15792340.0,138748113.0,148576591.0
5349273.0,37370077.0,38543573.0,41040215.0
42491802.0,15915230.0,17604826.0,134183255.0
146857886.0,10066144.0,15114458.0,137951579.0
-221278.0,15948001.0,-220958.0,15358300.0
-204893.0,-247581.0,42377445.0,158349662.0
13033384.0,111376614.0,114122981.0,16554343.0
-254038.0,-239381.0,15589606.0,121764199.0
122281911.0,131422445.0,79470824.0,17398120.0
15900602.0,127949040.0,139780326.0,125172071.0
-254016.0,136640753.0,53797097.0,114039147.0
35200963.0,10885364.0,-204563.0,21035375.0
132734915.0,15268086.0,44261619.0,137329009.0
-204860.0,-222984.0,48374004.0,-239237.0
151625670.0,114678009.0,125018359.0,131676540.0
124379077.0,16193788.0,19292413.0,119658880.0
126246853.0,153417982.0,53928193.0,-231040.0
47669187.0,43628799.0,-253692.0,-231033.0
146939850.0,117856511.0,-204530.0,-206456.0
59695050.0,19159296.0,130982160.0,56408458.0
89874378.0,89938177.0,-253679.0,108059018.0
-221235.0,46905603.0,148087058.0,7821708.0
-254001.0,37370116.0,-237288.0,15538574.0
14868430.0,15505669.0,147972378.0,106346895.0
-204847.0,120936707.0,126705948.0,127826319.0
-237615.0,39958791.0,80666918.0,17398162.0
15917014.0,16144644.0,-204506.0,-231015.0
124854232.0,102332672.0,-237272.0,15301019.0
156508126.0,136067341.0,19652905.0,126949788.0
417769.0,121207056.0,130851114.0,62781854.0
15654896.0,133241107.0,113451307.0,138762655.0
19292149.0,17185045.0,47997229.0,15997344.0
-204810.0,147388696.0,15327548.0,-247391.0
112058372.0,37943578.0,-253635.0,7911841.0
125018118.0,-247525.0,114647359.0,114219430.0
16228359.0,149412123.0,19341632.0,120109479.0
-204792.0,148920609.0,102637889.0,138844586.0
85352464.0,157563170.0,120234304.0,157522351.0
39837713.0,159799589.0,126738752.0,146995632.0
139747347.0,20584744.0,152019269.0,113023411.0
-253931.0,113449257.0,30351687.0,144718260.0
34431001.0,98818347.0,-237243.0,16587190.0
124264474.0,16759089.0,-204475.0,123148728.0
158064671.0,-214734.0,156246352.0,16660921.0
131620907.0,-239308.0,114090324.0,142989755.0
18341936.0,120158518.0,97935711.0,19184064.0
113647666.0,136067383.0,-253595.0,160315842.0
