20220422_CMX_NB_verduras_W16,20220422_CMX_NB_frutas_W16,20220422_CMX_NB_tuberculos_W16
95320524.0,-267953.0,17407243.0
51313105.0,124905810.0,84581644.0
63338970.0,97544532.0,51092752.0
142375387.0,98265431.0,140418329.0
47905243.0,107309401.0,23108897.0
66812379.0,-267939.0,71212323.0
16579038.0,17459550.0,34184484.0
65796572.0,-267938.0,81042726.0
48003553.0,46000480.0,56270118.0
16316899.0,47311201.0,141729064.0
97057254.0,104327521.0,62430505.0
146897386.0,118450532.0,58170664.0
118421996.0,78768484.0,58039600.0
54688237.0,64842086.0,46570813.0
55015919.0,-267931.0,133995837.0
138246639.0,86829421.0,83729729.0
73923057.0,-267922.0,21798210.0
54032890.0,48458099.0,57318723.0
125630970.0,46459262.0,30580040.0
62585338.0,71526785.0,105618761.0
53148155.0,77719938.0,69115210.0
50559482.0,52357511.0,47684940.0
24181247.0,15919503.0,73047373.0
107739651.0,81422741.0,117415244.0
140409348.0,49965462.0,54041937.0
65468933.0,54159772.0,108961116.0
123795974.0,-267876.0,112368990.0
91322885.0,46000548.0,146185572.0
134576647.0,58845606.0,17407332.0
89225736.0,127855020.0,122854759.0
58849799.0,-267857.0,54041967.0
78707213.0,-267855.0,104373620.0
84638228.0,140372403.0,45718903.0
44464661.0,118679992.0,58039673.0
42400277.0,65006008.0,84909446.0
56621588.0,73198012.0,38903178.0
54458904.0,49211836.0,132816269.0
47315477.0,118843838.0,15572366.0
105970202.0,-267841.0,123772303.0
114293270.0,65464769.0,82681231.0
73136668.0,50555333.0,125869459.0
107510301.0,-267834.0,45260181.0
92076574.0,100723143.0,62299541.0
100366878.0,18049481.0,99851669.0
103578144.0,-267827.0,36281749.0
70548005.0,99838417.0,100769174.0
53148198.0,118450641.0,143695261.0
46561831.0,17689043.0,16358813.0
99875370.0,89516501.0,144416157.0
60193323.0,-267819.0,146054567.0
125041195.0,23783903.0,31759789.0
66386477.0,-267808.0,43621807.0
30997039.0,78572001.0,69574066.0
59931184.0,140306914.0,86023608.0
-263628.0,41019873.0,35429818.0
71498294.0,-267804.0,16686522.0
89520702.0,121399781.0,140287421.0
140311103.0,59075052.0,132423103.0
68024897.0,39709170.0,109354432.0
78150217.0,15133171.0,43097532.0
124385865.0,121268724.0,108371393.0
24083020.0,84077044.0,59809222.0
59210322.0,64612854.0,67411407.0
53017180.0,109570551.0,14851537.0
48560733.0,-267782.0,142253531.0
118454882.0,15919612.0,16358875.0
113015404.0,79489534.0,7380445.0
97122925.0,95316481.0,59678180.0
99711598.0,57076226.0,18062824.0
48560751.0,62614020.0,62299630.0
104004215.0,106490373.0,112500207.0
45283962.0,111929861.0,54894065.0
63306365.0,-267768.0,125541874.0
76774015.0,59795980.0,129211899.0
118487682.0,114289167.0,142319124.0
78609031.0,126904848.0,60792341.0
48822924.0,44952084.0,112041495.0
38206097.0,126708249.0,57777693.0
61536920.0,15198748.0,4365854.0
77724326.0,67594783.0,132750887.0
35453607.0,112421409.0,118398507.0
63306407.0,62908962.0,25599536.0
128973482.0,48654883.0,43621936.0
59800237.0,41052712.0,54042174.0
48462519.0,118057513.0,48471617.0
141884088.0,88828458.0,117481033.0
30735034.0,49670699.0,126656073.0
-263490.0,53373484.0,56270412.0
42269380.0,81816114.0,48471632.0
53672645.0,60647986.0,57187924.0
61668041.0,49015348.0,71147098.0
35683019.0,76343863.0,24026728.0
57211595.0,71494201.0,55352942.0
48364237.0,55601725.0,73571952.0
60422864.0,50358846.0,81043056.0
52361938.0,63302208.0,76390002.0
55835349.0,44952129.0,15572596.0
113081053.0,117434946.0,26386039.0
-263458.0,91023941.0,16686714.0
60193518.0,111897157.0,57450108.0
117897975.0,115665481.0,117481090.0
-263431.0,51669579.0,109551249.0
-263427.0,139946571.0,62758554.0
35027710.0,49769039.0,45260445.0
97942273.0,119663186.0,60071583.0
84146945.0,67398228.0,62430879.0
146340612.0,59796056.0,61054623.0
127892228.0,30435928.0,67608223.0
48364292.0,23489113.0,23699130.0
104037127.0,130869849.0,128753349.0
26966793.0,39021146.0,75603655.0
45611794.0,107473501.0,127508178.0
17398548.0,51669599.0,68787929.0
66386711.0,60779104.0,44474074.0
94403356.0,127199842.0,127966938.0
100203292.0,111700580.0,23371485.0
15104802.0,60779117.0,15507170.0
16448292.0,16312943.0,65249007.0
58719017.0,109963890.0,123117297.0
131136299.0,139291252.0,114204405.0
62749487.0,103508597.0,51879670.0
95681332.0,55470711.0,73637626.0
79461174.0,104393337.0,65249021.0
109935415.0,61663867.0,118464253.0
106953527.0,73067135.0,113680131.0
127859513.0,94497407.0,49782531.0
47315779.0,19294849.0,135241477.0
104004420.0,40921730.0,80715525.0
117996361.0,113732225.0,97558280.0
146963273.0,55470725.0,106864395.0
37944139.0,110586502.0,112566027.0
56392524.0,55011982.0,112303884.0
118553423.0,35678863.0,95723282.0
47217491.0,128641679.0,18128661.0
53148502.0,-267634.0,94871318.0
33946457.0,-267625.0,94871332.0
-263333.0,123169432.0,56270629.0
51575646.0,105999008.0,114663205.0
43711327.0,-267616.0,7839526.0
43023200.0,58026659.0,66363176.0
32635742.0,58845865.0,45915949.0
-263330.0,46557868.0,94871342.0
119831396.0,68872884.0,48930608.0
49773412.0,82733750.0,60661555.0
146275172.0,49867447.0,62299963.0
54786921.0,54160056.0,45719359.0
71433075.0,60779190.0,65249090.0
49675125.0,136047287.0,141860682.0
143227767.0,53373627.0,16686923.0
58129273.0,141683396.0,54894413.0
126811004.0,109832901.0,114204496.0
49675133.0,51669703.0,117415773.0
123239295.0,64580302.0,117546846.0
58129280.0,138799823.0,130916190.0
69303171.0,104393424.0,124034925.0
55344005.0,143059664.0,134061933.0
98270087.0,88730322.0,56270706.0
18381706.0,-267566.0,51879794.0
-263276.0,52456149.0,114990967.0
105479061.0,20835030.0,62300025.0
55016351.0,45902553.0,66822009.0
128187295.0,58288857.0,34185084.0
45808546.0,18639579.0,138583941.0
49773474.0,53013217.0,56270729.0
101186467.0,143190756.0,62300050.0
66616229.0,61401829.0,62496661.0
54033322.0,49867495.0,62300056.0
52460461.0,143190761.0,68198297.0
66354101.0,127462123.0,109485977.0
116554677.0,130968307.0,66822040.0
141884347.0,62647030.0,67805097.0
117603263.0,87714552.0,17604522.0
136215491.0,59796222.0,94543793.0
106396619.0,97053439.0,104505273.0
100334540.0,28732162.0,13737924.0
116653006.0,106883846.0,118136773.0
107314127.0,114256647.0,96509900.0
120421330.0,59796234.0,36282317.0
110656468.0,60058380.0,112369627.0
113671126.0,139815693.0,50241506.0
51772375.0,60189472.0,90021860.0
70581212.0,64580384.0,50241511.0
46005213.0,110619424.0,136159210.0
51772381.0,-267487.0,62758890.0
104397794.0,49572647.0,67608556.0
76741603.0,54029099.0,44474349.0
146734050.0,70150957.0,30646252.0
59669481.0,60058416.0,105947122.0
139295721.0,91515698.0,57319426.0
21036011.0,61827898.0,15572994.0
97909742.0,121203514.0,103522313.0
40795119.0,141781821.0,121872397.0
-263183.0,141814589.0,50241550.0
88046580.0,74345284.0,51093528.0
98466807.0,121793349.0,46243869.0
48266231.0,52357957.0,118530082.0
100367356.0,49769288.0,79208488.0
-263170.0,-267445.0,127967273.0
106560511.0,15133521.0,69312555.0
43809794.0,51669844.0,133996592.0
61406211.0,98691925.0,124035121.0
83721218.0,-267433.0,57778225.0
107346951.0,84929370.0,22192186.0
135166997.0,115698523.0,15376445.0
26377238.0,49867612.0,57319488.0
56261655.0,88107874.0,128032833.0
48004128.0,69856098.0,67805250.0
48561185.0,121432935.0,69574724.0
40500256.0,87780200.0,63807558.0
30374951.0,45804395.0,60661833.0
100727848.0,20474742.0,109486161.0
31849513.0,108358518.0,80322642.0
68811823.0,94923650.0,40083543.0
119733296.0,146729862.0,36282457.0
60783664.0,89484167.0,81436765.0
16579637.0,132770696.0,23634014.0
53935157.0,-267382.0,44671070.0
78675001.0,35842958.0,143040617.0
23821370.0,99445650.0,91857015.0
65207357.0,109439891.0,56270975.0
63306814.0,71134101.0,53256335.0
97483839.0,131591063.0,21733524.0
41483329.0,43707292.0,20095125.0
141884488.0,112290717.0,61055134.0
61668425.0,104000414.0,128753823.0
48364618.0,71855012.0,127377566.0
48561227.0,121432999.0,63479980.0
31849553.0,42888112.0,140353712.0
79133779.0,60189617.0,109420721.0
62749780.0,120875960.0,74293426.0
43351125.0,59796422.0,142254262.0
58850388.0,60058567.0,16818360.0
-263083.0,18377672.0,105554108.0
51674202.0,76016588.0,15835328.0
143227994.0,15625165.0,53911758.0
48364636.0,85027790.0,60072144.0
95681633.0,108981199.0,143302865.0
104037474.0,82406353.0,76128465.0
-263070.0,19885016.0,81043672.0
141753453.0,47115227.0,50241759.0
51674227.0,144665568.0,32743649.0
124320883.0,66186209.0,104505570.0
78576756.0,60058597.0,53256419.0
103775348.0,59665381.0,21668068.0
58031223.0,138177520.0,54501607.0
-263049.0,55831538.0,135962862.0
97483899.0,139127797.0,101228785.0
89226364.0,57895926.0,125542641.0
77757569.0,123169784.0,53387508.0
132676743.0,21031930.0,145334533.0
15694989.0,58027003.0,16883986.0
48004241.0,110554109.0,39690515.0
38403217.0,14871553.0,36544787.0
57769113.0,109997061.0,126329111.0
16088226.0,142502918.0,54894872.0
127532196.0,64547845.0,84123928.0
85884080.0,79621128.0,15442201.0
79527091.0,65956875.0,74359074.0
15432885.0,129199115.0,89104674.0
117439674.0,132738060.0,100639011.0
57769148.0,102755344.0,53256489.0
38403260.0,104360978.0,134258985.0
81591487.0,103509012.0,53256491.0
128580800.0,85027861.0,54501676.0
135134400.0,17689626.0,70820147.0
56622280.0,54160417.0,109551924.0
108625099.0,103607330.0,134127932.0
100695249.0,60910626.0,138060095.0
58850515.0,123333666.0,146907463.0
124484824.0,35679270.0,120365395.0
128416986.0,101575719.0,67805524.0
86932701.0,35744811.0,130851157.0
-262944.0,106884141.0,62300502.0
105610469.0,54160430.0,45916504.0
91421926.0,50654257.0,106406235.0
49118437.0,107342900.0,118595934.0
51772645.0,84077622.0,60203361.0
80641257.0,142404663.0,84910437.0
49577195.0,136080441.0,54042984.0
118422765.0,19360825.0,135242088.0
60783855.0,120319035.0,113221993.0
68025583.0,57338945.0,120234351.0
60194037.0,68021316.0,53911923.0
-262923.0,61664325.0,110010742.0
138083576.0,116747336.0,74031478.0
115801337.0,75525194.0,51880318.0
21134588.0,63990868.0,57778562.0
107347198.0,-267179.0,23372164.0
75562241.0,80669785.0,40673678.0
46005511.0,89091163.0,125608335.0
99843338.0,61664349.0,89104791.0
60783884.0,132344925.0,57188761.0
56261902.0,16739422.0,16687514.0
81394959.0,126676064.0,95265177.0
111738128.0,107310175.0,121282973.0
68222224.0,44592227.0,79536543.0
130874644.0,68807779.0,62759328.0
131005716.0,139783269.0,62759333.0
115670294.0,78638182.0,123183530.0
147520791.0,82799719.0,58630571.0
18054422.0,40201319.0,108896684.0
-262889.0,-267160.0,143106477.0
72711450.0,50457705.0,39952820.0
15269147.0,13429876.0,56271292.0
94862619.0,30370935.0,48275906.0
86801693.0,73526391.0,53256643.0
58129693.0,145484922.0,68264387.0
139164957.0,100265083.0,62300625.0
62618912.0,73100412.0,127312338.0
62913824.0,68807805.0,48931283.0
135101730.0,121859202.0,83337681.0
17169697.0,53800076.0,15835603.0
131661096.0,121203852.0,121283037.0
77430057.0,122055823.0,60531165.0
22969642.0,112454803.0,77767139.0
16153901.0,45804692.0,62890470.0
53673268.0,60189845.0,15770099.0
23788858.0,120745109.0,51880441.0
113048894.0,26963100.0,98279934.0
16153921.0,59665566.0,48275976.0
50363714.0,48458918.0,61055498.0
116161863.0,70544551.0,124494352.0
17857864.0,59665580.0,96772628.0
84606281.0,24177841.0,71213593.0
51215692.0,107474104.0,83665434.0
47578444.0,78212283.0,123707929.0
127991120.0,98299071.0,103916061.0
57900372.0,60058819.0,131703327.0
55344476.0,21818566.0,120300066.0
53673312.0,84536518.0,105554468.0
119766371.0,104393930.0,81240614.0
113605989.0,71462091.0,133997095.0
60521834.0,126053580.0,53387818.0
70679922.0,117959883.0,45064758.0
15269234.0,67398862.0,47686202.0
91356532.0,19229906.0,39363135.0
22642038.0,39382236.0,54895174.0
43711869.0,121924829.0,17408584.0
120716672.0,16575708.0,108569161.0
129236353.0,69561566.0,57320011.0
58621314.0,143092967.0,62890573.0
30440842.0,16182506.0,110600782.0
52362636.0,15625451.0,84124241.0
110460301.0,126741740.0,19636827.0
44465566.0,95284463.0,134652512.0
20053406.0,61992175.0,50897510.0
146013600.0,17689839.0,47686246.0
58621346.0,65072371.0,81437293.0
61668773.0,56945908.0,71869038.0
53935526.0,113601781.0,101229165.0
111836583.0,-267017.0,81896048.0
143621545.0,71888127.0,16360049.0
16448938.0,23686400.0,21668468.0
62913962.0,15363330.0,51683965.0
58621361.0,60058889.0,57320066.0
57081266.0,124382474.0,57778822.0
59669940.0,69037328.0,139305613.0
-262723.0,42888467.0,122462865.0
58621374.0,18541844.0,104506005.0
21495231.0,55012634.0,21209757.0
37223872.0,112618779.0,136225441.0
56950209.0,112553246.0,126853809.0
76840388.0,104361247.0,101098174.0
85982661.0,131001633.0,143631042.0
120323526.0,37940518.0,15770313.0
38993356.0,109964584.0,78160585.0
53280206.0,56388906.0,24748747.0
-262705.0,63794477.0,50897617.0
73596368.0,109964591.0,56730324.0
114163153.0,60190005.0,139371223.0
58621396.0,10448183.0,57320152.0
85032408.0,107310392.0,53125854.0
37486044.0,65989945.0,142254818.0
128515557.0,101182777.0,140354275.0
66813415.0,-266950.0,62300918.0
141852140.0,-266947.0,87663352.0
110132717.0,61533505.0,136225530.0
57900525.0,106360136.0,57320188.0
108887544.0,145943882.0,98673427.0
123305467.0,40070475.0,61055765.0
97123837.0,30436688.0,141796120.0
113540609.0,118123861.0,121283365.0
88800769.0,80604501.0,105947943.0
94961154.0,113700184.0,57778984.0
84114950.0,78638426.0,54895401.0
17399304.0,62909787.0,65970994.0
42892812.0,139291998.0,62759732.0
80674318.0,48557409.0,39363385.0
26377743.0,67824993.0,120824633.0
105479694.0,143125867.0,121873209.0
95256079.0,90991980.0,16360256.0
16875024.0,140307821.0,111846210.0
-262642.0,84176239.0,71148357.0
42499605.0,71822703.0,83731271.0
105479702.0,121859441.0,145990477.0
141688341.0,82341235.0,120234830.0
-262634.0,128609654.0,62759776.0
30637598.0,73657720.0,72786790.0
41385505.0,118123899.0,38052716.0
42401314.0,30436734.0,78291823.0
55344675.0,120122750.0,31761266.0
45809187.0,57896318.0,32613236.0
73104930.0,100363649.0,83731319.0
70614564.0,142994821.0,16688012.0
100761128.0,118484359.0,95986579.0
21397034.0,22113674.0,75932568.0
88342060.0,69266828.0,103916444.0
135298608.0,16149903.0,128754594.0
51871280.0,81980816.0,44802995.0
123731504.0,119729553.0,46441412.0
45710900.0,111832478.0,107783109.0
56950327.0,72707490.0,15836107.0
-262596.0,42495397.0,97887185.0
47218242.0,146632102.0,96707538.0
143588935.0,57077160.0,141665241.0
112361032.0,109473193.0,39232476.0
39681610.0,57339304.0,106996701.0
47906379.0,61533610.0,124494816.0
55705164.0,120810920.0,65446881.0
109477457.0,10055085.0,102802404.0
73072210.0,69889456.0,18195433.0
113704530.0,84602288.0,24749038.0
141262421.0,35843505.0,125608949.0
62455382.0,47902131.0,27567094.0
79494744.0,69037491.0,54502391.0
41352801.0,35220926.0,53912576.0
125042274.0,15068607.0,63808520.0
124419685.0,78212544.0,76850188.0
76775014.0,16117185.0,35234830.0
49675881.0,46656963.0,48473107.0
127434348.0,78638533.0,17409045.0
63962732.0,18542024.0,16622614.0
113639030.0,73952713.0,129213468.0
125435515.0,133983693.0,96445475.0
63962748.0,60648910.0,83731496.0
132742782.0,59796943.0,55616562.0
65011337.0,51768782.0,119710786.0
50560650.0,114257365.0,102343747.0
121273995.0,39939542.0,45720645.0
33947275.0,44363223.0,20227144.0
95616653.0,64024025.0,42181707.0
108985998.0,89583071.0,103195724.0
45710989.0,84045281.0,102671451.0
47578768.0,139947490.0,71476315.0
92143250.0,17919463.0,85042280.0
98762388.0,143650279.0,54043753.0
54165143.0,147549673.0,119710827.0
83754648.0,56618472.0,141665383.0
124255898.0,44592622.0,57320557.0
47316635.0,41840115.0,60531820.0
129105562.0,51572211.0,24093804.0
-262499.0,89910772.0,140026997.0
-262490.0,57077238.0,121873530.0
65437351.0,17100279.0,106341499.0
50560680.0,37350905.0,141665408.0
109936300.0,120417786.0,45261953.0
46005933.0,125038075.0,83797121.0
109903538.0,73068031.0,39232642.0
58588853.0,61664767.0,86811780.0
38076086.0,55602695.0,112960650.0
97091257.0,63303177.0,65053838.0
57769662.0,20475402.0,130983056.0
132841155.0,140340747.0,104440979.0
49774276.0,128609812.0,136225942.0
47906503.0,70872597.0,54502552.0
116424395.0,40431126.0,50439322.0
145424075.0,38071831.0,127968423.0
52559563.0,63794712.0,54895784.0
67632845.0,67595801.0,16622767.0
49315538.0,66186773.0,15049908.0
57900756.0,132935195.0,69051576.0
62750420.0,-266723.0,50439356.0
138149590.0,68054558.0,24093892.0
-262441.0,64581153.0,62301386.0
57212634.0,24178219.0,145990858.0
116686555.0,121499181.0,22193364.0
48660187.0,23686703.0,16622804.0
139132636.0,16576049.0,87598295.0
109903582.0,61664821.0,103458008.0
60784351.0,78704182.0,15770844.0
53149409.0,118517309.0,57779423.0
14810850.0,68808254.0,121939172.0
73498346.0,51572292.0,120366310.0
62455537.0,60190279.0,93562089.0
56950513.0,49212999.0,137995497.0
40206065.0,53276236.0,65250539.0
-262405.0,146075213.0,46441713.0
49315581.0,61533775.0,97821941.0
57212670.0,16313936.0,87729397.0
132185857.0,141782607.0,113157369.0
77758215.0,103083604.0,108897530.0
70582024.0,40070747.0,66036992.0
54624007.0,84143708.0,107521281.0
57114382.0,104361570.0,142517507.0
81002254.0,99413608.0,141796612.0
81854227.0,83783275.0,52077834.0
97812245.0,120843885.0,89564431.0
22118166.0,87715443.0,66168079.0
122388246.0,103935607.0,53257493.0
96173858.0,53145214.0,46441752.0
55476007.0,51310208.0,136684823.0
88801071.0,-266624.0,143172894.0
63471408.0,54161026.0,142517535.0
33554227.0,53669506.0,142255400.0
69041975.0,16510596.0,134063400.0
54624055.0,49311366.0,46245161.0
63438647.0,15068806.0,86418731.0
100269882.0,74083976.0,146646313.0
75530045.0,71560838.0,88778032.0
61669182.0,128577159.0,86877490.0
72744773.0,119369356.0,15967538.0
80248649.0,78605966.0,61056306.0
45907789.0,73100947.0,143238458.0
57081679.0,73952916.0,73508157.0
114196307.0,17100439.0,142386498.0
57081683.0,53669527.0,131704136.0
30736216.0,126906011.0,109421897.0
49315673.0,66416285.0,16033101.0
-262308.0,30338719.0,71804238.0
84639582.0,-266593.0,77702478.0
-262306.0,51211937.0,55027030.0
124976993.0,77819558.0,17409368.0
143654753.0,84242086.0,84059487.0
42991460.0,59797160.0,139765090.0
43614054.0,58388137.0,44148066.0
132349800.0,63631017.0,115516772.0
91783019.0,80965290.0,68789606.0
84901740.0,143126184.0,80520554.0
123731822.0,78540461.0,30516605.0
45907825.0,123137718.0,66626944.0
61964145.0,52457143.0,110011777.0
-262285.0,62615225.0,67413396.0
108625789.0,-266563.0,48473496.0
30441342.0,52457153.0,16688540.0
109543299.0,17460932.0,131507612.0
49315719.0,52457158.0,16491941.0
113606537.0,58158795.0,30647732.0
105611146.0,12250836.0,89105846.0
129204105.0,84111061.0,103065016.0
-262261.0,48557782.0,67085762.0
22970257.0,138604246.0,146056645.0
62455708.0,66416343.0,50898374.0
134119335.0,54161116.0,134587847.0
48267178.0,107015906.0,17606091.0
18415533.0,102756069.0,57189844.0
112918449.0,59666151.0,66823638.0
78675893.0,105115368.0,24094166.0
52461496.0,55701225.0,59811288.0
-262213.0,81817322.0,133539286.0
84049857.0,48557802.0,134063581.0
30441412.0,17919725.0,54044134.0
45809607.0,65466096.0,73967084.0
35454920.0,37940978.0,53257709.0
119668680.0,73625331.0,117548524.0
41746382.0,111341301.0,61056493.0
77791184.0,89943803.0,112109045.0
116817873.0,17854203.0,124495357.0
15925200.0,56979196.0,54044158.0
128122833.0,123662085.0,46441985.0
23494612.0,136081164.0,51095045.0
20938708.0,58158860.0,21407247.0
85000151.0,57437967.0,146712081.0
48267226.0,134147855.0,51095062.0
63963101.0,103902994.0,53913122.0
39124958.0,111111956.0,124429862.0
76447713.0,51310357.0,24749608.0
-262175.0,126873366.0,61187629.0
34209769.0,101609240.0,129082926.0
87228398.0,18771737.0,23242315.0
118456304.0,57437977.0,66037331.0
33751027.0,104492827.0,98739802.0
71237626.0,26963740.0,128493147.0
48267262.0,125431578.0,62432868.0
117374975.0,24243996.0,118531689.0
,121270047.0,30516843.0
,132149027.0,98346614.0
,81817380.0,56272505.0
,58715940.0,46179961.0
,112979752.0,43820665.0
,18640692.0,131769977.0
,68087604.0,37463676.0
,77688631.0,60204671.0
,58715961.0,119907963.0
,48557884.0,114992770.0
,86994750.0,101099146.0
,65269566.0,56141455.0
,113667906.0,36152983.0
,97480514.0,50243228.0
,95317831.0,104441505.0
,58715975.0,51095225.0
,84176716.0,76129983.0
,63631181.0,123709125.0
,87420752.0,116696782.0
,139325266.0,97822416.0
,48361299.0,134522578.0
,113536853.0,139306714.0
,100233045.0,120825564.0
,23195477.0,112961252.0
,81948509.0,21604071.0
,132378469.0,115517179.0
,123268967.0,84190973.0
,64843625.0,75540224.0
,139816810.0,121349894.0
,68251505.0,135112466.0
,103051123.0,57911069.0
,139915126.0,62301995.0
,129036156.0,78030636.0
,132771712.0,98412335.0
,116453249.0,69838653.0
,51572611.0,73967424.0
,52359050.0,71149379.0
,51670925.0,66168644.0
,91746191.0,60532548.0
,109571986.0,76392260.0
,138538899.0,98412359.0
,60649364.0,71214922.0
,65040280.0,142255947.0
,75657113.0,39692103.0
,57208734.0,131508047.0
,79490984.0,75605839.0
,15789996.0,66627414.0
,145977268.0,143239006.0
,58027958.0,78358368.0
,22900663.0,97494884.0
,45182909.0,21407595.0
,36171712.0,23373679.0
,116453313.0,97888113.0
,128544705.0,76392318.0
,70348741.0,74426239.0
,45903814.0,146646914.0
,78999494.0,59942788.0
,-266297.0,117352329.0
,118616009.0,60794766.0
,52457418.0,31500206.0
,16084938.0,92121006.0
,107474889.0,23635891.0
,17166284.0,64006068.0
,36433869.0,57321399.0
,119828434.0,91334590.0
,68218834.0,54044607.0
,103542741.0,146253769.0
,85913560.0,63612883.0
,48459740.0,39364565.0
,45608925.0,128427995.0
,136343519.0,73115622.0
,108425184.0,97036263.0
,-266270.0,124299243.0
,83750884.0,86419438.0
,60780520.0,54044663.0
,86437867.0,116434935.0
,95973357.0,131508216.0
,127954925.0,123643898.0
,67596269.0,30451707.0
,58716143.0,54044672.0
,16084981.0,61057024.0
,49213436.0,124430351.0
,123662339.0,79079446.0
,49213445.0,16492580.0
,103182344.0,118532133.0
,117895177.0,115845159.0
,71233549.0,103131179.0
,54063117.0,74426414.0
,104001562.0,121415735.0
,134148123.0,21735480.0
,60780572.0,16492615.0
,100659230.0,110405704.0
,66809891.0,81438794.0
,118648869.0,69904464.0
,71168037.0,123643984.0
,132345895.0,54044752.0
,89092137.0,121940065.0
,94924845.0,45262951.0
,75624493.0,75606134.0
,59666479.0,140421247.0
,19656750.0,123840640.0
,96071725.0,142977157.0
,97382446.0,47097991.0
,48656449.0,81832074.0
,73527362.0,103065744.0
,142471235.0,62433428.0
,86437968.0,136685718.0
,-266159.0,69052568.0
,113111124.0,57321625.0
,68022357.0,68003997.0
,69857365.0,108898462.0
,66646104.0,59943082.0
,55734361.0,136685741.0
,24080476.0,46442679.0
,100266079.0,31500473.0
,61665377.0,65251513.0
,63336547.0,16820412.0
,129101929.0,39233728.0
,48001135.0,94283978.0
,57438320.0,120170704.0
,52916338.0,54896859.0
,49868915.0,132229341.0
,15757431.0,116697317.0
,60190842.0,62433519.0
,100855930.0,108964080.0
,15331451.0,100313337.0
,47313023.0,52472062.0
,-266108.0,67807489.0
,71889029.0,47687945.0
,49868933.0,83667221.0
,59076742.0,65972502.0
,66384013.0,84191519.0
,52916368.0,83732772.0
,70807697.0,124496168.0
,89092242.0,119777577.0
,73953432.0,139241775.0
,23097498.0,23374130.0
,65040538.0,112437556.0
,51572891.0,43821377.0
,52916381.0,52341059.0
,138014877.0,120301892.0
,106983587.0,138127699.0
,43348140.0,87730523.0
,15462572.0,54045026.0
,113668270.0,106867046.0
,65007788.0,66169191.0
,49115317.0,41855342.0
,59666615.0,65448307.0
,15921340.0,22325626.0
,67793099.0,80587135.0
,102625484.0,16034179.0
,108556493.0,108374406.0
,128643278.0,89958792.0
,54489293.0,119712137.0
,24178896.0,120236428.0
,47313103.0,67807643.0
,38990038.0,120891804.0
,58847448.0,18196893.0
,76509405.0,130984371.0
,21491933.0,74361269.0
,91320546.0,66824636.0
,104034531.0,62433733.0
,49213668.0,134719941.0
,54685927.0,66365896.0
,39383272.0,45263305.0
,45052136.0,100248018.0
,104362218.0,60533206.0
,56946922.0,53258724.0
,116846827.0,109357546.0
,96399599.0,134785516.0
,78541040.0,20490738.0
,108916978.0,67611125.0
,19296503.0,75606528.0
,123695352.0,123316737.0
,129200378.0,107391491.0
,53801211.0,67611144.0
,65466624.0,60533258.0
,75985152.0,106867215.0
,58716418.0,110537237.0
,58028292.0,81046038.0
,124449030.0,24750614.0
,109408520.0,100182561.0
,65958158.0,88648230.0
,16740626.0,23505452.0
,127955219.0,20097582.0
,47116567.0,105163313.0
,39940376.0,139897395.0
,91091227.0,113093174.0
,61665581.0,110668343.0
,48001330.0,52472381.0
,15331639.0,145402430.0
,23490872.0,97954368.0
,140964152.0,143239745.0
,57766202.0,72854082.0
,75985215.0,57322060.0
,52457792.0,74361423.0
,55341377.0,44477011.0
,20934987.0,107391576.0
,72708427.0,62892650.0
,81817933.0,95267437.0
,115437899.0,62433904.0
,97055055.0,26389107.0
,54620498.0,62433913.0
,37613910.0,60664441.0
,74346839.0,60926593.0
,94859607.0,113093253.0
,109965658.0,22981257.0
,69103963.0,103197321.0
,60191068.0,98675340.0
,103084379.0,55028365.0
,61534557.0,98282129.0
,57078111.0,55028371.0
,121205084.0,61057684.0
,57799002.0,62302870.0
,15429987.0,54897306.0
,114127210.0,132164252.0
,100790634.0,100248232.0
,67596660.0,76917422.0
,73101685.0,55028400.0
,71430518.0,67611312.0
,75952504.0,106408630.0
,18149753.0,68790970.0
,60191099.0,107457210.0
,119796091.0,146123450.0
,42398078.0,46443199.0
,108589438.0,60205760.0
,47903102.0,39955136.0
,146272639.0,31435458.0
,40235395.0,117418696.0
,62747012.0,47688396.0
,-265845.0,81832654.0
,60191120.0,134261465.0
,74412432.0,69577439.0
,15561106.0,45066981.0
,39842192.0,34188008.0
,17920410.0,119646972.0
,63631775.0,82291453.0
,107442592.0,79080197.0
,69005729.0,78228235.0
,69857698.0,140290828.0
,139358630.0,16034577.0
,23392693.0,114141971.0
,55833013.0,81439511.0
,135131580.0,103525144.0
,45445565.0,39234330.0
,45904320.0,53259035.0
,107409856.0,101100319.0
,63074754.0,64531237.0
,123105731.0,62892839.0
,141717954.0,24750889.0
,66187714.0,57322294.0
,45609412.0,63810358.0
,101183946.0,29862713.0
,17461707.0,86027067.0
,59929036.0,104115004.0
,128217549.0,66366273.0
,94958027.0,66628418.0
,59339213.0,95333187.0
,58028495.0,62303045.0
,118419922.0,131509061.0
,49312211.0,62892876.0
,59666900.0,21146447.0
,45904343.0,62892883.0
,59929048.0,124496727.0
,114061786.0,146778977.0
,123204061.0,60205933.0
,91451871.0,126856045.0
,97186274.0,69577582.0
,103018982.0,129215356.0
,95711719.0,136751999.0
,129069543.0,11971457.0
,59798005.0,31763337.0
,58978807.0,26389386.0
,59929081.0,19573642.0
,55243257.0,10857359.0
,83751417.0,105556883.0
,128610819.0,122399642.0
