20220422_MDE_NB_verduras_W16,20220422_MDE_NB_frutas_W16,20220422_MDE_NB_tuberculos_W16,20220422_MDE_NB_contenedores_W16,20220422_MDE_NB_vasos_W16,20220422_MDE_NB_cubiertosypitillos_W16,20220422_MDE_NB_platosybandejas_W16,20220422_MDE_NB_empaqueyenvoltura_W16,20220422_MDE_NB_bolsas_W16,20220422_MDE_NB_bebidassinalcohol_W16,20220422_MDE_NB_huevos_W16,20220422_MDE_NB_leches_W16,20220422_MDE_NB_cremas_W16,20220422_MDE_NB_derivadoslacteos_W16
128739671.0,118090070.0,118438201.0,127271322.0,140427730.0,141611399.0,121213297.0,118899059.0,124465514.0,128536827.0,139338828.0,119591339.0,121213311.0,121213297.0
119583059.0,128739671.0,118520124.0,118546844.0,138576339.0,120865160.0,118899059.0,125907317.0,121213297.0,123891966.0,118907980.0,118911410.0,117969282.0,118899059.0
145918297.0,145918297.0,124309821.0,124440993.0,118018520.0,146629004.0,135967095.0,135967095.0,118899059.0,120230144.0,118056017.0,126673336.0,120136068.0,125907317.0
125014361.0,125014361.0,118399295.0,128610723.0,130986462.0,128655758.0,121225595.0,121225595.0,125907317.0,124940547.0,118932564.0,118534593.0,141611399.0,135967095.0
121989477.0,118503778.0,140900671.0,136769956.0,147341793.0,134066578.0,140882302.0,140882302.0,135967095.0,118528259.0,131638366.0,118555074.0,120865160.0,121225595.0
119697767.0,121989477.0,129130817.0,129507751.0,132108771.0,122098068.0,121213311.0,121213311.0,121225595.0,117981445.0,121791585.0,125538755.0,146629004.0,140882302.0
138234218.0,137150822.0,130879809.0,121921959.0,145928683.0,121323927.0,117969282.0,117969282.0,140882302.0,120121609.0,120259710.0,129577415.0,128655758.0,121213311.0
118385004.0,119697767.0,144355651.0,125895079.0,118440430.0,127271322.0,120136068.0,120136068.0,121213311.0,131571978.0,139797635.0,120648136.0,134066578.0,117969282.0
118524272.0,138234218.0,133232960.0,118026665.0,146031094.0,118546844.0,141611399.0,141611399.0,117969282.0,126847242.0,118416518.0,120689099.0,122098068.0,120136068.0
120121718.0,124465514.0,124852547.0,119591339.0,120238582.0,124440993.0,120865160.0,120865160.0,120136068.0,120273164.0,119628934.0,120574411.0,121323927.0,141611399.0
121225595.0,118385004.0,118063436.0,118911410.0,147526136.0,128610723.0,146629004.0,146629004.0,141611399.0,118503696.0,124814487.0,118391249.0,127271322.0,120865160.0
140882302.0,118524272.0,121268559.0,126673336.0,137159166.0,136769956.0,128655758.0,128655758.0,120865160.0,120654100.0,141927576.0,140427730.0,118546844.0,146629004.0
122354046.0,120121718.0,120056146.0,118534593.0,132325887.0,129507751.0,134066578.0,134066578.0,146629004.0,117987604.0,128468125.0,138576339.0,124440993.0,128655758.0
139147649.0,122354046.0,142993747.0,118555074.0,124432894.0,121921959.0,122098068.0,122098068.0,128655758.0,127922454.0,118924448.0,118018520.0,128610723.0,134066578.0
128051586.0,121213311.0,119583059.0,125538755.0,118018561.0,125895079.0,121323927.0,121323927.0,134066578.0,120795415.0,147276962.0,142369246.0,136769956.0,122098068.0
117969282.0,139147649.0,130894165.0,129577415.0,118399491.0,124416424.0,127271322.0,127271322.0,122098068.0,120762648.0,139216048.0,130986462.0,129507751.0,121323927.0
120865160.0,128051586.0,118090070.0,120648136.0,118448644.0,118026665.0,118546844.0,118546844.0,121323927.0,133560598.0,118056133.0,147341793.0,121921959.0,127271322.0
121248138.0,117969282.0,132759895.0,120689099.0,119656964.0,119591339.0,124440993.0,124440993.0,127271322.0,122312984.0,118506706.0,132108771.0,125895079.0,118546844.0
129489290.0,120136068.0,125014361.0,118391249.0,134066698.0,126673336.0,128610723.0,128610723.0,118546844.0,127822107.0,133924053.0,118440430.0,124416424.0,124440993.0
146629004.0,141611399.0,121989477.0,140427730.0,133251600.0,118534593.0,136769956.0,136769956.0,124440993.0,133986586.0,118449375.0,146031094.0,118026665.0,128610723.0
124438924.0,120865160.0,119697767.0,138576339.0,129479185.0,118555074.0,129507751.0,129507751.0,128610723.0,124856608.0,118564075.0,120238582.0,119591339.0,136769956.0
118569360.0,121248138.0,123093354.0,118018520.0,137171480.0,125538755.0,121921959.0,121921959.0,136769956.0,141607201.0,123061487.0,147526136.0,118911410.0,129507751.0
122098068.0,129489290.0,138234218.0,137138653.0,119779872.0,129577415.0,125895079.0,125895079.0,129507751.0,126791970.0,135087343.0,128619005.0,118534593.0,121921959.0
134035862.0,124438924.0,118385004.0,142369246.0,139223594.0,120648136.0,118026665.0,124416424.0,121921959.0,129521954.0,138527983.0,137159166.0,118555074.0,125895079.0
121323927.0,118569360.0,118524272.0,130986462.0,120230445.0,120689099.0,119591339.0,118026665.0,125895079.0,118032677.0,118572286.0,132325887.0,125538755.0,118026665.0
127271322.0,136558993.0,120121718.0,147341793.0,118407727.0,120574411.0,118911410.0,119591339.0,124416424.0,138754344.0,132703487.0,124432894.0,129577415.0,119591339.0
128625050.0,134066578.0,135967095.0,132108771.0,123793971.0,118391249.0,118534593.0,118911410.0,118026665.0,136087849.0,128967941.0,118018561.0,120648136.0,118911410.0
118546844.0,122098068.0,121225595.0,145928683.0,124428853.0,140427730.0,118555074.0,126673336.0,119591339.0,120623401.0,119620890.0,118399491.0,120689099.0,126673336.0
146561441.0,121323927.0,140882302.0,118440430.0,125030966.0,138576339.0,125538755.0,118534593.0,118911410.0,118434091.0,124806428.0,118448644.0,120574411.0,118534593.0
121921959.0,127271322.0,122354046.0,146031094.0,139158072.0,118018520.0,129577415.0,118555074.0,126673336.0,139362607.0,124429600.0,119656964.0,118391249.0,118555074.0
125895079.0,128625050.0,139147649.0,120238582.0,128971319.0,137138653.0,120648136.0,125538755.0,118534593.0,135295283.0,127214882.0,133251600.0,140427730.0,125538755.0
118026665.0,118546844.0,128051586.0,147526136.0,132088385.0,142369246.0,120689099.0,129577415.0,118555074.0,147548468.0,120808750.0,129479185.0,138576339.0,129577415.0
123808173.0,133147042.0,117969282.0,128619005.0,126702145.0,130986462.0,120574411.0,120648136.0,125538755.0,142455096.0,131032368.0,131592723.0,118018520.0,120648136.0
120281518.0,128610723.0,120136068.0,137159166.0,120615491.0,147341793.0,118391249.0,120689099.0,129577415.0,118438201.0,125551928.0,137171480.0,137138653.0,120689099.0
125393330.0,121921959.0,120865160.0,132325887.0,140874309.0,132108771.0,140427730.0,120574411.0,120648136.0,118520124.0,120751418.0,132272667.0,142369246.0,120574411.0
118389170.0,125895079.0,139843977.0,124432894.0,118035015.0,145928683.0,138576339.0,118391249.0,120689099.0,124309821.0,121963834.0,118018591.0,130986462.0,118391249.0
126794166.0,124416424.0,121248138.0,118018561.0,124912203.0,118440430.0,118018520.0,140427730.0,120574411.0,118399295.0,119653694.0,119779872.0,147341793.0,140427730.0
119667128.0,118026665.0,129489290.0,118448644.0,137122379.0,146031094.0,137138653.0,138576339.0,118391249.0,140900671.0,118596930.0,139223594.0,132108771.0,138576339.0
124598715.0,119591339.0,146629004.0,119656964.0,137138764.0,120238582.0,142369246.0,118018520.0,140427730.0,129130817.0,124290375.0,142991915.0,145928683.0,118018520.0
132684225.0,123808173.0,124438924.0,134066698.0,130032210.0,147526136.0,130986462.0,137138653.0,138576339.0,130879809.0,128443724.0,120230445.0,118440430.0,137138653.0
118555074.0,125393330.0,118569360.0,133251600.0,119681619.0,128619005.0,147341793.0,142369246.0,118018520.0,144355651.0,120259930.0,118407727.0,146031094.0,142369246.0
128006596.0,118389170.0,136558993.0,129479185.0,125575765.0,137159166.0,132108771.0,147341793.0,137138653.0,133232960.0,119735643.0,123793971.0,120238582.0,130986462.0
129577415.0,126794166.0,134066578.0,131592723.0,141247065.0,132325887.0,145928683.0,132108771.0,142369246.0,124852547.0,146687353.0,130765364.0,147526136.0,147341793.0
120689099.0,126673336.0,122098068.0,137171480.0,118919772.0,124432894.0,118440430.0,145928683.0,130986462.0,118964551.0,125396347.0,124428853.0,128619005.0,132108771.0
118004173.0,119667128.0,134035862.0,132272667.0,141623906.0,118018561.0,146031094.0,118440430.0,147341793.0,133960008.0,121234812.0,137085493.0,137159166.0,145928683.0
118540751.0,139893177.0,121323927.0,118018591.0,146752105.0,118399491.0,120238582.0,146031094.0,132108771.0,118063436.0,119735679.0,125030966.0,132325887.0,118440430.0
127429072.0,124598715.0,127271322.0,119779872.0,128377450.0,118448644.0,147526136.0,120238582.0,145928683.0,134695246.0,119735699.0,139158072.0,124432894.0,146031094.0
118391249.0,132684225.0,128625050.0,139223594.0,121295471.0,119656964.0,128619005.0,147526136.0,118440430.0,121268559.0,124331416.0,128971319.0,118018561.0,120238582.0
138576339.0,118555074.0,118546844.0,142991915.0,143536751.0,134066698.0,137159166.0,128619005.0,146031094.0,120056146.0,128402845.0,132088385.0,118399491.0,147526136.0
118018520.0,128006596.0,146561441.0,120230445.0,119620209.0,133251600.0,132325887.0,132325887.0,120238582.0,142993747.0,129484198.0,126702145.0,118448644.0,128619005.0
130869724.0,129577415.0,133147042.0,118407727.0,124854901.0,129479185.0,124432894.0,124432894.0,147526136.0,120127828.0,118891944.0,120615491.0,119656964.0,137159166.0
142369246.0,120648136.0,128610723.0,123793971.0,117990009.0,131592723.0,118018561.0,118018561.0,128619005.0,130894165.0,124798377.0,140874309.0,134066698.0,132325887.0
130986462.0,118004173.0,136769956.0,130765364.0,120173180.0,137171480.0,118399491.0,118399491.0,137159166.0,119583059.0,141804971.0,118035015.0,133251600.0,124432894.0
118520287.0,135043534.0,129507751.0,124428853.0,118493821.0,132272667.0,118448644.0,118448644.0,132325887.0,132759895.0,120620476.0,120136265.0,129479185.0,118018561.0
130828769.0,118540751.0,121921959.0,137085493.0,118514302.0,118018591.0,119656964.0,119656964.0,124432894.0,128739671.0,124396993.0,124912203.0,131592723.0,118399491.0
132108771.0,127429072.0,125895079.0,125030966.0,120078975.0,119779872.0,134066698.0,134066698.0,118018561.0,120760665.0,130786757.0,137122379.0,137171480.0,118448644.0
124418531.0,118391249.0,124416424.0,139158072.0,121913982.0,139223594.0,133251600.0,133251600.0,118399491.0,124475735.0,118048200.0,137138764.0,132272667.0,119656964.0
142285288.0,140427730.0,123808173.0,128971319.0,125399684.0,142991915.0,129479185.0,129479185.0,118448644.0,126042462.0,124347848.0,139096657.0,119779872.0,134066698.0
118440430.0,138576339.0,120281518.0,132088385.0,141578894.0,120230445.0,131592723.0,131592723.0,119656964.0,121989477.0,133162455.0,130032210.0,139223594.0,133251600.0
120117748.0,141605334.0,118036913.0,126702145.0,136659599.0,118407727.0,137171480.0,137171480.0,134066698.0,137150822.0,132154840.0,139137618.0,142991915.0,129479185.0
120238582.0,118018520.0,125393330.0,120615491.0,127189654.0,123793971.0,132272667.0,132272667.0,133251600.0,119697767.0,145417687.0,119681619.0,120230445.0,131592723.0
147526136.0,138619354.0,118389170.0,140874309.0,129974938.0,130765364.0,118018591.0,118018591.0,129479185.0,138234218.0,132081121.0,125575765.0,118407727.0,137171480.0
120273406.0,130869724.0,126794166.0,118035015.0,118432413.0,124428853.0,119779872.0,119779872.0,131592723.0,124465514.0,127296995.0,132084311.0,123793971.0,132272667.0
120236546.0,142369246.0,126673336.0,120136265.0,124879523.0,137085493.0,139223594.0,139223594.0,137171480.0,118385004.0,145139174.0,121229912.0,130765364.0,118018591.0
118399491.0,130986462.0,119667128.0,124912203.0,121856676.0,125030966.0,142991915.0,142991915.0,132272667.0,135973230.0,126395880.0,133153369.0,124428853.0,119779872.0
118448644.0,118520287.0,124598715.0,137122379.0,132022950.0,139158072.0,120230445.0,120230445.0,118018591.0,118524272.0,120825325.0,141247065.0,137085493.0,139223594.0
119656964.0,119687649.0,132684225.0,137138764.0,131101350.0,128971319.0,118407727.0,118407727.0,119779872.0,120121718.0,129598957.0,136024664.0,125030966.0,142991915.0
132200964.0,130828769.0,118555074.0,139096657.0,134120107.0,132088385.0,123793971.0,123793971.0,139223594.0,135967095.0,118556144.0,142414423.0,139158072.0,120230445.0
142289415.0,143215074.0,128006596.0,130032210.0,125846193.0,126702145.0,130765364.0,130765364.0,142991915.0,121225595.0,123299320.0,133517915.0,128971319.0,118407727.0
120621579.0,132108771.0,129577415.0,139137618.0,118018738.0,120615491.0,124428853.0,124428853.0,120230445.0,122354046.0,125371917.0,118919772.0,132088385.0,123793971.0
127355405.0,124418531.0,120648136.0,119681619.0,118588087.0,140874309.0,137085493.0,137085493.0,118407727.0,121213311.0,142460445.0,141623906.0,126702145.0,130765364.0
133251600.0,142285288.0,120689099.0,125575765.0,119632569.0,118035015.0,125030966.0,125030966.0,123793971.0,139147649.0,120260127.0,146752105.0,120615491.0,124428853.0
129479185.0,132196843.0,118004173.0,132084311.0,129045181.0,120136265.0,139158072.0,139158072.0,130765364.0,128051586.0,118433314.0,128377450.0,140874309.0,137085493.0
131592723.0,118440430.0,135043534.0,121229912.0,124457669.0,124912203.0,128971319.0,128971319.0,124428853.0,120136068.0,139175469.0,121295471.0,118035015.0,125030966.0
130857501.0,146031094.0,118540751.0,133153369.0,133944010.0,137122379.0,132088385.0,132088385.0,137085493.0,120865160.0,146638399.0,143536751.0,120136265.0,139158072.0
119779872.0,120238582.0,127429072.0,141247065.0,125924045.0,137138764.0,126702145.0,126702145.0,125030966.0,139843977.0,142239308.0,119620209.0,124912203.0,128971319.0
131058209.0,120273406.0,118391249.0,136024664.0,124441295.0,139096657.0,120615491.0,120615491.0,139158072.0,121248138.0,125412942.0,124854901.0,137122379.0,132088385.0
139223594.0,132325887.0,138576339.0,118919772.0,132756182.0,130032210.0,140874309.0,140874309.0,128971319.0,129489290.0,120956504.0,121229942.0,137138764.0,126702145.0
142991915.0,120236546.0,141605334.0,132899424.0,118506202.0,139137618.0,118035015.0,118035015.0,132088385.0,124438924.0,122087012.0,117990009.0,139096657.0,120615491.0
120230445.0,118399491.0,130869724.0,141623906.0,123695834.0,119681619.0,120136265.0,120136265.0,126702145.0,118569360.0,124266085.0,120173180.0,130032210.0,140874309.0
118069806.0,118448644.0,130986462.0,146752105.0,137298657.0,125575765.0,124912203.0,124912203.0,120615491.0,137111953.0,135145064.0,118514302.0,139137618.0,118035015.0
118407727.0,119656964.0,118520287.0,128377450.0,118072038.0,132084311.0,137122379.0,137122379.0,140874309.0,134066578.0,121800310.0,120078975.0,119681619.0,120136265.0
128010800.0,142289415.0,147341793.0,143536751.0,128467688.0,121229912.0,137138764.0,137138764.0,118035015.0,123091345.0,145491574.0,121913982.0,125575765.0,124912203.0
123793971.0,134066698.0,119687649.0,119620209.0,133223146.0,133153369.0,139096657.0,139096657.0,120136265.0,122098068.0,124888698.0,125399684.0,132084311.0,137122379.0
130765364.0,120621579.0,130828769.0,124854901.0,125592299.0,141247065.0,130032210.0,130032210.0,124912203.0,134035862.0,118425211.0,117965447.0,121229912.0,137138764.0
124428853.0,120281611.0,143215074.0,121229942.0,134124267.0,136024664.0,139137618.0,139137618.0,137122379.0,121323927.0,139814523.0,137159303.0,133153369.0,139096657.0
137085493.0,127355405.0,132108771.0,117990009.0,118911725.0,118919772.0,119681619.0,119681619.0,137138764.0,127271322.0,121349760.0,141578894.0,141247065.0,130032210.0
135236149.0,133251600.0,124418531.0,120173180.0,126890733.0,132899424.0,125575765.0,125575765.0,139096657.0,118546844.0,121390722.0,136659599.0,136024664.0,139137618.0
128416307.0,129479185.0,142285288.0,118493821.0,132682477.0,141623906.0,132084311.0,132084311.0,130032210.0,132733343.0,124307086.0,127189654.0,142414423.0,119681619.0
117328442.0,131592723.0,132196843.0,118514302.0,118637299.0,134144616.0,121229912.0,121229912.0,139137618.0,146561441.0,120129174.0,118432413.0,133517915.0,125575765.0
125434427.0,127822361.0,123210220.0,121913982.0,132285173.0,146752105.0,133153369.0,133153369.0,119681619.0,128610723.0,129074841.0,139711134.0,118919772.0,132084311.0
138140224.0,130857501.0,118440430.0,125399684.0,130810622.0,128377450.0,141247065.0,141247065.0,125575765.0,129507751.0,125904539.0,121856676.0,132899424.0,121229912.0
132088385.0,119779872.0,146031094.0,117965447.0,146789118.0,143536751.0,136024664.0,136024664.0,132084311.0,121921959.0,135071389.0,131101350.0,141623906.0,133153369.0
123038274.0,131058209.0,120238582.0,137159303.0,129839877.0,119620209.0,142414423.0,142414423.0,121229912.0,125895079.0,118048420.0,134120107.0,134144616.0,141247065.0
126702145.0,118413859.0,147526136.0,141578894.0,118924038.0,124854901.0,133517915.0,133517915.0,133153369.0,118026665.0,126428841.0,125846193.0,146752105.0,136024664.0
129014337.0,125110824.0,118946300.0,136659599.0,119653130.0,121229942.0,118919772.0,118919772.0,141247065.0,119591339.0,132253359.0,118018738.0,128377450.0,142414423.0
119601734.0,121707048.0,128619005.0,127189654.0,136577805.0,117990009.0,132899424.0,132899424.0,136024664.0,139753895.0,121284281.0,143069876.0,121295471.0,133517915.0
118035015.0,142991915.0,137159166.0,123794074.0,120685329.0,120173180.0,141623906.0,141623906.0,142414423.0,123808173.0,128452288.0,118588087.0,119620209.0,118919772.0
124912203.0,125549099.0,132325887.0,118432413.0,124388117.0,118514302.0,146752105.0,134144616.0,133517915.0,127252912.0,136046288.0,138642104.0,124854901.0,132899424.0
118409803.0,120230445.0,118399491.0,139711134.0,120259350.0,120078975.0,128377450.0,146752105.0,118919772.0,118036913.0,118515413.0,128508602.0,121229942.0,141623906.0
137122379.0,118069806.0,118448644.0,124879523.0,120218392.0,121913982.0,121295471.0,128377450.0,132899424.0,125393330.0,118433496.0,119632569.0,117990009.0,134144616.0
118917711.0,118407727.0,119656964.0,121856676.0,134513431.0,125399684.0,143536751.0,121295471.0,141623906.0,118389170.0,124839644.0,129045181.0,120173180.0,146752105.0
119681619.0,123793971.0,132200964.0,134120107.0,118530842.0,117965447.0,119620209.0,143536751.0,134144616.0,139893177.0,118580960.0,124457669.0,118493821.0,128377450.0
128531029.0,130765364.0,134066698.0,125846193.0,124400408.0,137159303.0,124854901.0,119620209.0,146752105.0,124598715.0,129099495.0,133944010.0,118514302.0,121295471.0
133986901.0,124428853.0,120621579.0,118018738.0,120107800.0,136659599.0,121229942.0,124854901.0,128377450.0,118534593.0,135210735.0,125924045.0,120078975.0,143536751.0
130976343.0,137085493.0,120281611.0,143069876.0,125043485.0,127189654.0,117990009.0,121229942.0,121295471.0,118555074.0,140895983.0,124441295.0,121913982.0,119620209.0
121229912.0,135236149.0,127355405.0,118588087.0,118035229.0,129974938.0,120173180.0,117990009.0,143536751.0,132684225.0,133891828.0,132756182.0,125399684.0,124854901.0
141247065.0,139158072.0,133251600.0,138642104.0,129168176.0,123794074.0,118493821.0,120173180.0,119620209.0,128006596.0,132843256.0,118506202.0,117965447.0,121229942.0
127847005.0,128416307.0,129479185.0,128508602.0,123802417.0,118432413.0,118514302.0,118493821.0,124854901.0,129577415.0,130926329.0,123695834.0,137159303.0,117990009.0
132899424.0,117328442.0,131592723.0,119632569.0,121369395.0,139711134.0,120078975.0,118514302.0,121229942.0,120574411.0,117966587.0,137298657.0,141578894.0,120173180.0
141623906.0,125434427.0,127822361.0,129045181.0,122344244.0,124879523.0,121913982.0,120078975.0,117990009.0,118004173.0,118015751.0,118072038.0,136659599.0,118493821.0
118491746.0,135961151.0,132272667.0,124457669.0,132924214.0,121856676.0,125399684.0,121913982.0,120173180.0,135043534.0,133121799.0,128467688.0,127189654.0,118514302.0
138607206.0,138140224.0,130857501.0,133944010.0,118002487.0,132022950.0,117965447.0,125399684.0,118493821.0,118540751.0,123758346.0,133223146.0,129974938.0,120078975.0
