customer_id,microsegment,city
80598550,Comida especializada,BOG
80599636,Corrientazo c/desayuno,BAQ
80599965,Lanches,SPO
80600366,Padaria/Cafeteria/Bolos,SPO
80600567,Fonda c/desayuno,CMX
80601413,Fonda s/desayuno,CMX
80603654,Prato do dia s/café da manhã,SPO
80604431,Comida especializada,BOG
80604501,Taquería en calle,CMX
80604607,Comida brasileira y saudavel,SPO
80605202,Parrilla/Asadero,BAQ
80605848,Cafetería,CMX
80606725,Fonda c/desayuno,CMX
80610271,Fonda c/desayuno,CMX
80611676,Comida rápida,CMX
80612900,Panadería/Pastelería,BOG
80614622,Comida por quilo,SPO
80615052,Comida por quilo,SPO
80616256,Comida especializada,CMX
80616394,Comida por quilo,SPO
80617565,Comida rápida,BAQ
80618026,Lanches,SPO
80618320,Panadería/Pastelería/Cafetería,BAQ
80618590,Corrientazo s/desayuno,BAQ
80619015,Parrilla/Asadero,BOG
80619317,Comida especializada,BOG
80619604,Lanches,SPO
80620017,Prato do dia c/café da manhã,SPO
80620264,Comida rápida,BAQ
80621373,Corrientazo s/desayuno,BAQ
80622891,Panadería/Pastelería,BOG
80625050,Comida rápida,BOG
80626830,Lanches,SPO
80626932,Comida especializada,BOG
80627686,Fonda s/desayuno,CMX
80627888,Comida especializada,BOG
80629017,Lanches,SPO
80630129,Cafetería,CMX
80630514,Fonda c/desayuno,CMX
80631791,Taquería en local,CMX
80631977,Comida especializada,BOG
80634072,Fonda c/desayuno,CMX
80635093,Comida especializada,BOG
80635512,Comida especializada,CMX
80638486,Comida rápida,CMX
80639571,Comida rápida,BOG
80639934,Empanadas/Arepas,BOG
80639946,Comida rápida,CMX
80640148,Comida rápida,BOG
80640337,Panadería/Pastelería,BOG
80640703,Comida rápida,BAQ
80641257,Taquería en calle,CMX
80642572,Comida rápida,CMX
80643739,Juguería/Comida saludable,CMX
80646587,Comida rápida,CMX
80648064,Comida rápida,CMX
80649360,Fritos,BAQ
80650480,Pizza/Comida Italiana,SPO
80650656,Panadería/Pastelería/Cafetería,BAQ
80650969,Comida rápida,CMX
80653531,Fonda c/desayuno,CMX
80654547,Fonda c/desayuno,CMX
80654910,Empanadas/Arepas,BOG
80655920,Panadería/Pastelería,BOG
80656972,Padaria/Cafeteria/Bolos,SPO
80657807,Fonda s/desayuno,CMX
80658080,Comida rápida,BAQ
80659222,Comida rápida,CMX
80661238,Fonda c/desayuno,CMX
80662015,Panadería/Pastelería,CMX
80662240,Comida rápida,CMX
80662892,Juguería/Comida saludable,CMX
80663002,Comida rápida,BAQ
80665329,Comida por quilo,SPO
80669785,Fonda c/desayuno,CMX
80672453,Comida rápida,CMX
80674318,Fonda c/desayuno,CMX
80674816,Fonda c/desayuno,CMX
80675585,Comida especializada,CMX
80675750,Comida rápida,CMX
80675997,Corrientazo c/desayuno,BAQ
80676203,Prato do dia c/café da manhã,SPO
80678277,Comida rápida,BOG
80678353,Comida especializada,BOG
80680451,Panadería/Pastelería,CMX
80686205,Comida rápida,CMX
80688748,Comida especializada,CMX
80691542,Taquería en calle,CMX
80692303,Comida rápida,BAQ
80697663,Comida rápida,CMX
80698525,Taquería en calle,CMX
80698850,Comida internacional/Grill,SPO
80699641,Comida rápida,BOG
80704476,Fonda c/desayuno,CMX
80711023,Pizza/Comida Italiana,SPO
80714089,Lanches,SPO
80720183,Corrientazo c/desayuno,BOG
80737534,Comida rápida,CMX
80745255,Corrientazo c/desayuno,BOG
80779491,Panadería/Pastelería,CMX
80829809,Comida rápida,BOG
80841972,Padaria/Cafeteria/Bolos,SPO
80900129,Lanches,SPO
80905485,Comida por quilo,SPO
80908015,Lanches,SPO
80909110,Lanches,SPO
80909180,Padaria/Cafeteria/Bolos,SPO
80909493,Comida por quilo,SPO
80911250,Comida por quilo,SPO
80912128,Comida por quilo,SPO
80914251,Comida por quilo,SPO
80914969,Prato do dia c/café da manhã,SPO
80917922,Prato do dia s/café da manhã,SPO
80918409,Lanches,SPO
80918449,Lanches,SPO
80919506,Lanches,SPO
80920224,Padaria/Cafeteria/Bolos,SPO
80921652,Comida brasileira y saudavel,SPO
80922046,Padaria/Cafeteria/Bolos,SPO
80923667,Prato do dia c/café da manhã,SPO
80923705,Comida por quilo,SPO
80923863,Padaria/Cafeteria/Bolos,SPO
80924292,Prato do dia s/café da manhã,SPO
80924435,Lanches,SPO
80927579,Prato do dia s/café da manhã,SPO
80928025,Prato do dia s/café da manhã,SPO
80930002,Comida brasileira y saudavel,SPO
80930967,Prato do dia s/café da manhã,SPO
80932441,Lanches,SPO
80933751,Comida por quilo,SPO
80933920,Padaria/Cafeteria/Bolos,SPO
80934052,Lanches,SPO
80934848,Padaria/Cafeteria/Bolos,SPO
80935013,Lanches,SPO
80935716,Comida por quilo,SPO
80935828,Prato do dia s/café da manhã,SPO
80935876,Panadería/Pastelería,BOG
80937080,Lanches,SPO
80937732,Lanches,SPO
80937837,Padaria/Cafeteria/Bolos,SPO
80938488,Comida por quilo,SPO
80938955,Lanches,SPO
80940031,Prato do dia s/café da manhã,SPO
80940180,Lanches,SPO
80940672,Padaria/Cafeteria/Bolos,SPO
80940971,Prato do dia c/café da manhã,SPO
80941157,Lanches,SPO
80941824,Comida brasileira y saudavel,SPO
80941940,Padaria/Cafeteria/Bolos,SPO
80942345,Prato do dia s/café da manhã,SPO
80942977,Comida brasileira y saudavel,SPO
80946064,Prato do dia c/café da manhã,SPO
80946074,Parrilla/Asadero,BOG
80947206,Panadería/Pastelería/Cafetería,BAQ
80948358,Panadería/Pastelería,BOG
80948707,Lanches,SPO
80949231,Fonda c/desayuno,CMX
80949844,Lanches,SPO
80950304,Panadería/Pastelería,BOG
80950402,Empanadas/Arepas,BOG
80950694,Empanadas/Arepas,BOG
80951681,Prato do dia c/café da manhã,SPO
80951719,Comida por quilo,SPO
80952302,Padaria/Cafeteria/Bolos,SPO
80952328,Juguería/Comida saludable,CMX
80952686,Lanches,SPO
80952781,Lanches,SPO
80953228,Comida por quilo,SPO
80953747,Corrientazo s/desayuno,BOG
80953752,Comida brasileira y saudavel,SPO
80953792,Comida brasileira y saudavel,SPO
80954510,Prato do dia s/café da manhã,SPO
80954657,Lanches,SPO
80955158,Lanches,SPO
80956079,Panadería/Pastelería,BOG
80956201,Lanches,SPO
80957092,Corrientazo s/desayuno,BAQ
80957209,Lanches,SPO
80958337,Fonda c/desayuno,CMX
80958353,Cafetería,BOG
80960663,Sucos/Açaí,SPO
80961095,Lanches,SPO
80962915,Comida brasileira y saudavel,SPO
80964077,Fonda c/desayuno,CMX
80964201,Taquería en calle,CMX
80964483,Comida por quilo,SPO
80964642,Fonda c/desayuno,CMX
80965290,Cafetería,CMX
80965806,Corrientazo c/desayuno,BOG
80966471,Cafetería,CMX
80966669,Comida rápida,BOG
80967327,Lanches,SPO
80967781,Comida brasileira y saudavel,SPO
80967839,Cafetería,CMX
80967853,Prato do dia s/café da manhã,SPO
80968212,Comida por quilo,SPO
80968384,Fritos,BAQ
80969561,Lanches,SPO
80970004,Corrientazo c/desayuno,BAQ
80970526,Fonda c/desayuno,CMX
80970932,Fonda c/desayuno,CMX
80972145,Padaria/Cafeteria/Bolos,SPO
80972408,Comida rápida,BOG
80975138,Comida brasileira y saudavel,SPO
80975555,Lanches,SPO
80975713,Fritos,BAQ
80976137,Cafetería,CMX
80976877,Panadería/Pastelería,BOG
80977179,Cafetería,BOG
80977214,Corrientazo s/desayuno,BAQ
80977603,Panadería/Pastelería/Cafetería,BAQ
80977705,Fonda c/desayuno,CMX
80979208,Comida brasileira y saudavel,SPO
80979572,Panadería/Pastelería,BOG
80980314,Lanches,SPO
80980748,Prato do dia s/café da manhã,SPO
80980846,Fonda c/desayuno,CMX
80982427,Padaria/Cafeteria/Bolos,SPO
80983528,Lanches,SPO
80983556,Juguería/Comida saludable,CMX
80983679,Comida brasileira y saudavel,SPO
80983699,Cafetería,BOG
80983748,Panadería/Pastelería,CMX
80984019,Corrientazo c/desayuno,BOG
80984062,Fonda c/desayuno,CMX
80984155,Panadería/Pastelería,BOG
80984198,Comida rápida,BOG
80984330,Comida rápida,BOG
80984899,Panadería/Pastelería/Cafetería,BAQ
80985038,Corrientazo s/desayuno,BOG
80985088,Comida por quilo,SPO
80985597,Fonda c/desayuno,CMX
80985760,Lanches,SPO
80986658,Comida brasileira y saudavel,SPO
80986835,Cafetería,CMX
80986936,Lanches,SPO
80987244,Comida rápida,CMX
80987349,Comida rápida,CMX
80987540,Fonda c/desayuno,CMX
80987640,Prato do dia c/café da manhã,SPO
80987741,Comida rápida,BOG
80988294,Panadería/Pastelería,BOG
80989097,Taquería en local,CMX
80989967,Panadería/Pastelería,BOG
80990109,Corrientazo s/desayuno,BAQ
80991227,Comida rápida,BOG
80991251,Juguería/Comida saludable,CMX
80991332,Empanadas/Arepas,BOG
80991481,Lanches,SPO
80991888,Fonda c/desayuno,CMX
80991947,Panadería/Pastelería,BOG
80992361,Sucos/Açaí,SPO
80992740,Comida brasileira y saudavel,SPO
80993140,Comida rápida,CMX
80993395,Juguería/Comida saludable,CMX
80994350,Prato do dia s/café da manhã,SPO
80994437,Comida internacional/Grill,SPO
80994533,Comida rápida,CMX
80995017,Cafetería,CMX
80995020,Comida por quilo,SPO
80996553,Padaria/Cafeteria/Bolos,SPO
80996587,Juguería/Comida saludable,CMX
80997508,Comida brasileira y saudavel,SPO
80997585,Sucos/Açaí,SPO
80997721,Prato do dia s/café da manhã,SPO
80997917,Parrilla/Asadero,BOG
80998037,Fonda c/desayuno,CMX
80998435,Comida especializada,CMX
80998481,Lanches,SPO
80998938,Cafetería,CMX
80999431,Comida rápida,CMX
80999685,Comida brasileira y saudavel,SPO
81000110,Panadería/Pastelería,BOG
81000509,Panadería/Pastelería,CMX
81000800,Comida por quilo,SPO
81001671,Comida por quilo,SPO
81001889,Cafetería,BOG
81002129,Juguería/Comida saludable,CMX
81002196,Lanches,SPO
81002254,Fonda c/desayuno,CMX
81003066,Fonda c/desayuno,CMX
81003510,Panadería/Pastelería,BOG
81003771,Cafetería,BOG
81003970,Lanches,SPO
81003982,Panadería/Pastelería,BOG
81004174,Juguería/Comida saludable,CMX
81005744,Cafetería,CMX
81005888,Comida por quilo,SPO
81006530,Empanadas/Arepas,BOG
81006574,Fonda s/desayuno,CMX
81006742,Fonda c/desayuno,CMX
81007064,Corrientazo c/desayuno,BOG
81007518,Lanches,SPO
81007831,Prato do dia s/café da manhã,SPO
81009931,Prato do dia s/café da manhã,SPO
81010797,Prato do dia c/café da manhã,SPO
81011733,Comida rápida,CMX
81011830,Fonda c/desayuno,CMX
81012102,Prato do dia s/café da manhã,SPO
81012537,Lanches,SPO
81013403,Juguería/Comida saludable,CMX
81013564,Cafetería,CMX
81014408,Prato do dia s/café da manhã,SPO
81015052,Lanches,SPO
81015313,Fonda s/desayuno,CMX
81015937,Parrilla/Asadero,BOG
81016635,Comida rápida,BOG
81016771,Juguería/Comida saludable,CMX
81017620,Juguería/Comida saludable,CMX
81017777,Comida rápida,BOG
81017852,Comida brasileira y saudavel,SPO
81018091,Lanches,SPO
81018516,Lanches,SPO
81018946,Juguería/Comida saludable,CMX
81019171,Comida internacional/Grill,SPO
81020194,Comida brasileira y saudavel,SPO
81020593,Parrilla/Asadero,BOG
81021297,Prato do dia c/café da manhã,SPO
81021337,Comida brasileira y saudavel,SPO
81021467,Padaria/Cafeteria/Bolos,SPO
81021764,Lanches,SPO
81022080,Cafetería,CMX
81022475,Fonda c/desayuno,CMX
81022636,Comida brasileira y saudavel,SPO
81022962,Padaria/Cafeteria/Bolos,SPO
81022982,Comida por quilo,SPO
81023183,Comida rápida,CMX
81023274,Panadería/Pastelería,BOG
81024486,Prato do dia s/café da manhã,SPO
81024627,Fonda c/desayuno,CMX
81026397,Fonda c/desayuno,CMX
81026449,Fonda c/desayuno,CMX
81027330,Panadería/Pastelería,BOG
81028092,Fonda s/desayuno,CMX
81028416,Lanches,SPO
81028572,Prato do dia s/café da manhã,SPO
81029659,Parrilla/Asadero,BOG
81029745,Fonda s/desayuno,CMX
81030138,Fonda c/desayuno,CMX
81031300,Comida por quilo,SPO
81031395,Comida rápida,CMX
81032440,Taquería en calle,CMX
81032748,Panadería/Pastelería,CMX
81034963,Corrientazo s/desayuno,BAQ
81035679,Juguería/Comida saludable,CMX
81036360,Taquería en local,CMX
81036868,Comida rápida,CMX
81037035,Cafetería,CMX
81037344,Padaria/Cafeteria/Bolos,SPO
81037346,Juguería/Comida saludable,CMX
81038381,Corrientazo s/desayuno,BAQ
81038473,Comida especializada,CMX
81038627,Juguería/Comida saludable,CMX
81038757,Corrientazo c/desayuno,BOG
81038972,Comida rápida,BOG
81038986,Taquería en calle,CMX
81039328,Cafetería,BOG
81039826,Lanches,SPO
81040000,Lanches,SPO
81040287,Taquería en local,CMX
81041733,Panadería/Pastelería,BOG
81042029,Fonda c/desayuno,CMX
81042601,Lanches,SPO
81042726,Juguería/Comida saludable,CMX
81043056,Juguería/Comida saludable,CMX
81043651,Comida por quilo,SPO
81043672,Comida especializada,CMX
81043806,Pizza/Comida Italiana,SPO
81044141,Corrientazo s/desayuno,BAQ
81045444,Corrientazo c/desayuno,BOG
81045577,Lanches,SPO
81046038,Fonda c/desayuno,CMX
81046953,Cafetería,BOG
81046989,Lanches,SPO
81047069,Comida especializada,CMX
81048086,Prato do dia c/café da manhã,SPO
81049159,Taquería en calle,CMX
81049482,Lanches,SPO
81050334,Comida especializada,CMX
81050499,Prato do dia s/café da manhã,SPO
81050533,Fonda s/desayuno,CMX
81051513,Comida rápida,BOG
81053140,Comida especializada,BOG
81053731,Juguería/Comida saludable,CMX
81053734,Fritos,BAQ
81054358,Panadería/Pastelería,BOG
81054865,Comida rápida,BAQ
81055651,Panadería/Pastelería/Cafetería,BAQ
81056402,Panadería/Pastelería,BOG
81056569,Lanches,SPO
81057030,Comida internacional/Grill,SPO
81057778,Taquería en calle,CMX
81057922,Empanadas/Arepas,BOG
81057991,Corrientazo c/desayuno,BOG
81058168,Taquería en local,CMX
81059672,Prato do dia c/café da manhã,SPO
81059741,Panadería/Pastelería,BOG
81060065,Cafetería,BOG
81062022,Comida rápida,BAQ
81062481,Panadería/Pastelería,BOG
81063628,Lanches,SPO
81063732,Corrientazo s/desayuno,BAQ
81063802,Fonda c/desayuno,CMX
81064616,Lanches,SPO
81065291,Comida especializada,CMX
81065444,Taquería en calle,CMX
81066463,Corrientazo s/desayuno,BOG
81066897,Comida rápida,CMX
81066911,Parrilla/Asadero,BOG
81067749,Comida rápida,CMX
81068315,Juguería/Comida saludable,CMX
81068418,Empanadas/Arepas,BOG
81069084,Fonda c/desayuno,CMX
81069229,Panadería/Pastelería,BOG
81069420,Taquería en calle,CMX
81069893,Pizza/Comida Italiana,SPO
81070397,Panadería/Pastelería,CMX
81070575,Fritos,BAQ
81070805,Lanches,SPO
81071723,Cafetería,CMX
81071867,Corrientazo c/desayuno,BOG
81073939,Comida rápida,CMX
81074496,Comida rápida,BAQ
81074988,Comida de mar y Colombiana,BAQ
81075376,Panadería/Pastelería,CMX
81075527,Taquería en calle,CMX
81078317,Comida rápida,CMX
81078370,Corrientazo s/desayuno,BAQ
81079361,Taquería en calle,CMX
81079406,Comida rápida,CMX
81080686,Comida especializada,CMX
81081616,Comida rápida,CMX
81081895,Comida rápida,BOG
81082288,Comida rápida,CMX
81082536,Comida rápida,BAQ
81083586,Corrientazo c/desayuno,BOG
81084640,Comida rápida,CMX
81087029,Parrilla/Asadero,BOG
81087899,Comida rápida,BAQ
81093775,Parrilla/Asadero,BOG
81094062,Lanches,SPO
81094874,Sucos/Açaí,SPO
81095060,Fonda c/desayuno,CMX
81095394,Comida rápida,BAQ
81096590,Panadería/Pastelería,BOG
81096612,Comida rápida,CMX
81096888,Fonda c/desayuno,CMX
81097422,Comida rápida,CMX
81097425,Comida rápida,BOG
81097636,Cafetería,CMX
81097746,Comida rápida,CMX
81098668,Fonda s/desayuno,CMX
81101456,Juguería/Comida saludable,CMX
81105179,Corrientazo s/desayuno,BOG
81105976,Fonda c/desayuno,CMX
81106034,Corrientazo c/desayuno,BOG
81109338,Parrilla/Asadero,BOG
81110155,Taquería en local,CMX
81111099,Fonda c/desayuno,CMX
81112745,Juguería/Comida saludable,CMX
81114138,Padaria/Cafeteria/Bolos,SPO
81114320,Comida rápida,CMX
81115745,Comida rápida,CMX
81116820,Cafetería,CMX
81121652,Fonda s/desayuno,CMX
81130842,Taquería en local,CMX
81131043,Comida rápida,BAQ
81134209,Comida rápida,BAQ
81136749,Comida por quilo,SPO
81140951,Comida brasileira y saudavel,SPO
81146851,Corrientazo s/desayuno,BOG
81158680,Corrientazo c/desayuno,BOG
81162903,Parrilla/Asadero,BOG
81168281,Fonda c/desayuno,CMX
81179363,Fonda c/desayuno,CMX
81181559,Panadería/Pastelería,BOG
81186424,Comida especializada,CMX
81194039,Comida rápida,CMX
81224837,Cafetería,CMX
81240614,Taquería en local,CMX
81305655,Comida por quilo,SPO
81312854,Panadería/Pastelería,BOG
81313915,Cafetería,BOG
81319223,Prato do dia c/café da manhã,SPO
81321793,Lanches,SPO
81321867,Lanches,SPO
81322274,Comida por quilo,SPO
81325193,Prato do dia c/café da manhã,SPO
81326615,Prato do dia s/café da manhã,SPO
81327754,Prato do dia c/café da manhã,SPO
81327791,Lanches,SPO
81328857,Padaria/Cafeteria/Bolos,SPO
81329037,Padaria/Cafeteria/Bolos,SPO
81329324,Comida por quilo,SPO
81330107,Comida brasileira y saudavel,SPO
81331380,Lanches,SPO
81331579,Pizza/Comida Italiana,SPO
81331943,Prato do dia s/café da manhã,SPO
81332090,Comida brasileira y saudavel,SPO
81332804,Comida brasileira y saudavel,SPO
81332943,Padaria/Cafeteria/Bolos,SPO
81334082,Comida brasileira y saudavel,SPO
81334200,Comida brasileira y saudavel,SPO
81334437,Comida por quilo,SPO
81334479,Lanches,SPO
81334792,Prato do dia s/café da manhã,SPO
81336402,Padaria/Cafeteria/Bolos,SPO
81336515,Comida por quilo,SPO
81336964,Padaria/Cafeteria/Bolos,SPO
81338152,Padaria/Cafeteria/Bolos,SPO
81338490,Comida brasileira y saudavel,SPO
81339892,Prato do dia c/café da manhã,SPO
81340718,Lanches,SPO
81341637,Sucos/Açaí,SPO
81342647,Panadería/Pastelería,BOG
81342905,Comida brasileira y saudavel,SPO
81343067,Prato do dia c/café da manhã,SPO
81343347,Prato do dia s/café da manhã,SPO
81344402,Comida brasileira y saudavel,SPO
81344740,Lanches,SPO
81345473,Lanches,SPO
81345717,Lanches,SPO
81346691,Lanches,SPO
81347370,Lanches,SPO
81347640,Padaria/Cafeteria/Bolos,SPO
81348267,Lanches,SPO
81349110,Comida brasileira y saudavel,SPO
81349821,Prato do dia c/café da manhã,SPO
81350088,Panadería/Pastelería,BOG
81350609,Panadería/Pastelería,BOG
81351446,Fritos,BAQ
81351508,Corrientazo c/desayuno,BOG
81351598,Comida internacional/Grill,SPO
81351862,Lanches,SPO
81352009,Corrientazo c/desayuno,BOG
81352592,Prato do dia s/café da manhã,SPO
81352608,Comida por quilo,SPO
81353175,Panadería/Pastelería,BOG
81353628,Corrientazo c/desayuno,BOG
81353693,Padaria/Cafeteria/Bolos,SPO
81354443,Fonda s/desayuno,CMX
81355170,Lanches,SPO
81356201,Comida brasileira y saudavel,SPO
81358404,Prato do dia c/café da manhã,SPO
81358489,Parrilla/Asadero,BOG
81358868,Prato do dia c/café da manhã,SPO
81359439,Lanches,SPO
81359567,Taquería en calle,CMX
81359847,Corrientazo s/desayuno,BOG
81359871,Lanches,SPO
81361069,Empanadas/Arepas,BOG
81361631,Cafetería,BOG
81362402,Padaria/Cafeteria/Bolos,SPO
81362627,Lanches,SPO
81363068,Taquería en calle,CMX
81363767,Prato do dia c/café da manhã,SPO
81363837,Padaria/Cafeteria/Bolos,SPO
81365383,Taquería en calle,CMX
81365760,Cafetería,BOG
81366363,Lanches,SPO
81367713,Comida internacional/Grill,SPO
81368157,Padaria/Cafeteria/Bolos,SPO
81368176,Panadería/Pastelería/Cafetería,BAQ
81368376,Prato do dia c/café da manhã,SPO
81368512,Panadería/Pastelería/Cafetería,BAQ
81368974,Juguería/Comida saludable,CMX
81369063,Comida brasileira y saudavel,SPO
81369446,Comida especializada,BOG
81371060,Lanches,SPO
81371139,Juguería/Comida saludable,CMX
81371250,Lanches,SPO
81371683,Comida por quilo,SPO
81371974,Lanches,SPO
81373038,Panadería/Pastelería,BOG
81373100,Comida internacional/Grill,SPO
81375269,Lanches,SPO
81376380,Fonda c/desayuno,CMX
81377580,Comida especializada,CMX
81378175,Cafetería,BOG
81378470,Comida por quilo,SPO
81380403,Comida rápida,CMX
81381349,Fonda c/desayuno,CMX
81382080,Panadería/Pastelería,BOG
81383034,Prato do dia s/café da manhã,SPO
81383339,Fonda c/desayuno,CMX
81383929,Lanches,SPO
81384150,Taquería en calle,CMX
81384461,Fonda c/desayuno,CMX
81384670,Taquería en calle,CMX
81385029,Cafetería,CMX
81385566,Corrientazo s/desayuno,BOG
81385662,Padaria/Cafeteria/Bolos,SPO
81386943,Sucos/Açaí,SPO
81387127,Corrientazo s/desayuno,BOG
81387720,Padaria/Cafeteria/Bolos,SPO
81389127,Fonda c/desayuno,CMX
81389588,Taquería en calle,CMX
81390893,Panadería/Pastelería,CMX
81391055,Lanches,SPO
81391130,Padaria/Cafeteria/Bolos,SPO
81391799,Parrilla/Asadero,BOG
81392150,Panadería/Pastelería,CMX
81392197,Sucos/Açaí,SPO
81393402,Cafetería,BOG
81394959,Cafetería,CMX
81394982,Parrilla/Asadero,BOG
81396060,Pizza/Comida Italiana,SPO
81398877,Comida rápida,BAQ
81399188,Prato do dia s/café da manhã,SPO
81399405,Comida rápida,CMX
81399533,Comida rápida,CMX
81399557,Corrientazo s/desayuno,BAQ
81399816,Corrientazo c/desayuno,BOG
81399939,Comida rápida,CMX
81400415,Padaria/Cafeteria/Bolos,SPO
81401447,Fonda c/desayuno,CMX
81401916,Lanches,SPO
81402431,Panadería/Pastelería/Cafetería,BAQ
81402444,Juguería/Comida saludable,CMX
81403245,Lanches,SPO
81403555,Comida rápida,CMX
81404218,Corrientazo s/desayuno,BAQ
81404351,Empanadas/Arepas,BOG
81404581,Comida especializada,CMX
81404763,Padaria/Cafeteria/Bolos,SPO
81405288,Padaria/Cafeteria/Bolos,SPO
81405330,Prato do dia s/café da manhã,SPO
81405417,Cafetería,CMX
81405487,Pizza/Comida Italiana,SPO
81405735,Corrientazo c/desayuno,BOG
81406362,Taquería en calle,CMX
81406633,Comida por quilo,SPO
81407293,Comida rápida,CMX
81407404,Comida rápida,BOG
81407795,Lanches,SPO
81407929,Fonda c/desayuno,CMX
81408440,Comida brasileira y saudavel,SPO
81408791,Lanches,SPO
81409119,Juguería/Comida saludable,CMX
81409415,Fonda c/desayuno,CMX
81409461,Comida rápida,CMX
81410361,Panadería/Pastelería,CMX
81410586,Comida rápida,BOG
81411151,Lanches,SPO
81411275,Fonda c/desayuno,CMX
81411961,Comida por quilo,SPO
81412558,Cafetería,CMX
81412732,Padaria/Cafeteria/Bolos,SPO
81412938,Panadería/Pastelería,CMX
81414094,Lanches,SPO
81414298,Panadería/Pastelería,BOG
81415177,Prato do dia s/café da manhã,SPO
81415409,Panadería/Pastelería,CMX
81416554,Panadería/Pastelería,CMX
81417437,Fonda c/desayuno,CMX
81417632,Fonda c/desayuno,CMX
81418941,Sucos/Açaí,SPO
81419420,Comida brasileira y saudavel,SPO
81421561,Panadería/Pastelería,BOG
81422431,Taquería en calle,CMX
81422527,Comida por quilo,SPO
81422741,Fonda c/desayuno,CMX
81423438,Panadería/Pastelería,BOG
81425161,Comida rápida,CMX
81425623,Comida rápida,CMX
81425857,Lanches,SPO
81426556,Panadería/Pastelería,CMX
81427339,Panadería/Pastelería,BOG
81427616,Fritos,BAQ
81428275,Comida brasileira y saudavel,SPO
81428278,Lanches,SPO
81428641,Comida por quilo,SPO
81429061,Comida rápida,CMX
81429173,Taquería en calle,CMX
81429428,Taquería en calle,CMX
81429700,Comida especializada,BOG
81430187,Comida brasileira y saudavel,SPO
81430366,Comida por quilo,SPO
81431049,Cafetería,CMX
81431579,Juguería/Comida saludable,CMX
81431972,Lanches,SPO
81433489,Lanches,SPO
81435791,Prato do dia s/café da manhã,SPO
81435797,Pizza/Comida Italiana,SPO
81436765,Panadería/Pastelería,CMX
81437106,Prato do dia s/café da manhã,SPO
81437293,Fonda c/desayuno,CMX
81437434,Lanches,SPO
81437510,Comida rápida,CMX
81437598,Fonda c/desayuno,CMX
81438794,Fonda c/desayuno,CMX
81439098,Juguería/Comida saludable,CMX
81439326,Comida especializada,BOG
81439511,Cafetería,CMX
81439614,Comida brasileira y saudavel,SPO
81439909,Lanches,SPO
81440664,Lanches,SPO
81440991,Taquería en calle,CMX
81441290,Fonda c/desayuno,CMX
81443010,Padaria/Cafeteria/Bolos,SPO
81443389,Comida brasileira y saudavel,SPO
81445368,Comida especializada,BOG
81446758,Fonda s/desayuno,CMX
81448272,Prato do dia c/café da manhã,SPO
81448573,Comida rápida,CMX
81448704,Juguería/Comida saludable,CMX
81449012,Fonda c/desayuno,CMX
81450004,Corrientazo s/desayuno,BOG
81450303,Taquería en calle,CMX
81450936,Comida internacional/Grill,SPO
81451247,Comida brasileira y saudavel,SPO
81451342,Fonda c/desayuno,CMX
81451921,Comida rápida,CMX
81452722,Comida rápida,CMX
81452821,Comida especializada,BOG
81454039,Panadería/Pastelería,BOG
81454217,Comida rápida,CMX
81454546,Corrientazo c/desayuno,BOG
81455062,Prato do dia c/café da manhã,SPO
81455643,Lanches,SPO
81457207,Comida por quilo,SPO
81459007,Taquería en calle,CMX
81459136,Comida rápida,BAQ
81459340,Comida por quilo,SPO
81460186,Comida rápida,BOG
81460192,Panadería/Pastelería,BOG
81460350,Lanches,SPO
81461123,Cafetería,CMX
81461343,Comida rápida,CMX
81461564,Prato do dia s/café da manhã,SPO
81462627,Lanches,SPO
81462911,Comida rápida,BOG
81465499,Juguería/Comida saludable,CMX
81467895,Comida especializada,CMX
81468182,Fonda c/desayuno,CMX
81468279,Prato do dia s/café da manhã,SPO
81468927,Comida por quilo,SPO
81469412,Juguería/Comida saludable,CMX
81469636,Corrientazo s/desayuno,BOG
81469641,Fonda c/desayuno,CMX
81469750,Comida brasileira y saudavel,SPO
81471527,Lanches,SPO
81472186,Corrientazo c/desayuno,BAQ
81472790,Comida rápida,CMX
81472923,Fonda s/desayuno,CMX
81473519,Fonda s/desayuno,CMX
81473805,Padaria/Cafeteria/Bolos,SPO
81476613,Comida rápida,BOG
81476635,Fonda s/desayuno,CMX
81478830,Fonda s/desayuno,CMX
81479392,Juguería/Comida saludable,CMX
81480837,Prato do dia s/café da manhã,SPO
81481503,Comida rápida,CMX
81481603,Sucos/Açaí,SPO
81483115,Fonda c/desayuno,CMX
81483538,Cafetería,CMX
81484453,Panadería/Pastelería,BOG
81484813,Prato do dia s/café da manhã,SPO
81486546,Lanches,SPO
81487340,Taquería en local,CMX
81489949,Prato do dia s/café da manhã,SPO
81490086,Fonda c/desayuno,CMX
81491055,Juguería/Comida saludable,CMX
81491582,Fonda c/desayuno,CMX
81492105,Fonda c/desayuno,CMX
81493111,Comida rápida,CMX
81493667,Padaria/Cafeteria/Bolos,SPO
81496067,Comida rápida,CMX
81497654,Pizza/Comida Italiana,SPO
81498940,Parrilla/Asadero,BAQ
81499502,Fonda s/desayuno,CMX
81499829,Panadería/Pastelería,CMX
81501853,Lanches,SPO
81504105,Comida especializada,BAQ
81505329,Taquería en calle,CMX
81506358,Comida rápida,CMX
81507299,Panadería/Pastelería,CMX
81507459,Corrientazo c/desayuno,BAQ
81507533,Comida rápida,BOG
81508056,Taquería en calle,CMX
81508456,Comida especializada,BOG
