20220407_MDE_NB_bebidassinalcohol_W14,20220407_MDE_NB_vasos_W14,20220407_MDE_NB_cubiertosypitillos_W14,20220407_MDE_NB_contenedores_W14,20220407_MDE_NB_platosybandejas_W14,20220407_MDE_NB_empaqueyenvoltura_W14,20220407_MDE_NB_verduras_W14,20220407_MDE_NB_frutas_W14,20220407_MDE_NB_tuberculos_W14,20220407_MDE_NB_huevos_W14,20220407_MDE_NB_leches_W14,20220407_MDE_NB_cremas_W14,20220407_MDE_NB_derivadoslacteos_W14
130858287.0,124402736.0,127395449.0,117950347.0,118576688.0,125412942.0,,120129174.0,124839644.0,134094152.0,134076112.0,133924446.0,118433314.0
127272243.0,120822840.0,124888698.0,121153450.0,129558074.0,124417617.0,,138653335.0,125503198.0,128443724.0,128997079.0,135067232.0,15640101.0
120155444.0,121205819.0,118425211.0,128427947.0,125888061.0,132281937.0,,129074841.0,124260063.0,128990541.0,118433496.0,120088161.0,124442150.0
129029431.0,133522494.0,124413564.0,132241325.0,121796158.0,122394195.0,,125904539.0,124407519.0,119725390.0,125441755.0,119625319.0,124401193.0
120751418.0,130346051.0,128439930.0,124323759.0,138098240.0,128022100.0,,133203613.0,126695139.0,124353870.0,124839644.0,135145064.0,118576688.0
127286588.0,122358854.0,121349760.0,118564784.0,119604804.0,120956504.0,,135071389.0,130952937.0,135966032.0,125503198.0,139286122.0,129558074.0
135247167.0,118580295.0,132683394.0,138143665.0,128398922.0,126682715.0,,120704670.0,121722604.0,121255250.0,126695139.0,118412910.0,125888061.0
126606661.0,124355657.0,124307086.0,123652020.0,125412942.0,133924446.0,,133985950.0,135210735.0,121949528.0,136595179.0,121943669.0,121796158.0
124290375.0,130868301.0,128571024.0,121325495.0,124417617.0,135067232.0,,126428841.0,121933555.0,129488217.0,139319019.0,121800310.0,138098240.0
134094152.0,118887501.0,124331665.0,133937079.0,132281937.0,120088161.0,,120225451.0,133891828.0,119772506.0,118580973.0,124888698.0,119604804.0
128443724.0,135279702.0,121321108.0,134739903.0,122394195.0,119625319.0,,122330797.0,130926329.0,119735643.0,138585838.0,118425211.0,128398922.0
124368204.0,123221080.0,133928596.0,138692548.0,128022100.0,135145064.0,,133660339.0,118527738.0,138575194.0,135210735.0,124413564.0,125412942.0
119725390.0,131578969.0,120129174.0,128468934.0,120956504.0,139286122.0,,121284281.0,123115267.0,128652640.0,121722604.0,128439930.0,124417617.0
121238863.0,126817370.0,129074841.0,133158854.0,126682715.0,118412910.0,,127819450.0,126672646.0,132222310.0,118896369.0,121349760.0,132281937.0
135966032.0,131638366.0,125904539.0,119609290.0,133924446.0,121943669.0,,128399035.0,133121799.0,133975399.0,133891828.0,132683394.0,122394195.0
124353870.0,120616031.0,133203613.0,124377035.0,135067232.0,121800310.0,,132816572.0,125001480.0,123127144.0,132843256.0,124331665.0,128022100.0
121255250.0,139289696.0,135071389.0,138659793.0,120088161.0,124888698.0,,136046288.0,123758346.0,125934950.0,130926329.0,121321108.0,120956504.0
138286421.0,124992615.0,133985950.0,120293330.0,119625319.0,118425211.0,,120733395.0,139177742.0,129508715.0,118527738.0,120129174.0,126682715.0
121949528.0,120798314.0,126428841.0,120117204.0,135145064.0,124413564.0,,123190996.0,133945102.0,119764332.0,123115267.0,129074841.0,133924446.0
120259930.0,131429485.0,132253359.0,130263001.0,139286122.0,128439930.0,,128997079.0,131522319.0,133895538.0,118015751.0,125904539.0,135067232.0
119735643.0,120114289.0,118494898.0,127244253.0,118412910.0,121349760.0,,118433496.0,134633234.0,124439923.0,133121799.0,133203613.0,120088161.0
119772506.0,118426739.0,121284281.0,124880872.0,121800310.0,132683394.0,,120643287.0,121816853.0,131528056.0,123758346.0,135071389.0,119625319.0
129021284.0,125906036.0,128399035.0,125937647.0,124888698.0,124307086.0,,134676186.0,130891544.0,132789624.0,122312458.0,133985950.0,135145064.0
133975399.0,133876851.0,128452288.0,119687153.0,118425211.0,128571024.0,,124839644.0,123037465.0,132175227.0,133945102.0,126428841.0,139286122.0
123127144.0,125555831.0,136046288.0,126642161.0,124413564.0,124331665.0,,124260063.0,121915163.0,121234812.0,119858961.0,132253359.0,118412910.0
133895538.0,129021048.0,127375056.0,127776757.0,128439930.0,121321108.0,,126695139.0,121825052.0,130979195.0,134633234.0,118494898.0,121943669.0
131528056.0,139066489.0,134076112.0,120637430.0,121349760.0,133928596.0,,123104996.0,123793180.0,134569343.0,126633749.0,121284281.0,121800310.0
132783480.0,136639610.0,128997079.0,125007864.0,132683394.0,120129174.0,,134033129.0,132808476.0,125414786.0,132122389.0,128399035.0,127395449.0
130979195.0,124982395.0,118433496.0,119695356.0,124307086.0,129074841.0,,136595179.0,122367780.0,119772547.0,121816853.0,128452288.0,118425211.0
121234812.0,130993277.0,125441755.0,125462525.0,128571024.0,125904539.0,,121722604.0,128014127.0,134520195.0,130828056.0,136046288.0,124413564.0
125414786.0,120259710.0,124839644.0,124286988.0,124331665.0,133203613.0,,118580973.0,118505265.0,118545797.0,123037465.0,127375056.0,128439930.0
119772547.0,124292222.0,136595179.0,126699533.0,121321108.0,135071389.0,,138585838.0,119748409.0,125359495.0,127964949.0,134076112.0,121349760.0
117988738.0,137118848.0,139319019.0,127424526.0,133928596.0,133985950.0,,135210735.0,120657726.0,124437896.0,121915163.0,128997079.0,132683394.0
117992837.0,128996480.0,118580973.0,118016015.0,120129174.0,126428841.0,,121933555.0,123076415.0,118037899.0,121825052.0,118433496.0,124307086.0
134520195.0,121379967.0,138585838.0,112539671.0,129074841.0,132253359.0,,133891828.0,120110923.0,132263310.0,127264539.0,125441755.0,128571024.0
127397260.0,118969477.0,135210735.0,132761633.0,125904539.0,118494898.0,,119746296.0,132638540.0,125418896.0,129148713.0,124839644.0,124331665.0
127954318.0,118416518.0,121722604.0,133249057.0,133203613.0,121284281.0,,130926329.0,123060049.0,126647696.0,126625578.0,125503198.0,121321108.0
126647696.0,119628934.0,129013484.0,135067686.0,135071389.0,128399035.0,,123115267.0,123305812.0,119735699.0,133134122.0,136595179.0,133928596.0
132263314.0,138144902.0,118896369.0,120653871.0,133985950.0,128452288.0,,126672646.0,132851546.0,138661269.0,117991215.0,139319019.0,120129174.0
134475158.0,125416583.0,133891828.0,123832370.0,126428841.0,136046288.0,,133121799.0,128989025.0,134475158.0,128014127.0,118580973.0,129074841.0
127964568.0,135083144.0,132843256.0,118941749.0,132253359.0,127375056.0,,124251911.0,133969774.0,124331416.0,127985460.0,138585838.0,125904539.0
128044441.0,132619401.0,130926329.0,126601273.0,118494898.0,134076112.0,,125001480.0,125128567.0,122359193.0,138569526.0,135210735.0,133203613.0
119199139.0,118537354.0,118527738.0,134789178.0,128399035.0,128997079.0,,122312458.0,128958328.0,124867999.0,119748409.0,121722604.0,135071389.0
123065766.0,125557901.0,123115267.0,134076481.0,128452288.0,118433496.0,,139177742.0,136021887.0,119199139.0,118433595.0,129013484.0,133985950.0
118891944.0,125019281.0,118015751.0,121182277.0,136046288.0,125441755.0,,133945102.0,118519689.0,129484198.0,120657726.0,118896369.0,126428841.0
124798377.0,119641234.0,133121799.0,127330380.0,127375056.0,124839644.0,,131522319.0,123056017.0,123065766.0,124483397.0,133891828.0,132253359.0
132713897.0,126030994.0,123758346.0,118085708.0,134076112.0,126695139.0,,121816853.0,138743707.0,124798377.0,128644935.0,132843256.0,118494898.0
126619050.0,132773014.0,122312458.0,127989836.0,128997079.0,136595179.0,,130891544.0,132042657.0,132713897.0,123078472.0,130926329.0,121284281.0
129527212.0,124814487.0,133945102.0,131672144.0,118433496.0,139319019.0,,123037465.0,125945762.0,126619050.0,132638540.0,118527738.0,128399035.0
125463991.0,129129625.0,119858961.0,127981656.0,125441755.0,138585838.0,,121915163.0,128427947.0,129527212.0,125409104.0,123115267.0,128452288.0
134542776.0,118396058.0,134633234.0,124393570.0,124839644.0,135210735.0,,121825052.0,132241325.0,125463991.0,128071510.0,118015751.0,136046288.0
124835257.0,128468125.0,126633749.0,124979300.0,125503198.0,121722604.0,,132808476.0,118564784.0,134542776.0,138127194.0,133121799.0,127375056.0
136107448.0,118924448.0,132122389.0,124332140.0,126695139.0,129013484.0,,120635165.0,133937079.0,135065020.0,128989025.0,123758346.0,134076112.0
118906295.0,119665828.0,121816853.0,123824245.0,136595179.0,118896369.0,,122367780.0,128640958.0,121273788.0,117987170.0,122312458.0,128997079.0
135065020.0,132777125.0,130828056.0,118904949.0,139319019.0,133891828.0,,129148713.0,134739903.0,118027711.0,121767779.0,133945102.0,118433496.0
117956033.0,118432934.0,123037465.0,125044863.0,118580973.0,132843256.0,,133134122.0,133160894.0,124263872.0,118503267.0,134633234.0,125441755.0
128433601.0,119602343.0,127964949.0,137169024.0,138585838.0,130926329.0,,128014127.0,131563458.0,124396993.0,121812843.0,126633749.0,124839644.0
130786757.0,124873897.0,121915163.0,118417547.0,135210735.0,118527738.0,,128069425.0,133935045.0,132312513.0,133969774.0,132122389.0,125503198.0
122408400.0,130995369.0,121825052.0,125872267.0,121722604.0,123115267.0,,118505265.0,128468934.0,117956033.0,117950323.0,121816853.0,126695139.0
128386514.0,126643371.0,127264539.0,129075339.0,129013484.0,118015751.0,,119643954.0,125415365.0,130786757.0,120219515.0,130828056.0,136595179.0
136074707.0,120097964.0,129148713.0,134695056.0,118896369.0,133121799.0,,119748409.0,133158854.0,124347848.0,132056966.0,123037465.0,139319019.0
133952984.0,136615085.0,126625578.0,135125142.0,133891828.0,123758346.0,,131010363.0,118046662.0,136074707.0,118560648.0,127964949.0,138585838.0
125361625.0,119682223.0,133134122.0,119666839.0,132843256.0,122312458.0,,120657726.0,124377035.0,124294613.0,118519689.0,121915163.0,135210735.0
129949145.0,139216048.0,117991215.0,120780955.0,130926329.0,133945102.0,,133164868.0,121290701.0,129949145.0,117950347.0,121825052.0,121722604.0
124319197.0,119706804.0,128014127.0,118528163.0,118527738.0,119858961.0,,120110923.0,124284878.0,127292890.0,131651472.0,127264539.0,129013484.0
119647711.0,125025463.0,127985460.0,134129830.0,123115267.0,132122389.0,,132638540.0,138659793.0,124319197.0,126834582.0,129148713.0,118896369.0
123631072.0,126033080.0,138569526.0,125474984.0,118015751.0,121816853.0,,118493009.0,120117204.0,119647711.0,125945762.0,126625578.0,133891828.0
118906342.0,118903997.0,119748409.0,132360364.0,133121799.0,130828056.0,,123060049.0,134086615.0,132081121.0,121153450.0,133134122.0,132843256.0
126395880.0,126969028.0,118433595.0,126879917.0,123758346.0,123037465.0,,123305812.0,128427997.0,131726818.0,128427947.0,117991215.0,130926329.0
133926378.0,118475973.0,120657726.0,119630003.0,122312458.0,127964949.0,,128071510.0,127244253.0,127296995.0,119723949.0,128014127.0,118527738.0
118412780.0,122295492.0,128530240.0,131012790.0,133945102.0,121915163.0,,132851546.0,139153378.0,125464036.0,132241325.0,127985460.0,123115267.0
129598957.0,117978308.0,124483397.0,132135095.0,119858961.0,121825052.0,,128989025.0,125937647.0,133926378.0,118564784.0,138569526.0,118015751.0
137133558.0,120773829.0,128644935.0,120109245.0,134633234.0,127264539.0,,121767779.0,120242160.0,120825325.0,138143665.0,119748409.0,133121799.0
123299320.0,128433356.0,123078472.0,138758334.0,126633749.0,129148713.0,,118503267.0,119687153.0,129598957.0,123652020.0,118433595.0,123758346.0
131010040.0,128982220.0,132638540.0,120285385.0,132122389.0,126625578.0,,129859437.0,126642161.0,124802549.0,121325495.0,120657726.0,122312458.0
124337658.0,125908178.0,125409104.0,128407756.0,121816853.0,133134122.0,,133969774.0,131559412.0,123299320.0,133937079.0,124483397.0,133945102.0
120716794.0,128453845.0,128071510.0,133654733.0,130828056.0,117991215.0,,125128567.0,135262196.0,127397368.0,128030650.0,123078472.0,119858961.0
118044159.0,118559961.0,132851546.0,122407119.0,123037465.0,128014127.0,,120219515.0,127776757.0,131010040.0,134739903.0,132638540.0,134633234.0
133201411.0,126641371.0,121214816.0,124852436.0,127964949.0,127985460.0,,118519689.0,125007864.0,124337658.0,138692548.0,125409104.0,126633749.0
119735812.0,121244894.0,128989025.0,129087701.0,121915163.0,138569526.0,,131651472.0,,120716794.0,133158854.0,128071510.0,132122389.0
124421636.0,118449375.0,117987170.0,124946646.0,121825052.0,119748409.0,,137138070.0,,133201411.0,119609290.0,132851546.0,121816853.0
120786436.0,120124645.0,121767779.0,138004695.0,127264539.0,118433595.0,,138743707.0,,122004996.0,138659793.0,138127194.0,130828056.0
136613381.0,129856742.0,118503267.0,131012825.0,129148713.0,120657726.0,,132042657.0,,120786436.0,120293330.0,121214816.0,123037465.0
138753543.0,128611560.0,127842148.0,129005786.0,126625578.0,124483397.0,,125945762.0,,136613381.0,129529809.0,128989025.0,127964949.0
120634888.0,123796713.0,133969774.0,120133851.0,133134122.0,123078472.0,,128427947.0,,138753543.0,120117204.0,117987170.0,121915163.0
130874890.0,125005034.0,117950323.0,121239773.0,117991215.0,132638540.0,,132241325.0,,120634888.0,130263001.0,121767779.0,121825052.0
123858444.0,118564075.0,120219515.0,130844896.0,128014127.0,125409104.0,,123652020.0,,120262156.0,128427997.0,127842148.0,127264539.0
125371917.0,123061487.0,132056966.0,124852450.0,127985460.0,128071510.0,,136638390.0,,123858444.0,127244253.0,121812843.0,129148713.0
124378637.0,135087343.0,118560648.0,120764647.0,138569526.0,132851546.0,,133937079.0,,120126992.0,124880872.0,133969774.0,126625578.0
133934608.0,119618807.0,118519689.0,137570537.0,118433595.0,121214816.0,,128030650.0,,121355795.0,125937647.0,117950323.0,133134122.0
118380049.0,118881528.0,117950347.0,120621293.0,120657726.0,128989025.0,,133160894.0,,132077076.0,119687153.0,120219515.0,117991215.0
120126992.0,118572286.0,131651472.0,125470962.0,128530240.0,117987170.0,,138692548.0,,125890074.0,126642161.0,132056966.0,128014127.0
124952084.0,117943556.0,125945762.0,132684036.0,124483397.0,121767779.0,,133935045.0,,127852058.0,123217907.0,118560648.0,127985460.0
125890074.0,128967941.0,121153450.0,120121609.0,128644935.0,118503267.0,,128468934.0,,120260127.0,127776757.0,118519689.0,138569526.0
127852058.0,126807305.0,128427947.0,126847242.0,123078472.0,127842148.0,,125415365.0,,118433314.0,120637430.0,117950347.0,119748409.0
120260127.0,129113353.0,119723949.0,120609034.0,132638540.0,133969774.0,,118046662.0,,128028196.0,125007864.0,131651472.0,118433595.0
118433314.0,129512717.0,132241325.0,118532366.0,125409104.0,117950323.0,,119609290.0,,124442150.0,119695356.0,126834582.0,120657726.0
128028196.0,129185037.0,118564784.0,118503696.0,128071510.0,120219515.0,,121290701.0,,124401193.0,125462525.0,125945762.0,124483397.0
124442150.0,120173841.0,138143665.0,120654100.0,132851546.0,136021887.0,,124284878.0,,120245805.0,124286988.0,121153450.0,128644935.0
124401193.0,124886290.0,123652020.0,133560598.0,138127194.0,118560648.0,,138659793.0,,129029678.0,126699533.0,128427947.0,123078472.0
120245805.0,120370457.0,121325495.0,122312984.0,121214816.0,118519689.0,,120293330.0,,127376953.0,127424526.0,119723949.0,132638540.0
131087925.0,125938974.0,133937079.0,127822107.0,128989025.0,117950347.0,,129529809.0,,129558074.0,118016015.0,132241325.0,125409104.0
127376953.0,132255009.0,128030650.0,129521954.0,117987170.0,131651472.0,,120117204.0,,125529659.0,120240142.0,118564784.0,128071510.0
125529659.0,127214882.0,128640958.0,118032677.0,121767779.0,126834582.0,,128427997.0,,121796158.0,120133649.0,138143665.0,132851546.0
130805308.0,133909793.0,134739903.0,119601445.0,118503267.0,125945762.0,,127244253.0,,138098240.0,112539671.0,123652020.0,138127194.0
121796158.0,127808802.0,138692548.0,136087849.0,127842148.0,121153450.0,,139153378.0,,135917128.0,132761633.0,121325495.0,121214816.0
119604804.0,120698147.0,128468934.0,123345199.0,121812843.0,128427947.0,,120242160.0,,128398922.0,133249057.0,133937079.0,128989025.0
135917128.0,118969637.0,133158854.0,124393779.0,133969774.0,132241325.0,,131559412.0,,118435404.0,135067686.0,128030650.0,117987170.0
118435404.0,122361126.0,119609290.0,118044988.0,117950323.0,124323759.0,,135262196.0,,132281937.0,120653871.0,128640958.0,121767779.0
125412942.0,119698726.0,124377035.0,118950207.0,120219515.0,118564784.0,,120637430.0,,122394195.0,135997488.0,134739903.0,118503267.0
124296789.0,121838886.0,138659793.0,133232960.0,136021887.0,138143665.0,,125007864.0,,120956504.0,123832370.0,138692548.0,127842148.0
134053464.0,118045992.0,120293330.0,124852547.0,118560648.0,123652020.0,,119695356.0,,134053464.0,118941749.0,128468934.0,121812843.0
128577113.0,128470315.0,129529809.0,118053190.0,118519689.0,121325495.0,,,,136175193.0,126601273.0,133158854.0,133969774.0
136175193.0,118005032.0,120117204.0,121268559.0,117950347.0,133937079.0,,,,133930588.0,134789178.0,119609290.0,117950323.0
126682715.0,120808750.0,130263001.0,120056146.0,131651472.0,128030650.0,,,,135067232.0,121182277.0,124377035.0,120219515.0
133930588.0,130858287.0,128427997.0,130894165.0,126834582.0,128640958.0,,,,121949793.0,120248391.0,138659793.0,136021887.0
121949793.0,131032368.0,127244253.0,118090070.0,125945762.0,134739903.0,,,,119625319.0,127969352.0,120293330.0,132056966.0
123960932.0,121300273.0,124880872.0,120179031.0,121153450.0,138692548.0,,,,135145064.0,127330380.0,129529809.0,118560648.0
119625319.0,132068659.0,125937647.0,128739671.0,128427947.0,128468934.0,,,,139286122.0,118085708.0,120117204.0,118519689.0
135145064.0,120155444.0,119687153.0,135248231.0,132241325.0,133158854.0,,,,121335404.0,127989836.0,130263001.0,117950347.0
139286122.0,125551928.0,126642161.0,132229481.0,124323759.0,119609290.0,,,,118412910.0,131672144.0,128427997.0,131651472.0
121335404.0,125369656.0,123217907.0,135973230.0,118564784.0,124377035.0,,,,127422065.0,118425684.0,127244253.0,126834582.0
120655470.0,120751418.0,127776757.0,120121718.0,138143665.0,138659793.0,,,,118021745.0,127981656.0,124880872.0,125945762.0
118412910.0,118404413.0,120637430.0,122354046.0,123652020.0,120293330.0,,,,134512242.0,124393570.0,125937647.0,121153450.0
134512242.0,135247167.0,125007864.0,139147649.0,121325495.0,129529809.0,,,,121943669.0,124332140.0,119687153.0,128427947.0
121943669.0,118545727.0,119695356.0,128051586.0,133937079.0,120117204.0,,,,121800310.0,123746412.0,126642161.0,119723949.0
121800310.0,126606661.0,125462525.0,121248138.0,128030650.0,130263001.0,,,,123661944.0,118413421.0,123217907.0,132241325.0
127395449.0,124290375.0,124286988.0,129489290.0,134739903.0,128427997.0,,,,124888698.0,123824245.0,127776757.0,124323759.0
124413564.0,134094152.0,126699533.0,124438924.0,138692548.0,127244253.0,,,,121349760.0,118904949.0,120637430.0,118564784.0
139128446.0,118455627.0,127424526.0,128625050.0,128468934.0,124880872.0,,,,123129478.0,125044863.0,125007864.0,138143665.0
121349760.0,124368204.0,118016015.0,132733343.0,133158854.0,125937647.0,,,,121900681.0,137169024.0,119695356.0,123652020.0
132683394.0,119725390.0,120240142.0,123808173.0,119609290.0,126642161.0,,,,124307086.0,126810248.0,125462525.0,121325495.0
123129478.0,124353870.0,120133649.0,120281518.0,124377035.0,123217907.0,,,,139185806.0,118417547.0,124286988.0,133937079.0
121900681.0,135966032.0,112539671.0,125393330.0,138659793.0,127776757.0,,,,124415632.0,125872267.0,126699533.0,128030650.0
124415632.0,121255250.0,132761633.0,118389170.0,120293330.0,120637430.0,,,,128571024.0,129075339.0,127424526.0,128640958.0
128571024.0,138286421.0,133249057.0,119667128.0,129529809.0,125007864.0,,,,119692946.0,128157836.0,118016015.0,134739903.0
119692946.0,121949528.0,135067686.0,124598715.0,120117204.0,119695356.0,,,,121321108.0,134695056.0,120240142.0,138692548.0
121321108.0,129488217.0,135997488.0,132684225.0,130263001.0,125462525.0,,,,133271189.0,128604303.0,120133649.0,128468934.0
133271189.0,120259930.0,123832370.0,128006596.0,128427997.0,124286988.0,,,,120129174.0,135125142.0,132761633.0,133158854.0
120129174.0,119735643.0,118941749.0,118004173.0,127244253.0,126699533.0,,,,138653335.0,119666839.0,133249057.0,119609290.0
133928596.0,119772506.0,126601273.0,135043534.0,124880872.0,127424526.0,,,,133928596.0,120780955.0,135067686.0,124377035.0
129074841.0,138575194.0,134789178.0,130550226.0,125937647.0,118016015.0,,,,120946326.0,125057182.0,120653871.0,138659793.0
130444954.0,128652640.0,134076481.0,138619354.0,119687153.0,120240142.0,,,,125904539.0,127973538.0,135997488.0,120293330.0
125904539.0,124274021.0,121182277.0,118520287.0,126642161.0,120133649.0,,,,135071389.0,118528163.0,123832370.0,129529809.0
135071389.0,132214118.0,129542214.0,132700640.0,123217907.0,112539671.0,,,,120704670.0,134129830.0,118941749.0,120117204.0
120704670.0,132222310.0,120248391.0,119687649.0,127776757.0,132761633.0,,,,133985950.0,129071270.0,126601273.0,130263001.0
132120225.0,123127144.0,127969352.0,123812323.0,120637430.0,133249057.0,,,,121740964.0,126797992.0,134789178.0,128427997.0
121740964.0,133975399.0,127330380.0,124418531.0,125007864.0,135067686.0,,,,118025893.0,125474984.0,134076481.0,127244253.0
118025893.0,118443370.0,118085708.0,132196843.0,119695356.0,120653871.0,,,,126428841.0,117995690.0,121182277.0,124880872.0
126428841.0,119764332.0,127989836.0,123210220.0,125462525.0,135997488.0,,,,122330797.0,132360364.0,129542214.0,125937647.0
120225451.0,130796915.0,131672144.0,120117748.0,124286988.0,123832370.0,,,,132253359.0,126879917.0,127969352.0,119687153.0
132253359.0,131528056.0,118425684.0,120273406.0,126699533.0,118941749.0,,,,118494898.0,119630003.0,127330380.0,126642161.0
132230833.0,132789624.0,127981656.0,120236546.0,127424526.0,126601273.0,,,,133660339.0,131012790.0,118085708.0,123217907.0
133660339.0,132783480.0,124393570.0,135268870.0,118016015.0,134789178.0,,,,121284281.0,132135095.0,127989836.0,127776757.0
121284281.0,132175227.0,124979300.0,119605771.0,120240142.0,134076481.0,,,,132816572.0,134510777.0,131672144.0,120637430.0
127819450.0,121234812.0,124332140.0,120621579.0,112539671.0,121182277.0,,,,118533828.0,124442812.0,127981656.0,125007864.0
128399035.0,130979195.0,123746412.0,127355405.0,132761633.0,129542214.0,,,,132779720.0,120109245.0,124393570.0,119695356.0
128452288.0,134569343.0,118413421.0,120281611.0,133249057.0,120248391.0,,,,136046288.0,138758334.0,124979300.0,125462525.0
118832832.0,125414786.0,123824245.0,132217363.0,135067686.0,127969352.0,,,,127375056.0,120285385.0,124332140.0,124286988.0
118533828.0,119745922.0,118904949.0,127822361.0,120653871.0,127330380.0,,,,134076112.0,128407756.0,123746412.0,126699533.0
128999109.0,119772547.0,125044863.0,130857501.0,135997488.0,118085708.0,,,,120733395.0,133654733.0,118413421.0,127424526.0
136046288.0,117992837.0,126810248.0,131058209.0,123832370.0,127989836.0,,,,123190996.0,122407119.0,123824245.0,118016015.0
127375056.0,117988738.0,118417547.0,126761510.0,118941749.0,131672144.0,,,,128997079.0,118028496.0,118904949.0,120240142.0
120733395.0,125359495.0,125872267.0,125110824.0,126601273.0,118425684.0,,,,118433496.0,124852436.0,125044863.0,120133649.0
123190996.0,124437896.0,129075339.0,121707048.0,134789178.0,127981656.0,,,,120643287.0,129087701.0,137169024.0,112539671.0
120643287.0,134520195.0,128534668.0,125549099.0,134076481.0,124393570.0,,,,134676186.0,124946646.0,126810248.0,132761633.0
118433496.0,118545797.0,128157836.0,118069806.0,121182277.0,124979300.0,,,,125441755.0,138004695.0,118417547.0,133249057.0
134676186.0,118037899.0,134695056.0,128416307.0,129542214.0,124332140.0,,,,124260063.0,138594520.0,125872267.0,135067686.0
124839644.0,127397260.0,128604303.0,135236149.0,120248391.0,123746412.0,,,,123104996.0,131012825.0,129075339.0,120653871.0
124260060.0,127954318.0,135125142.0,123234873.0,127969352.0,118413421.0,,,,134033129.0,129005786.0,128157836.0,135997488.0
125503198.0,132263310.0,119666839.0,117328442.0,127330380.0,123824245.0,,,,139319019.0,120133851.0,134695056.0,123832370.0
126695139.0,126647696.0,120780955.0,125434427.0,118085708.0,118904949.0,,,,121722604.0,128461021.0,128604303.0,118941749.0
134033129.0,132263314.0,125057182.0,120666686.0,127989836.0,125044863.0,,,,138585838.0,129124574.0,135125142.0,126601273.0
136595179.0,119735699.0,127973538.0,138140224.0,131672144.0,137169024.0,,,,135210735.0,121239773.0,119666839.0,134789178.0
139319019.0,134475158.0,118528163.0,129014337.0,118425684.0,126810248.0,,,,118896369.0,130844896.0,120780955.0,134076481.0
121722604.0,124331416.0,134129830.0,123038274.0,127981656.0,118417547.0,,,,121933555.0,126769373.0,125057182.0,121182277.0
129013484.0,127964568.0,129071270.0,121821762.0,124393570.0,125872267.0,,,,133891828.0,124852450.0,127973538.0,129542214.0
135210735.0,118390168.0,126797992.0,119601734.0,124979300.0,129075339.0,,,,132843256.0,120764647.0,118528163.0,120248391.0
133891828.0,136834460.0,117995690.0,128531029.0,124332140.0,128534668.0,,,,123115267.0,137570537.0,134129830.0,127969352.0
130926329.0,128402845.0,132360364.0,133986901.0,123746412.0,128157836.0,,,,133121799.0,120621293.0,129071270.0,127330380.0
118527738.0,124867999.0,126879917.0,130976343.0,118413421.0,134695056.0,,,,124251911.0,125470962.0,126797992.0,118085708.0
133121799.0,119199139.0,119630003.0,139176536.0,123824245.0,128604303.0,,,,125001480.0,132684036.0,125474984.0,127989836.0
124251911.0,129484198.0,131012790.0,127380059.0,118904949.0,135125142.0,,,,123758346.0,126847242.0,117995690.0,131672144.0
125001480.0,118451622.0,132135095.0,127847005.0,125044863.0,119666839.0,,,,121958158.0,120609034.0,132360364.0,118425684.0
123758346.0,118891944.0,134510777.0,118491746.0,137169024.0,125057182.0,,,,119858961.0,118532366.0,126879917.0,127981656.0
133945102.0,124798377.0,124442812.0,118409830.0,126810248.0,127973538.0,,,,134633234.0,120654100.0,119630003.0,124393570.0
131522319.0,132713897.0,120109245.0,124279403.0,118417547.0,118528163.0,,,,126633749.0,133560598.0,132135095.0,124979300.0
132122389.0,123065766.0,138758334.0,124377707.0,125872267.0,134129830.0,,,,121816853.0,133986586.0,134510777.0,124332140.0
121816853.0,129527212.0,120285385.0,118004341.0,129075339.0,126797992.0,,,,127964949.0,127822107.0,124442812.0,123746412.0
130828056.0,132748714.0,128407756.0,122038905.0,128534668.0,125474984.0,,,,130891544.0,124856608.0,120109245.0,118413421.0
123037465.0,122342833.0,133654733.0,117987963.0,128157836.0,117995690.0,,,,123037465.0,129521954.0,138758334.0,123824245.0
130891544.0,125463991.0,122407119.0,124799613.0,134695056.0,132360364.0,,,,127264539.0,118032677.0,120285385.0,118904949.0
127264539.0,134542776.0,118028496.0,138549886.0,128604303.0,126879917.0,,,,121825052.0,119601445.0,128407756.0,125044863.0
121825052.0,135065020.0,124852436.0,122346113.0,135125142.0,119630003.0,,,,121958171.0,134093096.0,133654733.0,137169024.0
125034267.0,121273788.0,129087701.0,128395908.0,119666839.0,131012790.0,,,,125570844.0,136087849.0,122407119.0,126810248.0
120635165.0,118027711.0,124946646.0,128592518.0,120780955.0,132135095.0,,,,131796767.0,124832042.0,118028496.0,118417547.0
131796767.0,124396993.0,138004695.0,125921933.0,125057182.0,134510777.0,,,,125034267.0,124393779.0,124852436.0,125872267.0
122367780.0,117956033.0,138594520.0,118901390.0,127973538.0,124442812.0,,,,126625578.0,118044988.0,129087701.0,129075339.0
126799653.0,128433601.0,131012825.0,124312205.0,118528163.0,120109245.0,,,,133134122.0,118950207.0,124946646.0,128534668.0
122363691.0,130786757.0,129005786.0,126360208.0,134129830.0,138758334.0,,,,122363691.0,133232960.0,138004695.0,128157836.0
128069425.0,124347848.0,120133851.0,120322714.0,129071270.0,120285385.0,,,,117991215.0,124852547.0,138594520.0,134695056.0
119643954.0,122408400.0,128461021.0,130845345.0,126797992.0,128407756.0,,,,128014127.0,123058500.0,129005786.0,128604303.0
