ciudad,mes,week::multi-filter,category::multi-filter,subcategoria,microsegment,GMV ALL,%_GMV SD/ALL,%_GMV SDMS/ALL,Orders ALL,PEN_orders ALL,%_orders SD/ALL,%_orders SDMS/ALL,Users ALL,PEN_users ALL,%_users SD/ALL,%_users SDMS/ALL,SPEND ALL,SPEND SD,SPEND SDMS,AOV ALL,AOV SD,AOV SDMS,ARPU ALL,ARPU SD,Contribution ARPU by SD,ARPU SDMS,Contribution ARPU by SDMS,SD_GMV,SD_DISCOUNT,SD DISCOUNT_OVER_GMV,SDMS_GMV,SDMS_DISCOUNT,SDMS DISCOUNT_OVER_GMV
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,cafeteria,2354.3996566666665,17.392511880491455,0.47468633040646174,248,1.59577890740622,0.35390258027154076,0.019303777105720406,234,2.22560395662926,0.5231120410880739,0.028533384059349482,10.061536994301994,7.445258909090909,3.725337777777778,9.493547002688173,7.445258909090909,3.725337777777778,0.223929965442902,0.03894704584363712,17.392511880491448,0.0010629649356413689,0.47468633040646147,409.48924,51.97704999999999,12.693141827121023,11.176013333333334,1.12045,0.27362135327414217
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,comidaespecializada,2354.3996566666665,17.392511880491455,0.46784297228993404,248,1.59577890740622,0.35390258027154076,0.006434592368573468,234,2.22560395662926,0.5231120410880739,0.009511128019783162,10.061536994301994,7.445258909090909,11.014893333333333,9.493547002688173,7.445258909090909,11.014893333333333,0.223929965442902,0.03894704584363712,17.392511880491448,0.001047640606175894,0.46784297228993366,409.48924,51.97704999999999,12.693141827121023,11.014893333333333,1.4225,0.3473839752175173
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,comidarapida,2354.3996566666665,17.392511880491455,3.880448663051043,248,1.59577890740622,0.35390258027154076,0.05791133131716121,234,2.22560395662926,0.5231120410880739,0.08560015217804845,10.061536994301994,7.445258909090909,10.151252222222222,9.493547002688173,7.445258909090909,10.151252222222222,0.223929965442902,0.03894704584363712,17.392511880491448,0.008689487350199747,3.88044866305104,409.48924,51.97704999999999,12.693141827121023,91.36127,11.7987,2.8813211306846553
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,corrientazo,2354.3996566666665,17.392511880491455,3.1720009722450166,248,1.59577890740622,0.35390258027154076,0.13512643974004282,234,2.22560395662926,0.5231120410880739,0.1997336884154464,10.061536994301994,7.445258909090909,3.5562657142857144,9.493547002688173,7.445258909090909,3.5562657142857144,0.223929965442902,0.03894704584363712,17.392511880491448,0.007103060680996778,3.172000972245015,409.48924,51.97704999999999,12.693141827121023,74.68158,9.2572,2.260669901851389
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,empanadasarepas,2354.3996566666665,17.392511880491455,0.5572676087305523,248,1.59577890740622,0.35390258027154076,0.012869184737146936,234,2.22560395662926,0.5231120410880739,0.019022256039566324,10.061536994301994,7.445258909090909,6.560153333333333,9.493547002688173,7.445258909090909,6.560153333333333,0.223929965442902,0.03894704584363712,17.392511880491448,0.0012478891636548113,0.5572676087305519,409.48924,51.97704999999999,12.693141827121023,13.120306666666666,1.6944,0.4137837663329078
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,other,2354.3996566666665,17.392511880491455,4.801644006355948,248,1.59577890740622,0.35390258027154076,0.07721510842288162,234,2.22560395662926,0.5231120410880739,0.11413353623739793,10.061536994301994,7.445258909090909,9.420824166666666,9.493547002688173,7.445258909090909,9.420824166666666,0.223929965442902,0.03894704584363712,17.392511880491448,0.010752319764124042,4.801644006355944,409.48924,51.97704999999999,12.693141827121023,113.04989,14.2884,3.4893224544801225
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,panaderiapasteleria,2354.3996566666665,17.392511880491455,3.15032821452572,248,1.59577890740622,0.35390258027154076,0.03860755421144081,234,2.22560395662926,0.5231120410880739,0.057066768118698964,10.061536994301994,7.445258909090909,12.361886111111112,9.493547002688173,7.445258909090909,12.361886111111112,0.223929965442902,0.03894704584363712,17.392511880491448,0.007054528882125432,3.1503282145257177,409.48924,51.97704999999999,12.693141827121023,74.17131666666667,9.6945,2.3674614746897866
BOG,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Embutidos,parrillaasadero,2354.3996566666665,17.392511880491455,0.8882931128867803,248,1.59577890740622,0.35390258027154076,0.006434592368573468,234,2.22560395662926,0.5231120410880739,0.009511128019783162,10.061536994301994,7.445258909090909,20.91397,9.493547002688173,7.445258909090909,20.91397,0.223929965442902,0.03894704584363712,17.392511880491448,0.0019891544607190444,0.8882931128867798,409.48924,51.97704999999999,12.693141827121023,20.91397,2.7009,0.6595777705905044
VCP,2022-07-01 00:00,29,Descartáveis,Sacos,,102.52577319587628,0,0,21,1.60550458715596,0,0,21,2.0368574199806,0,0,4.882179675994109,,,4.882179675994109,,,0.0994430389872709,0,0,0,0,,,,,,
VCP,2022-07-01 00:00,26,Descartáveis,"Copos, Recipientes e Pratos",,62.63659793814433,0,0,16,8.37696335078534,0,0,16,8.55614973262032,0,0,3.9147873711340204,,,3.9147873711340204,,,0.334955069187938,0,0,0,0,,,,,,
GDL,2022-07-01 00:00,26,Lácteos & Huevos,Leches,other,703.5080771235018,1.269821752373277,1.269821752373277,94,13.5642135642136,0.7215007215007234,0.7215007215007234,94,13.782991202346,0.7331378299120213,0.7331378299120213,7.484128480037254,1.7866597186034394,1.7866597186034392,7.484128480037254,1.7866597186034394,1.7866597186034392,1.03153676997581,0.013098678288881484,1.2698217523732727,0.013098678288881482,1.2698217523732724,8.933298593017197,0.55184,6.1773374555212035,8.933298593017197,0.55184,6.1773374555212035
GDL,2022-07-01 00:00,26,Aseo e Higiene,Implementos de Aseo,,25.235255104457814,0,0,6,0.865800865800866,0,0,6,0.879765395894428,0,0,4.205875850742969,,,4.205875850742969,,,0.037001840329117,0,0,0,0,,,,,,
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,comidabrasileiraysaudavel,29528.94587628866,8.520141850446528,0.22193844219427888,1227,6.23190614048453,0.9091370816191775,0.04063182487683475,1103,7.98234187291938,1.29541178173397,0.05789549862498191,26.77148311540223,14.055352377661311,8.19201030927835,24.065970559322462,14.055352377661311,8.19201030927835,2.13699130672229,0.1820746906644503,8.520141850446546,0.004742805215966623,0.2219384421942793,2515.9080756013745,296.67264,11.791871208533193,65.5360824742268,7.86082,0.3124446428004345
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,comidainternacionalgrill,29528.94587628866,8.520141850446528,0.16217705656803114,1227,6.23190614048453,0.9091370816191775,0.025394890548021718,1103,7.98234187291938,1.29541178173397,0.036184686640613695,26.77148311540223,14.055352377661311,9.577835051546392,24.065970559322462,14.055352377661311,9.577835051546392,2.13699130672229,0.1820746906644503,8.520141850446546,0.0034657096003569226,0.16217705656803147,2515.9080756013745,296.67264,11.791871208533193,47.88917525773196,5.74742,0.22844316355342992
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,comidaporquilo,29528.94587628866,8.520141850446528,0.573553359737037,1227,6.23190614048453,0.9091370816191775,0.0812636497536695,1103,7.98234187291938,1.29541178173397,0.11579099724996382,26.77148311540223,14.055352377661311,10.585266323024054,24.065970559322462,14.055352377661311,10.585266323024054,2.13699130672229,0.1820746906644503,8.520141850446546,0.012256785436994128,0.5735533597370382,2515.9080756013745,296.67264,11.791871208533193,169.36426116838487,20.05154,0.7969901680611723
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,lanches,29528.94587628866,8.520141850446528,0.9411698166860735,1227,6.23190614048453,0.9091370816191775,0.11681649652089991,1103,7.98234187291938,1.29541178173397,0.16644955854682297,26.77148311540223,14.055352377661311,12.083370685791126,24.065970559322462,14.055352377661311,12.083370685791126,2.13699130672229,0.1820746906644503,8.520141850446546,0.020112717164075544,0.9411698166860755,2515.9080756013745,296.67264,11.791871208533193,277.91752577319585,30.87113,1.227037279278215
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,other,29528.94587628866,8.520141850446528,1.8588871953441455,1227,6.23190614048453,0.9091370816191775,0.16760627761694336,1103,7.98234187291938,1.29541178173397,0.23881893182805036,26.77148311540223,14.055352377661311,16.63363011558888,24.065970559322462,14.055352377661311,16.63363011558888,2.13699130672229,0.1820746906644503,8.520141850446546,0.039724257766278255,1.858887195344149,2515.9080756013745,296.67264,11.791871208533193,548.909793814433,65.86597,2.6179799905549466
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,padariacafeteriabolos,29528.94587628866,8.520141850446528,0.4448806173149516,1227,6.23190614048453,0.9091370816191775,0.10157956219208687,1103,7.98234187291938,1.29541178173397,0.14473874656245478,26.77148311540223,14.055352377661311,6.568427835051547,24.065970559322462,14.055352377661311,6.568427835051547,2.13699130672229,0.1820746906644503,8.520141850446546,0.009507060117312992,0.44488061731495243,2515.9080756013745,296.67264,11.791871208533193,131.36855670103094,15.74742,0.6259139653278434
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,pizzacomidaitaliana,29528.94587628866,8.520141850446528,0.060747662327834705,1227,6.23190614048453,0.9091370816191775,0.0050789781096043434,1103,7.98234187291938,1.29541178173397,0.007236937328122739,26.77148311540223,14.055352377661311,17.938144329896907,24.065970559322462,14.055352377661311,17.938144329896907,2.13699130672229,0.1820746906644503,8.520141850446546,0.0012981722629828417,0.06074766232783482,2515.9080756013745,296.67264,11.791871208533193,17.938144329896907,2.14948,0.08543555389980663
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,pratododia,29528.94587628866,8.520141850446528,4.115043154842562,1227,6.23190614048453,0.9091370816191775,0.34029153334349105,1103,7.98234187291938,1.29541178173397,0.4848748009842235,26.77148311540223,14.055352377661311,18.136251731035543,24.065970559322462,14.055352377661311,18.136251731035543,2.13699130672229,0.1820746906644503,8.520141850446546,0.08793811448685636,4.115043154842569,2515.9080756013745,296.67264,11.791871208533193,1215.1288659793815,143.3634,5.6982765543105955
SPO,2022-07-01 00:00,30,Congelados,Batatas Pré-Fritas,sucosacai,29528.94587628866,8.520141850446528,0.1417445454316143,1227,6.23190614048453,0.9091370816191775,0.030473868657626062,1103,7.98234187291938,1.29541178173397,0.04342162396873643,26.77148311540223,14.055352377661311,6.975945017182131,24.065970559322462,14.055352377661311,6.975945017182131,2.13699130672229,0.1820746906644503,8.520141850446546,0.0030290686136266306,0.14174454543161458,2515.9080756013745,296.67264,11.791871208533193,41.855670103092784,5.01546,0.19934989074674997
MDE,2022-07-01 00:00,28,Lácteos & Huevos,Leches,,1342.4518333333333,0,0,109,4.17464572960552,0,0,89,4.77724100912507,0,0,15.083728464419476,,,12.316071865443424,,,0.720586061907318,0,0,0,0,,,,,,
MDE,2022-07-01 00:00,26,Lácteos & Huevos,Leches,,398.877,0,0,30,5.92885375494071,0,0,30,6.02409638554217,0,0,13.2959,,,13.2959,,,0.800957831325301,0,0,0,0,,,,,,
VCP,2022-07-01 00:00,29,Mercearia,Conservas e Enlatados,other,1289.7588774341352,44.770104963810866,44.770104963810866,98,7.49235474006116,3.2874617737003047,3.2874617737003047,96,9.31134820562561,4.170708050436471,4.170708050436471,13.434988306605575,13.428521004821652,13.428521004821652,13.16080487177689,13.428521004821652,13.428521004821652,1.25097854261313,0.5600644066026491,44.77010496381082,0.5600644066026491,44.77010496381082,577.4264032073311,57.43814,9.947265951289765,577.4264032073311,57.43814,9.947265951289765
BAQ,2022-07-01 00:00,27,Lácteos & Huevos,Leches,comidarapida,3502.32278,19.839243181730193,4.452987625543754,332,6.18479880774963,1.0618479880774967,0.2608047690014904,309,8.3086851304114,1.5326700726001612,0.37644528098951324,11.334377928802589,12.190076023391812,11.139857142857142,10.549165,12.190076023391812,11.139857142857142,0.941737773595053,0.18683364703773414,19.83924318173018,0.041935466523258934,4.452987625543751,694.8343333333333,83.38012,12.0,155.958,18.71496,2.6934420339044847
BAQ,2022-07-01 00:00,27,Lácteos & Huevos,Leches,fritos,3502.32278,19.839243181730193,2.1094952685467026,332,6.18479880774963,1.0618479880774967,0.09314456035767514,309,8.3086851304114,1.5326700726001612,0.13444474321054045,11.334377928802589,12.190076023391812,14.776266666666666,10.549165,12.190076023391812,14.776266666666666,0.941737773595053,0.18683364703773414,19.83924318173018,0.019865913776104686,2.109495268546701,694.8343333333333,83.38012,12.0,73.88133333333333,8.86576,1.2759530689089917
BAQ,2022-07-01 00:00,27,Lácteos & Huevos,Leches,other,3502.32278,19.839243181730193,7.725139866558311,332,6.18479880774963,1.0618479880774967,0.37257824143070056,309,8.3086851304114,1.5326700726001612,0.5377789728421618,11.334377928802589,12.190076023391812,13.527966666666666,10.549165,12.190076023391812,13.527966666666666,0.941737773595053,0.18683364703773414,19.83924318173018,0.07275056018643003,7.7251398665583055,694.8343333333333,83.38012,12.0,270.5593333333333,32.46712,4.672641871947413
BAQ,2022-07-01 00:00,27,Lácteos & Huevos,Leches,panaderiapasteleriacafeteria,3502.32278,19.839243181730193,5.551620421081425,332,6.18479880774963,1.0618479880774967,0.3353204172876305,309,8.3086851304114,1.5326700726001612,0.48400107555794564,11.334377928802589,12.190076023391812,10.801981481481482,10.549165,12.190076023391812,10.801981481481482,0.941737773595053,0.18683364703773414,19.83924318173018,0.052281706551940484,5.551620421081422,694.8343333333333,83.38012,12.0,194.43566666666666,23.33228,3.3579630252391097
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,comidademarycolombiana,13185.743,19.863527346670313,0.5237980648240047,711,13.5661133371494,2.136996756344209,0.057240984544934176,646,17.9145867997781,3.1059345535219,0.08319467554076516,20.411366873065017,23.385300595238096,23.022222222222222,18.545348804500705,23.385300595238096,23.022222222222222,3.6566120354964,0.7263321316324625,19.86352734667023,0.019153263080051712,0.5237980648240026,2619.1536666666666,232.08183,8.860947448546039,69.06666666666666,6.216,0.23732857216854147
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,comidaespecializada,13185.743,19.863527346670313,0.5237980648240047,711,13.5661133371494,2.136996756344209,0.057240984544934176,646,17.9145867997781,3.1059345535219,0.08319467554076516,20.411366873065017,23.385300595238096,23.022222222222222,18.545348804500705,23.385300595238096,23.022222222222222,3.6566120354964,0.7263321316324625,19.86352734667023,0.019153263080051712,0.5237980648240026,2619.1536666666666,232.08183,8.860947448546039,69.06666666666666,6.216,0.23732857216854147
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,comidarapida,13185.743,19.863527346670313,1.8332932268840165,711,13.5661133371494,2.136996756344209,0.2289639381797367,646,17.9145867997781,3.1059345535219,0.33277870216306066,20.411366873065017,23.385300595238096,20.144444444444446,18.545348804500705,23.385300595238096,20.144444444444446,3.6566120354964,0.7263321316324625,19.86352734667023,0.067036420780181,1.833293226884009,2619.1536666666666,232.08183,8.860947448546039,241.73333333333332,21.756,0.8306500025898951
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,corrientazo,13185.743,19.863527346670313,4.675504444459444,711,13.5661133371494,2.136996756344209,0.6678114863575654,646,17.9145867997781,3.1059345535219,0.9706045479755937,20.411366873065017,23.385300595238096,17.614285714285714,18.545348804500705,23.385300595238096,17.614285714285714,3.6566120354964,0.7263321316324625,19.86352734667023,0.1709650582362724,4.675504444459424,2619.1536666666666,232.08183,8.860947448546039,616.5,55.395,2.1149961800637636
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,fritos,13185.743,19.863527346670313,6.209891496697102,711,13.5661133371494,2.136996756344209,0.4960885327227628,646,17.9145867997781,3.1059345535219,0.7210205213532982,20.411366873065017,23.385300595238096,31.493089743589742,18.545348804500705,23.385300595238096,31.493089743589742,3.6566120354964,0.7263321316324625,19.86352734667023,0.22707163985949277,6.209891496697075,2619.1536666666666,232.08183,8.860947448546039,818.8203333333333,73.69383,2.813650490915577
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,other,13185.743,19.863527346670313,3.666586453768033,711,13.5661133371494,2.136996756344209,0.41976721999618394,646,17.9145867997781,3.1059345535219,0.6100942872989445,20.411366873065017,23.385300595238096,21.975757575757576,18.545348804500705,23.385300595238096,21.975757575757576,3.6566120354964,0.7263321316324625,19.86352734667023,0.134072841560362,3.666586453768018,2619.1536666666666,232.08183,8.860947448546039,483.46666666666664,39.96,1.525683678226338
BAQ,2022-07-01 00:00,29,Lácteos & Huevos,Huevos,panaderiapasteleriacafeteria,13185.743,19.863527346670313,2.430655595213709,711,13.5661133371494,2.136996756344209,0.20988360999809197,646,17.9145867997781,3.1059345535219,0.3050471436494723,20.411366873065017,23.385300595238096,29.136363636363637,18.545348804500705,23.385300595238096,29.136363636363637,3.6566120354964,0.7263321316324625,19.86352734667023,0.08887964503605078,2.430655595213699,2619.1536666666666,232.08183,8.860947448546039,320.5,28.845,1.1013099524133814
PBC,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Pollo,other,2706.3841546936646,11.438053093115682,11.438053093115682,139,4.09064155385521,0.7945850500294294,0.7945850500294294,124,4.90312376433373,1.0676156583629897,1.0676156583629897,21.825678666884393,11.4650983895382,11.465098389538202,19.470389602112697,11.4650983895382,11.465098389538202,1.07014003744313,0.12240318565343279,11.43805309311564,0.1224031856534328,11.43805309311564,309.5576565175314,46.13626,14.90393115099291,309.5576565175314,46.13626,14.90393115099291
BAQ,2022-07-01 00:00,27,Abarrotes,Enlatados,other,303.35843,6.937195273151522,6.937195273151522,30,0.558867362146051,0.03725782414307007,0.03725782414307007,28,0.752890561979027,0.05377789728421622,0.05377789728421622,10.834229642857142,10.522283333333334,10.522283333333334,10.111947666666667,10.522283333333334,10.522283333333334,0.0815698924442054,0.005658662722954202,6.937195273151527,0.005658662722954202,6.937195273151527,21.044566666666668,2.4144,11.472795036565257,21.044566666666668,2.4144,11.472795036565257
VCP,2022-07-01 00:00,31,"Carnes, Aves e Peixes",Carne Vermelha,,9.278350515463918,0,0,1,3.125,0,0,1,3.125,0,0,9.278350515463918,,,9.278350515463918,,,0.289948453608247,0,0,0,0,,,,,,
CMX,2022-07-01 00:00,27,"Carne, Pollo & Pescados",Res Fresco,comidaespecializada,3963.954038561751,15.957945702412246,3.6810324535018393,143,0.959216528038637,0.14757177354440568,0.03353903944191038,132,1.26038384417072,0.21006397402845337,0.04774181227919395,30.02995483758902,28.752983324648255,29.182886920270974,27.719958311620637,28.752983324648255,29.182886920270974,0.378492699184737,0.060399659423494616,15.957945702412184,0.013932439091125208,3.6810324535018255,632.5656331422616,94.90215,15.00273568903432,145.91443460135488,21.89077,3.460632202109666
CMX,2022-07-01 00:00,27,"Carne, Pollo & Pescados",Res Fresco,fonda,3963.954038561751,15.957945702412246,12.276913248910406,143,0.959216528038637,0.14757177354440568,0.1140327341024953,132,1.26038384417072,0.21006397402845337,0.1623221617492594,30.02995483758902,28.752983324648255,28.62654109064157,27.719958311620637,28.752983324648255,28.62654109064157,0.378492699184737,0.060399659423494616,15.957945702412184,0.046467220332369406,12.27691324891036,632.5656331422616,94.90215,15.00273568903432,486.6511985409067,73.01138,11.542103486924654
