20220328_BOG_NB_tuberculos_W13,20220328_BOG_NB_verduras_W13,20220328_BOG_NB_frutas_W13,20220328_BOG_NB_huevos_W13,20220328_BOG_NB_aceitesygrasas_W13,20220328_BOG_NB_vasos_W13,20220328_BOG_NB_contenedores_W13,20220328_BOG_NB_papelytoallas_W13
16412176.0,,125451259.0,132213422.0,130865378.0,121974059.0,114678009.0,43628799.0
106311186.0,,111754236.0,107850415.0,-247581.0,124431660.0,41375995.0,19159296.0
132378129.0,,17398783.0,14805690.0,111376614.0,128429357.0,16193788.0,89938177.0
39808530.0,,-222204.0,17607368.0,-239381.0,-201430.0,43628799.0,102332672.0
113602066.0,,37493765.0,16706248.0,110516463.0,17182002.0,19159296.0,120936707.0
133131797.0,,104283140.0,-218421.0,127949040.0,32615730.0,89938177.0,37370116.0
89648687.0,,41368580.0,44575435.0,10885364.0,132279602.0,46905603.0,15505669.0
63172144.0,,77085701.0,88468171.0,115120372.0,116714802.0,120936707.0,20584709.0
122744369.0,,16325641.0,52243150.0,-231178.0,20475190.0,15505669.0,16144644.0
-217546.0,,37084165.0,131558104.0,-239369.0,-201417.0,20584709.0,15735056.0
43216440.0,,130472969.0,104032985.0,114678009.0,-217800.0,132118793.0,107272464.0
-217534.0,,-254964.0,131050203.0,41375995.0,-201411.0,131086606.0,121207056.0
16903747.0,,114211852.0,41478880.0,16193788.0,67988802.0,15735056.0,17185045.0
-233913.0,,15711245.0,88681185.0,43628799.0,115600712.0,107272464.0,37943578.0
-250293.0,,-238582.0,117402352.0,117856511.0,-217779.0,121207056.0,-247525.0
130805333.0,,29228048.0,-218377.0,89938177.0,15920470.0,17185045.0,16849180.0
53669465.0,,103472145.0,116435705.0,120936707.0,43724129.0,-247525.0,15620388.0
117370458.0,,16178197.0,-251141.0,37370116.0,27536740.0,16849180.0,17996070.0
127430237.0,,106445848.0,116763391.0,15505669.0,132033892.0,15620388.0,20584744.0
16658017.0,,37633051.0,60058368.0,20584709.0,-217751.0,20584744.0,42506537.0
-217502.0,,44481564.0,19049219.0,16144644.0,15314282.0,42506537.0,111876395.0
41758309.0,,109567003.0,20048650.0,15735056.0,39939437.0,113449257.0,98818347.0
115453541.0,,19774502.0,7777039.0,121207056.0,31747441.0,98818347.0,-214734.0
-233883.0,,-230356.0,-251104.0,17185045.0,15199608.0,116660530.0,-222925.0
39710316.0,,20585523.0,-251103.0,89061657.0,126725522.0,-222925.0,13523255.0
-217488.0,,85244981.0,39725862.0,37943578.0,96054675.0,-214734.0,97384764.0
-250255.0,,56253493.0,16624425.0,-247525.0,114109848.0,132340018.0,16570687.0
18968182.0,,-254909.0,105130809.0,16849180.0,-234085.0,13523255.0,36927812.0
-201098.0,,49126471.0,36531008.0,15620388.0,109899163.0,21346618.0,3832132.0
84913786.0,,123862089.0,20392771.0,17996070.0,130313631.0,97384764.0,42703174.0
-250241.0,,35241038.0,42167108.0,113449257.0,52997543.0,16570687.0,18790727.0
125578883.0,,16178256.0,-251066.0,111876395.0,125136302.0,48093508.0,129112392.0
103509635.0,,16178257.0,42986317.0,98818347.0,123399610.0,36927812.0,130505035.0
128593544.0,,19864659.0,-251053.0,36673840.0,17165757.0,3832132.0,128465229.0
113077901.0,,16268371.0,23604052.0,116660530.0,35024324.0,18790727.0,21141838.0
41594510.0,,16923732.0,123071317.0,-222925.0,37957078.0,129112392.0,41040215.0
15199886.0,,-254889.0,114666336.0,-214734.0,89566679.0,130505035.0,107239770.0
122465937.0,,18373719.0,16493411.0,132340018.0,63778266.0,128465229.0,37026141.0
58388114.0,,17456217.0,126839658.0,-239308.0,31501789.0,21141838.0,61086046.0
126987933.0,,37035104.0,133163882.0,13523255.0,57912801.0,41040215.0,118184288.0
17919645.0,,17546337.0,-234642.0,120158518.0,15887844.0,107239770.0,22796644.0
20590241.0,,15924322.0,-251024.0,21346618.0,114175464.0,15358300.0,16554343.0
22097570.0,,18545768.0,-201872.0,97384764.0,131640810.0,61086046.0,17398120.0
18050722.0,,130972777.0,40807292.0,16447811.0,16510447.0,118184288.0,17103209.0
42282664.0,,22191210.0,19049343.0,48093508.0,128101873.0,16554343.0,125172071.0
46001842.0,,50543728.0,17607557.0,3832132.0,123743736.0,121764199.0,114039147.0
-201035.0,,-230285.0,56961930.0,18790727.0,120778241.0,17398120.0,118397294.0
119336641.0,,-213895.0,15281046.0,129112392.0,47590916.0,125172071.0,125892974.0
39710403.0,,124943481.0,100838295.0,130505035.0,36531721.0,114039147.0,19364211.0
43118280.0,,131546237.0,16460700.0,128465229.0,-250358.0,118397294.0,128129396.0
133230283.0,,16612480.0,45640604.0,21141838.0,-201204.0,125892974.0,-239237.0
37482193.0,,-254847.0,43019164.0,41040215.0,-217584.0,19364211.0,16234885.0
118451925.0,,102579329.0,-218209.0,107239770.0,16412176.0,128129396.0,-206456.0
106835672.0,,51985537.0,-234592.0,15358300.0,106311186.0,119658880.0,56408458.0
131772123.0,,-230266.0,-250969.0,37026141.0,132378129.0,16234885.0,108059018.0
111128285.0,,-254840.0,256936.0,61086046.0,113602066.0,-206456.0,109320588.0
-217375.0,,107846793.0,-234582.0,118184288.0,133131797.0,56408458.0,15538574.0
124235492.0,,121977993.0,131083181.0,22796644.0,89648687.0,108059018.0,44685714.0
14954224.0,,123690120.0,64580529.0,16554343.0,63172144.0,109320588.0,15301019.0
128724726.0,,14507147.0,34188214.0,17398120.0,122744369.0,-247411.0,62781854.0
41856765.0,,105405581.0,133180344.0,17103209.0,-217546.0,15538574.0,68860319.0
120712965.0,,131488909.0,125905849.0,125172071.0,-217534.0,106346895.0,15997344.0
15740680.0,,15563916.0,99396538.0,114039147.0,-233918.0,44685714.0,7911841.0
-200950.0,,16465042.0,-201793.0,118397294.0,16903747.0,126949788.0,-247391.0
107802384.0,,117439634.0,38644684.0,125892974.0,-233913.0,62781854.0,132790691.0
35663636.0,,-230251.0,23653335.0,19364211.0,-250293.0,68860319.0,114219430.0
114061083.0,,15924373.0,-218149.0,-206456.0,-201137.0,15997344.0,18790826.0
89550620.0,,123640984.0,45444059.0,56408458.0,117370458.0,7911841.0,16497074.0
24260381.0,,132037789.0,36563937.0,109320588.0,127430237.0,132790691.0,16587190.0
16740127.0,,16415903.0,120843235.0,132192652.0,-217502.0,114219430.0,16660921.0
18067236.0,,121822373.0,110062565.0,15538574.0,41758309.0,120109479.0,19184064.0
23310118.0,,33766567.0,-250898.0,106346895.0,-233883.0,103414183.0,-239168.0
95285035.0,,115440809.0,108555246.0,44685714.0,39710316.0,-247383.0,118364613.0
-233677.0,,15924396.0,-234511.0,15301019.0,35434094.0,16497074.0,17103302.0
41348916.0,,104340653.0,42494963.0,132700572.0,-217488.0,116193716.0,36182471.0
17542976.0,,20495537.0,-218122.0,62781854.0,18968182.0,16587190.0,15104456.0
-250035.0,,36805811.0,-250887.0,68860319.0,-201098.0,123148728.0,-230968.0
30633808.0,,105847987.0,15608826.0,7911841.0,84913786.0,16660921.0,108411338.0
131592018.0,,42392759.0,97086469.0,-247391.0,-250241.0,19184064.0,40548813.0
15707992.0,,131022018.0,15608840.0,132790691.0,125578883.0,-239168.0,-214578.0
71069534.0,,7896258.0,-201710.0,103414183.0,103509635.0,107403716.0,-239153.0
17411945.0,,17104069.0,128625688.0,16497074.0,113077901.0,118364613.0,14424528.0
15626094.0,,115014856.0,12577818.0,116193716.0,41594510.0,17103302.0,99817938.0
-217230.0,,125476041.0,114306093.0,16587190.0,109424270.0,36182471.0,43104722.0
-217229.0,,88005833.0,99855406.0,123148728.0,122465937.0,120797640.0,19937747.0
120696690.0,,42802383.0,40512567.0,19184064.0,58388114.0,15104456.0,111065556.0
131035002.0,,-246576.0,-201673.0,-239168.0,-250215.0,108411338.0,102824402.0
12267389.0,,116767955.0,32877629.0,107403716.0,126987933.0,-230968.0,22092247.0
127430527.0,,123288788.0,38399036.0,17103302.0,17919645.0,40548813.0,23304665.0
55373697.0,,23485651.0,132672579.0,36182471.0,20590241.0,-214578.0,12196314.0
31125377.0,,-238378.0,121154629.0,120797640.0,22097570.0,14424528.0,45447644.0
-200829.0,,7896276.0,116730952.0,15104456.0,18050722.0,99817938.0,121903581.0
112406412.0,,21011672.0,19262540.0,108411338.0,85257893.0,43104722.0,117873122.0
16740241.0,,16375000.0,114224205.0,-214581.0,12594854.0,19937747.0,35666403.0
129249174.0,,131726552.0,16690254.0,-230968.0,16084652.0,111065556.0,56056290.0
-249959.0,,16604380.0,103607377.0,-214578.0,46001842.0,102824402.0,-239132.0
38088603.0,,117423328.0,20048989.0,-239153.0,-201035.0,22092247.0,98408941.0
-249955.0,,-254751.0,21113950.0,14424528.0,36269752.0,42154463.0,22026736.0
20950944.0,,121306340.0,127855713.0,99817938.0,119336641.0,130906592.0,129137138.0
124841890.0,,74071269.0,132688996.0,19937747.0,43118280.0,35666403.0,-230922.0
96055203.0,,130981094.0,-250773.0,111065556.0,-250167.0,124475875.0,15391224.0
104509351.0,,23665897.0,-218003.0,102824402.0,37482193.0,98408941.0,45718009.0
23932843.0,,119626993.0,19704942.0,22092247.0,118451925.0,69016046.0,115390970.0
15953835.0,,-205582.0,19803248.0,23304665.0,111128285.0,22026736.0,15596024.0
15986604.0,,-238349.0,102313073.0,121903581.0,-217375.0,-230922.0,125598202.0
114143153.0,,16030964.0,127806582.0,130906592.0,124235492.0,16382454.0,16095741.0
21589940.0,,51977461.0,15232124.0,117873122.0,-233756.0,15391224.0,37353978.0
129281977.0,,16178421.0,106523772.0,35666403.0,-250137.0,115390970.0,43137535.0
117469114.0,,109616376.0,104410239.0,56056290.0,14954224.0,24091131.0,-214528.0
-249921.0,,-254726.0,28667007.0,124475875.0,128724726.0,37353978.0,115464705.0
114667476.0,,26369282.0,100379777.0,-239132.0,41856765.0,16095741.0,-230917.0
106409943.0,,-230141.0,112405635.0,98408941.0,120712965.0,-230917.0,-230914.0
17739741.0,,15580421.0,62893188.0,69016046.0,15740680.0,-214528.0,15792644.0
112881629.0,,117906696.0,132689031.0,129137138.0,-200950.0,115464705.0,105462277.0
42397667.0,,17407241.0,47492234.0,16382454.0,107802384.0,105462277.0,16587275.0
108031971.0,,112237834.0,123661459.0,15596024.0,35663636.0,16587275.0,107543054.0
77688815.0,,128490763.0,119680153.0,125598202.0,17903386.0,107543054.0,23001616.0
105820147.0,,17972492.0,-250726.0,37353978.0,114061083.0,23001616.0,16046609.0
37957623.0,,19651849.0,15707298.0,16095741.0,89550620.0,16046609.0,15874579.0
84226040.0,,130776334.0,118910118.0,-214528.0,23310118.0,105830932.0,105830932.0
114667519.0,,15621396.0,116419754.0,115464705.0,95285035.0,-222699.0,-222699.0
-200693.0,,-246505.0,132705450.0,15792644.0,-233677.0,115350043.0,18143766.0
130854926.0,,15334679.0,17460396.0,105462277.0,41348916.0,126695965.0,37583381.0
37220372.0,,23305498.0,42151087.0,16587275.0,-250035.0,16398878.0,115350043.0
-233450.0,,31759644.0,-250701.0,86497806.0,30633808.0,116537887.0,16398878.0
-249816.0,,97836316.0,-250699.0,107543054.0,131592018.0,31144479.0,31144479.0
-200655.0,,23788830.0,131017910.0,23001616.0,15707992.0,91322913.0,91322913.0
-217032.0,,118537505.0,-250695.0,16046609.0,71069534.0,15538722.0,15538722.0
127955002.0,,131521827.0,16854201.0,105830932.0,16150376.0,18364963.0,18364963.0
48558141.0,,-230108.0,12692667.0,-222699.0,-250007.0,108313125.0,121330214.0
40792129.0,,32595238.0,113618105.0,18143766.0,17411945.0,121330214.0,125434410.0
15904838.0,,-246486.0,42282173.0,37583381.0,15626094.0,125434410.0,88816171.0
117616713.0,,90520887.0,-250689.0,115350043.0,-217230.0,88816171.0,124402223.0
44691537.0,,-230089.0,28732611.0,126695965.0,-217229.0,124402223.0,128727599.0
130412626.0,,-205511.0,-217912.0,16398878.0,120696690.0,128727599.0,17095217.0
114028633.0,,16031035.0,37465290.0,116537887.0,131035002.0,17095217.0,114686523.0
7549024.0,,116317500.0,131116234.0,31144479.0,121909117.0,114686523.0,-239043.0
34435169.0,,15048002.0,49966291.0,91322913.0,127430527.0,113662527.0,113662527.0
96743533.0,,81960260.0,42708180.0,15538722.0,55373697.0,15391295.0,15391295.0
15298669.0,,127851844.0,47574229.0,18364963.0,31125377.0,32406083.0,117332546.0
126726261.0,,118594886.0,129051868.0,121330214.0,-200829.0,118413898.0,32406083.0
-216970.0,,104496455.0,15838433.0,-239063.0,112406412.0,20847179.0,118413898.0
15413369.0,,34733384.0,54389988.0,124402223.0,16740241.0,-247219.0,20847179.0
-249721.0,,16153931.0,-217881.0,128727599.0,129249174.0,15956559.0,-247219.0
105590921.0,,101711180.0,46099688.0,17095217.0,-249959.0,115718737.0,15956559.0
-233333.0,,45276494.0,-250645.0,128498230.0,38088603.0,-230830.0,115718737.0
117403787.0,,-246447.0,104082672.0,-239043.0,-249955.0,42629717.0,-230830.0
127905946.0,,15859027.0,108096753.0,113662527.0,20950944.0,15538774.0,42629717.0
47313058.0,,108125532.0,104017138.0,15391295.0,124841890.0,15047254.0,15538774.0
-249692.0,,132824415.0,102608116.0,32406083.0,96055203.0,113498711.0,15047254.0
18985124.0,,-230043.0,-250616.0,20847179.0,104509351.0,-206246.0,-206246.0
106475686.0,,94895462.0,118549769.0,-247219.0,23932843.0,88390237.0,88390237.0
114585768.0,,15777129.0,-217846.0,15956559.0,15953835.0,115563102.0,115563102.0
114110636.0,,-205463.0,15101195.0,115718737.0,15986604.0,-230819.0,-230819.0
96481454.0,,36265330.0,114715923.0,-230830.0,114143153.0,19864165.0,19864165.0
114716850.0,,82492787.0,15674647.0,42629717.0,-200776.0,-239003.0,-239003.0
15741110.0,,118431097.0,98856215.0,15538774.0,129281977.0,42269285.0,128121447.0
53702846.0,,99720570.0,15772954.0,15047254.0,117469114.0,128121447.0,-239000.0
60420296.0,,42982779.0,71773467.0,-206246.0,-249921.0,58129001.0,58129001.0
47100105.0,,15400314.0,52817191.0,88390237.0,114667476.0,117807725.0,117807725.0
19099850.0,,120864125.0,15396136.0,115563102.0,123187158.0,105093743.0,105093743.0
109736138.0,,123092355.0,103148842.0,-230819.0,17739741.0,128129651.0,20413041.0
128118990.0,,41598339.0,121974059.0,19864165.0,42397667.0,20470394.0,20470394.0
15593687.0,,85032323.0,124431660.0,42269285.0,77688815.0,-222595.0,15956602.0
126382298.0,,133627274.0,128429357.0,-239000.0,37957623.0,18725502.0,-222595.0
34418919.0,,88874379.0,-201430.0,58129001.0,84226040.0,16685697.0,18725502.0
127971560.0,,15449484.0,126594351.0,117807725.0,-200693.0,17463937.0,16685697.0
-233234.0,,36142477.0,53013809.0,105093743.0,130854926.0,17988225.0,17463937.0
16199923.0,,132259214.0,17182002.0,128129651.0,37220372.0,117881479.0,17988225.0
15888631.0,,43220366.0,132279602.0,20470394.0,-233450.0,21715593.0,21715593.0
21197054.0,,114032017.0,116714802.0,-222595.0,-249822.0,127457930.0,44472978.0
118026506.0,,-213606.0,20475190.0,16685697.0,-249816.0,44472978.0,128998034.0
20099342.0,,-229989.0,-201417.0,17463937.0,-200655.0,115620499.0,116431511.0
-233202.0,,-254562.0,-201411.0,17988225.0,-233420.0,128998034.0,-238950.0
-249583.0,,116243877.0,115600712.0,24001158.0,-217032.0,116431511.0,16399007.0
125874450.0,,3833253.0,15920470.0,117881479.0,127955002.0,-238950.0,65002145.0
-216812.0,,44465580.0,43724129.0,21715593.0,48558141.0,16399007.0,-214361.0
115372310.0,,127352244.0,27536740.0,127457930.0,123088958.0,65002145.0,121961131.0
53686551.0,,15957429.0,132033892.0,44472978.0,40792129.0,128178852.0,16005804.0
16101655.0,,133184952.0,-217751.0,115620499.0,15904838.0,-214361.0,-238932.0
16658713.0,,101088696.0,15314282.0,128998034.0,117616713.0,121961131.0,130882222.0
100397345.0,,51887548.0,39939437.0,116431511.0,44691537.0,-238932.0,15301296.0
106475814.0,,112336318.0,15199608.0,104299166.0,130412626.0,130882222.0,15448754.0
126693671.0,,12598719.0,31829376.0,16399007.0,7565397.0,15448754.0,16571060.0
43807015.0,,14572993.0,126725522.0,65002145.0,7549024.0,16571060.0,-206153.0
42709290.0,,114630084.0,96054675.0,128178852.0,34435169.0,-206153.0,113515193.0
-249556.0,,90496458.0,114109848.0,121961131.0,39006316.0,113515193.0,108493502.0
132346156.0,,124845517.0,110570906.0,-238932.0,43233395.0,114244281.0,105036480.0
103428403.0,,-246317.0,130313631.0,38214317.0,126726261.0,108493502.0,15694533.0
-200395.0,,36535764.0,104377763.0,130882222.0,15413369.0,105036480.0,18504395.0
44593465.0,,122330581.0,52997543.0,15301296.0,-249721.0,15694533.0,101530316.0
124809538.0,,113491422.0,18640298.0,15448754.0,105590921.0,120109769.0,19364556.0
-249533.0,,116653534.0,123399610.0,-206153.0,-233333.0,120797898.0,30997196.0
123826499.0,,38075872.0,17165757.0,16710327.0,117403787.0,18504395.0,15858382.0
112849224.0,,15334885.0,37957078.0,113515193.0,30339223.0,101530316.0,7289561.0
54063436.0,,-246295.0,63778266.0,108493502.0,127905946.0,30997196.0,37493467.0
-216753.0,,17997290.0,31501789.0,105036480.0,47313058.0,45071064.0,129882843.0
-249519.0,,116653549.0,57912801.0,18520770.0,-249692.0,7289561.0,125041374.0
120385872.0,,119750129.0,15887844.0,128662214.0,18985124.0,37493467.0,114072287.0
-249508.0,,54787574.0,114175464.0,120109769.0,106475686.0,129882843.0,16194272.0
15544670.0,,30744057.0,131640810.0,120797898.0,15265960.0,114072287.0,31832800.0
127414621.0,,35438075.0,16510447.0,18504395.0,114110636.0,16194272.0,15416034.0
-249504.0,,16227840.0,120778241.0,30997196.0,96481454.0,31832800.0,114055907.0
19345762.0,,124206592.0,47590916.0,71580372.0,114716850.0,114055907.0,38206189.0
108589412.0,,15818240.0,36531721.0,45071064.0,15741110.0,-238874.0,109533934.0
4190575.0,,103996932.0,-250358.0,7289561.0,53702846.0,38206189.0,42179312.0
19296630.0,,124820997.0,-201204.0,37493467.0,60420296.0,109533934.0,-238864.0
114110840.0,,131743237.0,16412176.0,129882843.0,47100105.0,42179312.0,-238863.0
18051456.0,,132087306.0,132378129.0,125041374.0,-249654.0,-238863.0,15915763.0
-249470.0,,42163725.0,39808530.0,114072287.0,83800266.0,15915763.0,115571440.0
55030152.0,,132718103.0,113602066.0,16194272.0,19099850.0,53476084.0,53476084.0
41628043.0,,132668952.0,133131797.0,31832800.0,128118990.0,50436858.0,-214277.0
51671442.0,,16031258.0,89648687.0,114055907.0,15593687.0,15579899.0,32389884.0
-216679.0,,12672551.0,122744369.0,38206189.0,831705.0,32389884.0,122780415.0
106426788.0,,18062888.0,-217546.0,42179312.0,126382298.0,132070140.0,106412800.0
129511847.0,,131620396.0,43216440.0,-238864.0,34418919.0,37976828.0,18078465.0
117453227.0,,126680626.0,-217534.0,115571440.0,127971560.0,129170176.0,-247037.0
118518190.0,,121249332.0,-233918.0,15915763.0,132247785.0,-247037.0,118438663.0
-233041.0,,44391989.0,16903747.0,53476084.0,-233234.0,118438663.0,43342602.0
20099513.0,,-213441.0,-233913.0,50436858.0,16199923.0,100580108.0,23804684.0
-200263.0,,113589823.0,-250293.0,132070140.0,15888631.0,16923406.0,100580108.0
-249410.0,,116366917.0,53669465.0,105470716.0,-249602.0,131513103.0,16923406.0
108818881.0,,113516102.0,117370458.0,37976828.0,21197054.0,19585813.0,131513103.0
130789832.0,,119692871.0,127430237.0,106412800.0,15315201.0,104397590.0,19585813.0
106443211.0,,23723590.0,16658017.0,129170176.0,118026506.0,108387095.0,104397590.0
-216623.0,,17907273.0,115453541.0,-247037.0,-233202.0,113031961.0,108387095.0
-216622.0,,109534793.0,-233883.0,118438663.0,-249583.0,129866525.0,113031961.0
17920469.0,,-254389.0,39710316.0,43342602.0,125874450.0,-247011.0,132111132.0
-216609.0,,30424655.0,35434094.0,23804684.0,-216812.0,32586525.0,129866525.0
50442722.0,,-238001.0,-217488.0,100580108.0,53686551.0,16153379.0,-247011.0
20394467.0,,119660111.0,-250255.0,16923406.0,16658713.0,41515812.0,32586525.0
115618278.0,,18136658.0,-201098.0,36289294.0,-249566.0,-238808.0,16153379.0
110129642.0,,16195155.0,84913786.0,129579789.0,106475814.0,24738602.0,41515812.0
-249361.0,,128056913.0,-250241.0,131513103.0,126693671.0,15964977.0,-238808.0
83653105.0,,-237993.0,125578883.0,104397590.0,42709290.0,-246989.0,15563561.0
95990258.0,,-246179.0,103509635.0,108387095.0,-249556.0,15047476.0,24738602.0
34730495.0,,91823711.0,128593544.0,113031961.0,132346156.0,114113331.0,15964977.0
125415937.0,,-246174.0,113077901.0,132111132.0,103428403.0,119741238.0,114293554.0
127398415.0,,129097318.0,41594510.0,129866525.0,44593465.0,-214217.0,-246989.0
130871840.0,,126025323.0,15199886.0,-247011.0,124809538.0,130358072.0,15047476.0
103477797.0,,128466540.0,122465937.0,32586525.0,-249533.0,131652404.0,114113331.0
36811305.0,,123018866.0,70839952.0,16153379.0,123826499.0,107731764.0,119741238.0
39399988.0,,131104373.0,58388114.0,41515812.0,-249531.0,112614199.0,-214217.0
125399604.0,,58883702.0,-250215.0,15563561.0,112849224.0,16309061.0,130358072.0
37597761.0,,105946747.0,126987933.0,24738602.0,54063436.0,101956423.0,21879603.0
45707846.0,,19160701.0,17919645.0,114293554.0,-216753.0,117300043.0,131652404.0
1290829.0,,111754880.0,20590241.0,-246989.0,78590287.0,16464716.0,107731764.0
109294157.0,,-229758.0,18050722.0,15047476.0,-249519.0,16456525.0,112614199.0
124301903.0,,15302274.0,85257893.0,-222411.0,120385872.0,132692814.0,43113279.0
-232883.0,,88784517.0,12594854.0,119741238.0,-249510.0,122444624.0,-222399.0
37630545.0,,-221562.0,-201035.0,130194229.0,-249508.0,120699733.0,16309061.0
-216495.0,,-221558.0,39710403.0,130358072.0,15544670.0,52239197.0,101956423.0
-216494.0,,-246129.0,133230283.0,114113331.0,127414621.0,17185631.0,-214201.0
113160787.0,,119742096.0,118451925.0,-214217.0,-249504.0,95796063.0,117300043.0
116339285.0,,41967247.0,106835672.0,21879603.0,26374497.0,15629153.0,16464716.0
78295639.0,,112844435.0,131772123.0,131652404.0,19345762.0,38984547.0,16456525.0
15397459.0,,15589013.0,111128285.0,107731764.0,-216732.0,-214172.0,122444624.0
22213209.0,,116113047.0,-233762.0,112614199.0,16576874.0,35666793.0,52239197.0
133149280.0,,58400409.0,-217375.0,111426367.0,4190575.0,43801453.0,17185631.0
119665249.0,,130907802.0,124235492.0,114096954.0,114110840.0,-214160.0,95796063.0
132280931.0,,-246116.0,-233756.0,16309061.0,18051456.0,15956848.0,15629153.0
129135203.0,,15203998.0,-250137.0,101956423.0,-249470.0,15063924.0,-214172.0
-249241.0,,85982879.0,14954224.0,-214201.0,55030152.0,131652469.0,43801453.0
101479014.0,,39804576.0,128724726.0,117300043.0,-233079.0,18635638.0,-214160.0
16462441.0,,41016996.0,41856765.0,16464716.0,-216679.0,13384568.0,15956848.0
131461738.0,,96050854.0,120712965.0,122444624.0,106426788.0,17455994.0,131652469.0
35451500.0,,57999017.0,15740680.0,15596368.0,-249434.0,132062075.0,18635638.0
16167544.0,,44367532.0,-200950.0,52239197.0,129511847.0,16587644.0,16309111.0
20935288.0,,15957677.0,107802384.0,95796063.0,118518190.0,-246913.0,13384568.0
108163717.0,,17096367.0,35663636.0,116743007.0,-233041.0,-230528.0,17455994.0
125104774.0,,132193968.0,114061083.0,15629153.0,16167349.0,104725377.0,132062075.0
114356879.0,,-237902.0,89550620.0,23870307.0,-216649.0,105855880.0,16030589.0
-232811.0,,114998963.0,24260381.0,-214172.0,20099513.0,106429321.0,-246913.0
16315034.0,,-254281.0,16740127.0,38984547.0,-249410.0,88865676.0,99875711.0
16806565.0,,16219833.0,95285035.0,15588204.0,108818881.0,33938317.0,21224321.0
56390316.0,,15720123.0,-233677.0,43801453.0,110408134.0,-238704.0,-230528.0
102675117.0,,31358653.0,41348916.0,15956848.0,115618248.0,21224340.0,61537153.0
110424750.0,,115482303.0,-250035.0,15063924.0,106443211.0,112860054.0,105855880.0
-232785.0,,-229693.0,30633808.0,131652469.0,-216623.0,115440537.0,88865676.0
62747313.0,,31751876.0,131592018.0,18635638.0,-216622.0,131062684.0,33938317.0
115421877.0,,17170119.0,15707992.0,13384568.0,17920469.0,-214110.0,116784012.0
46658231.0,,109887176.0,71069534.0,17455994.0,-216609.0,113793954.0,127589267.0
61665980.0,,115597009.0,17411945.0,132062075.0,50442722.0,-214105.0,21224340.0
133198530.0,,17456851.0,15626094.0,16587644.0,20394467.0,103005096.0,112860054.0
-249146.0,,115392212.0,-217230.0,-246913.0,115618278.0,-214101.0,16235416.0
121336518.0,,34438871.0,-217229.0,99875711.0,110129642.0,-214097.0,115440537.0
106033863.0,,-205096.0,120696690.0,21224321.0,-249361.0,115563440.0,-238694.0
130839240.0,,33767131.0,131035002.0,105855880.0,34730495.0,21035960.0,-238693.0
121205453.0,,125927131.0,12267389.0,128473993.0,125415937.0,-246853.0,-214110.0
45445840.0,,126631645.0,121909117.0,106429321.0,-232951.0,102276030.0,118930339.0
-232750.0,,-237859.0,127430527.0,116784012.0,-200181.0,72432574.0,113793954.0
43119340.0,,30359263.0,55373697.0,33938317.0,127398415.0,123681730.0,103005096.0
104362738.0,,116481770.0,31125377.0,50543504.0,23015960.0,17603528.0,92019627.0
100201212.0,,130776811.0,-200829.0,-238704.0,15331870.0,125451208.0,-214101.0
15397629.0,,47308526.0,16740241.0,127589267.0,130871840.0,-246834.0,-214097.0
15856391.0,,54157042.0,129249174.0,112860054.0,103477797.0,113605582.0,-246858.0
41218835.0,,10108659.0,-249959.0,16235416.0,39399988.0,-205865.0,-230473.0
21426965.0,,15998709.0,38088603.0,115440537.0,125399604.0,-255011.0,21035960.0
131511071.0,,16858873.0,-249955.0,-238694.0,37597761.0,-214049.0,-246853.0
-232672.0,,41017084.0,20950944.0,131062684.0,1290829.0,30366687.0,102276030.0
35664673.0,,-205057.0,124841890.0,-214110.0,-232883.0,-238625.0,72432574.0
15446817.0,,120250111.0,96055203.0,118930339.0,37630545.0,-238623.0,17603528.0
68809505.0,,11624198.0,104509351.0,113793954.0,-216495.0,35855332.0,125451208.0
41743141.0,,120110857.0,23932843.0,-214105.0,-216494.0,16817125.0,-246834.0
114651942.0,,20733705.0,15953835.0,103005096.0,113160787.0,36428772.0,113605582.0
-249047.0,,78102283.0,15986604.0,-205912.0,78295639.0,44366820.0,-205865.0
32404269.0,,-254194.0,114143153.0,15956905.0,15397465.0,39943140.0,-255011.0
70824756.0,,127926030.0,-200776.0,-214097.0,22213209.0,106822633.0,-214049.0
112866100.0,,37707536.0,129281977.0,-246858.0,133149280.0,106413034.0,30366687.0
41841465.0,,-213231.0,117469114.0,21035960.0,119665249.0,-238613.0,-238625.0
109572924.0,,118054672.0,-249921.0,-246853.0,132280931.0,89431020.0,-214046.0
96138045.0,,129113876.0,114667476.0,102276030.0,129135203.0,120830956.0,-238623.0
69694280.0,,-245996.0,123187158.0,72432574.0,-249241.0,-238611.0,35855332.0
129037131.0,,126893845.0,106409943.0,17603528.0,101479014.0,131603439.0,16817125.0
-232626.0,,17923861.0,17739741.0,125451208.0,16462441.0,128646128.0,36428772.0
114651983.0,,119275287.0,112881629.0,113605582.0,131461738.0,61307891.0,39943140.0
-248987.0,,116727577.0,42397667.0,-205865.0,35451500.0,132119539.0,-238615.0
-248986.0,,18505498.0,108031971.0,-255011.0,16167544.0,17185784.0,106413034.0
85947239.0,,131096353.0,77688815.0,-214049.0,108163717.0,124337145.0,-238613.0
32502646.0,,-254173.0,105820147.0,30366687.0,125104774.0,125451259.0,89431020.0
61436793.0,,35675939.0,37957623.0,-238623.0,114356879.0,111754236.0,-238611.0
881532.0,,-245977.0,114667519.0,-214046.0,84193940.0,-222204.0,106822633.0
