microsegment,subcat,name,sku_ids
Comida internacional/Grill,Condimentos,Molho Barbecue Predilecta 200g  200g - Unidade,"168145, 168146"
Comida internacional/Grill,Condimentos,Molho Barbecue Predilecta 400g  Frasco de 400g - Unidade,"168142, 168143"
Comida internacional/Grill,Condimentos,Molho Barbecue Predilecta Sachê 144x7g  144x7g - Caixa,168243
Comida internacional/Grill,Condimentos,Molho de Shoyo Predilecta 150ml  150ml - Unidade,168257
Comida internacional/Grill,Condimentos,"Molho Shoyu Cepêra 1,01L  Pet de 1,01L - Unidade, Molho Shoyu Cepêra 1,01L  Pet de 1,01L - Mais de 12 unidades","141917, 141916"
Comida internacional/Grill,Condimentos,"Mostarda Amarela Cepêra 3,3Kg  Galão de 3,3Kg - Unidade, Mostarda Amarela Cepêra 3,3Kg  Galão de 3,3Kg - Mais de 4 unidades","141925, 141926"
Comida internacional/Grill,Condimentos,Mostarda Amarela Cepêra Sachê 175 X 7g  175 X 7g - Caixa,141935
Comida internacional/Grill,Condimentos,Mostarda Predilecta 950g  Frasco de 950g - Unidade,168160
Comida internacional/Grill,Condimentos,Mostarda Predilecta Sachê 144x7g  Sachês de 7g - Caixa,168239
Comida internacional/Grill,Embutidos,Espeto de Linguiça Mista Temperada - Mimi  Congelado - Pacote de 0.5kg (10 espetos de 50g) - A partir de 2 pacotes (1kg),"243705, 243706"
Comida internacional/Grill,Embutidos,"Linguiça Calabresa Cozida  Fatiada - Ceratti  Pacote de 1kg (400 fatias aprox.) - 1 pacote (1kg), Linguiça Calabresa Cozida  Fatiada - Ceratti  Pacote de 1kg (400 fatias aprox.) - Mais de 10 pacotes (10kg), Linguiça Calabresa Cozida  Fatiada - Ceratti  Pacote de 1kg (400 fatias aprox.) - Mais de 5 pacotes (5kg)","217655, 217657, 217656"
Comida internacional/Grill,Embutidos,"Linguiça Calabresa Reta - Sadia  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça Calabresa Reta - Sadia  Pacote de 2.5kg - Mais de 10 pacotes (25kg), Linguiça Calabresa Reta - Sadia  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg)","217671, 217673, 217672"
Comida internacional/Grill,Embutidos,"Linguiça tipo Calabresa - Sadia  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça tipo Calabresa - Sadia  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg), Linguiça tipo Calabresa - Sadia  Pacote de 2.5kg - Mais de 10 pacotes (25kg)","217667, 217668, 217669"
Comida internacional/Grill,Embutidos,"Linguiça tipo Calabresa - SEARA  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça tipo Calabresa - SEARA  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg), Linguiça tipo Calabresa - SEARA  Pacote de 2.5kg - Mais de 10 pacotes (25kg)","165988, 165990, 165992"
Comida internacional/Grill,Embutidos,Linguiça Tipo Calabresa Pepperoni - Frimesa  Pacote de 2.2kg - A partir de 1 pacote (2.2kg),"261592, 261591, 261593"
Comida internacional/Grill,Embutidos,"Linguiça Toscana - Frimesa  Pacote de 5kg - 1 pacote (5kg), Linguiça Toscana - Frimesa  Pacote de 5kg - Mais de 5 pacotes (25kg), Linguiça Toscana - Frimesa  Pacote de 5kg - Mais de 10 pacotes (50kg)","165346, 165706, 165708"
Comida internacional/Grill,Embutidos,"Salsicha Congelada - SEARA  Pacote de 5kg - 1 pacote (5kg), Salsicha Congelada - SEARA  Pacote de 5kg - Mais de 5 pacotes (25kg), Salsicha Congelada - SEARA  Pacote de 5kg - Mais de 10 pacotes (50kg)","165730, 165678, 165732"
Comida internacional/Grill,Embutidos,"Salsicha Hot Dog - Sadia  Resfriado - Pacote de 3kg - A partir de 1 pacote (3kg), Salsicha Hot Dog - Sadia  Resfriado - Pacote de 3kg - Mais de 6 pacotes (18kg), Salsicha Hot Dog - Sadia  Resfriado - Pacote de 3kg - Mais de 3 pacotes (9kg)","235740, 235636, 235738"
Comida internacional/Grill,Embutidos,"Salsicha Resfriada - Frimesa  Pacote de 2kg - 1 pacote (2kg), Salsicha Resfriada - Frimesa  Pacote de 2kg - Mais de 5 pacotes (10kg), Salsicha Resfriada - Frimesa  Pacote de 2kg - Mais de 10 pacotes (20kg)","165338, 165716, 165714"
Comida internacional/Grill,Embutidos,"Salsicha Resfriada - SEARA  Pacote de 0.5kg - Mais de 10 pacotes (5kg), Salsicha Resfriada - SEARA  Pacote de 0.5kg - A partir de 2 pacotes (1kg)","165724, 165686"
Comida internacional/Grill,Frango,"Chickenitos Supreme - SEARA  Pacote de 2.5kg - Contém aprox. 119 unidades de 21g - 1 pacote (2.5kg), Chickenitos Supreme - SEARA  Pacote de 2.5kg - Contém aprox. 119 unidades de 21g - Mais de 5 pacotes (12.5kg)","166040, 166042, 166044"
Comida internacional/Grill,Frango,"Espetinho de Frango Temperado - Novilho Nobre  Pacote de 1kg - Contém 10 unidades de 100g - A partir de 2 pacotes (2kg), Espetinho de Frango Temperado - Novilho Nobre  Pacote de 1kg - Contém 10 unidades de 100g - Mais de 5 pacotes (5kg)","186497, 186498"
Comida internacional/Grill,Frango,Espeto de Coração de Frango Temperado - Mimi  Congelado - Pacote de 0.5kg (10 espetos de 50g) - A partir de 2 pacotes (1kg),243698
Comida internacional/Grill,Frango,"Filé de Peito de Frango - Canção  Pacote de 1kg - A partir de 2 pacotes (2kg), Filé de Peito de Frango - Canção  Pacote de 1kg - Mais de 10 pacotes (10kg), Filé de Peito de Frango - Canção  Pacote de 1kg - Mais de 5 pacotes (5kg)","165368, 165820, 165818"
Comida internacional/Grill,Frango,"Filé de Peito de Frango - Lar  Congelado - Pacote de 1kg - Mais de 10 pacotes (10kg), Filé de Peito de Frango - Lar  Congelado - Pacote de 1kg - A partir de 2 pacotes (2kg), Filé de Peito de Frango - Lar  Congelado - Pacote de 1kg - Mais de 5 pacotes (5kg)","284511, 284509, 284510"
Comida internacional/Grill,Frango,"Filé de Peito de Frango - SEARA  Pacote de 1kg - A partir de 2 pacotes (2kg), Filé de Peito de Frango - SEARA  Pacote de 1kg - Mais de 10 pacotes (10kg), Filé de Peito de Frango - SEARA  Pacote de 1kg - Mais de 5 pacotes (5kg)","165642, 165772, 165770"
Comida internacional/Grill,Frango,"Filé de Peito de Frango BD - SEARA  Bandeja de 1kg - A partir de 2 bandejas (2kg), Filé de Peito de Frango BD - SEARA  Bandeja de 1kg - Mais de 10 bandejas (10kg), Filé de Peito de Frango BD - SEARA  Bandeja de 1kg - Mais de 5 bandejas (5kg)","221193, 221191, 221189"
Comida internacional/Grill,Frango,"Filé de Peito de Frango GD - Lar  Congelado - Pacote de 2kg - Mais de 6 pacotes (12kg), Filé de Peito de Frango GD - Lar  Congelado - Pacote de 2kg - Mais de 3 pacotes (6kg), Filé de Peito de Frango GD - Lar  Congelado - Pacote de 2kg - A partir de 1 pacote (2kg)","284507, 284506, 284505"
Comida internacional/Grill,Frango,"Filezinho de Frango Empanado 1.5kg - Canção  Pacote de 1.5kg - 1 pacote (1.5kg), Filezinho de Frango Empanado 1.5kg - Canção  Pacote de 1.5kg - Mais de 5 pacotes (7.5kg), Filezinho de Frango Empanado 1.5kg - Canção  Pacote de 1.5kg - Mais de 10 pacotes (15kg)","225201, 225202, 225203"
Comida internacional/Grill,Frango,"Frango Inteiro Temperado s/ Miúdos - Sadia  Pacote de 1.4kg aprox. (1 frango de 1.35kg a 1.45kg) - Mais de 10 pacotes (14kg), Frango Inteiro Temperado s/ Miúdos - Sadia  Pacote de 1.4kg aprox. (1 frango de 1.35kg a 1.45kg) - 1 pacote (1.4kg), Frango Inteiro Temperado s/ Miúdos - Sadia  Pacote de 1.4kg aprox. (1 frango de 1.35kg a 1.45kg) - Mais de 5 pacotes (7kg)","225217, 225218, 225219"
Comida internacional/Grill,Frango,"Frango Inteiro Temperado s/ Miúdos CX - Sadia  Caixa de 13kg (7 a 10 frangos de 1.8kg a 2.5kg) - 1 caixa (13kg), Frango Inteiro Temperado s/ Miúdos CX - Sadia  Caixa de 13kg (7 a 10 frangos de 1.8kg a 2.5kg) - Mais de 6 caixas (78kg), Frango Inteiro Temperado s/ Miúdos CX - Sadia  Caixa de 13kg (7 a 10 frangos de 1.8kg a 2.5kg) - Mais de 3 caixas (39kg)",225213
Comida internacional/Grill,Frango,"Sassami de Frango - Lar  Congelado - Pacote de 2kg - A partir de 1 pacote (2kg), Sassami de Frango - Lar  Congelado - Pacote de 2kg - Mais de 3 pacotes (6kg), Sassami de Frango - Lar  Congelado - Pacote de 2kg - Mais de 6 pacotes (12kg)","284513, 284514, 284515"
Comida internacional/Grill,Frango,"Sobrecoxa de Frango com Osso - Canção  Pacote de 1kg - A partir de 2 pacotes (2kg), Sobrecoxa de Frango com Osso - Canção  Pacote de 1kg - Mais de 5 pacotes (5kg), Sobrecoxa de Frango com Osso - Canção  Pacote de 1kg - Mais de 10 pacotes (10kg)","165380, 165802, 165804"
Comida internacional/Grill,Peixes e Frutos do Mar,Anéis de Lula - Bom Peixe  Bandeja de 400g - A partir de 2 bandejas (0.8kg),175076
Comida internacional/Grill,Peixes e Frutos do Mar,"Camarão 7 Barbas Descascado - Bom Peixe  Pacote de 0.4kg (150 camarões de 2.6g aprox.) - A partir de 2 pacotes (0.8kg), Camarão 7 Barbas Descascado - Bom Peixe  Pacote de 0.4kg (150 camarões de 2.6g aprox.) - Mais de 5 pacotes (2kg), Camarão 7 Barbas Descascado - Bom Peixe  Pacote de 0.4kg (150 camarões de 2.6g aprox.) - Mais de 10 pacotes (4kg)","175052, 175054, 175056"
Comida internacional/Grill,Peixes e Frutos do Mar,"Camarão Cinza Médio desc/evisc. ""41/50"" - Carapitanga  Pacote de 2kg (198 peças de 10g aprox.) - 1 pacote (2kg), Camarão Cinza Médio desc/evisc. ""41/50"" - Carapitanga  Pacote de 2kg (198 peças de 10g aprox.) - Mais de 3 pacotes (6kg)","191008, 191010"
Comida internacional/Grill,Peixes e Frutos do Mar,"Filé de Merluza - Bom Peixe  Pacote de 1kg - Aprox. 11 filés - Mais de 5 pacotes (5kg), Filé de Merluza - Bom Peixe  Pacote de 1kg - Aprox. 11 filés - Mais de 10 pacotes (10kg), Filé de Merluza - Bom Peixe  Pacote de 1kg - Aprox. 11 filés - A partir de 2 pacotes (2kg)","165882, 165406, 165884"
Comida internacional/Grill,Peixes e Frutos do Mar,"Filé de Salmão Chileno Premium - Bom Peixe  Congelado - Filé de 1kg com pele sem espinha - A partir de 1 pacote (1kg), Filé de Salmão Chileno Premium - Bom Peixe  Congelado - Filé de 1kg com pele sem espinha - Mais de 3 pacotes (6kg), Filé de Salmão Chileno Premium - Bom Peixe  Congelado - Filé de 1kg com pele sem espinha - Mais de 6 pacotes (6kg)","284529, 284530, 284531"
Comida internacional/Grill,Peixes e Frutos do Mar,"Filé de Tilápia sem Pele - Rakki  Congelado - Pacote de 800g - Mais de 5 pacotes (4kg), Filé de Tilápia sem Pele - Rakki  Congelado - Pacote de 800g - Mais de 10 pacotes (8kg), Filé de Tilápia sem Pele - Rakki  Congelado - Pacote de 800g - A partir de 2 pacotes (1.6kg)","232251, 232252, 232253"
Comida internacional/Grill,Peixes e Frutos do Mar,"Kani Kama - Bom Peixe  Pacote de 1kg (28 unidades de 35g aprox.) - A partir de 2 pacotes (2kg), Kani Kama - Bom Peixe  Pacote de 1kg (28 unidades de 35g aprox.) - Mais de 5 pacotes (5kg), Kani Kama - Bom Peixe  Pacote de 1kg (28 unidades de 35g aprox.) - Mais de 10 pacotes (10kg)","175040, 175044"
Comida internacional/Grill,Peixes e Frutos do Mar,"Medalhão de Merluza - Bom Peixe  Congelado - Pacote com 14 medalhões de 57g aprox. - A partir de 1 pacote (0.8kg), Medalhão de Merluza - Bom Peixe  Congelado - Pacote com 14 medalhões de 57g aprox. - Mais de 6 pacotes (4.8kg), Medalhão de Merluza - Bom Peixe  Congelado - Pacote com 14 medalhões de 57g aprox. - Mais de 3 pacotes (2.4kg)","283902, 283904, 283903"
Comida internacional/Grill,Peixes e Frutos do Mar,"Posta de Cação - Bom Peixe  Pacote de 1kg - Aprox. 9 postas - A partir de 2 pacotes (2kg), Posta de Cação - Bom Peixe  Pacote de 1kg - Aprox. 9 postas - Mais de 5 pacotes (5kg), Posta de Cação - Bom Peixe  Pacote de 1kg - Aprox. 9 postas - Mais de 10 pacotes (10kg)","165866, 165868, 165422"
Comida internacional/Grill,Peixes e Frutos do Mar,"Posta de Tilápia com Espinha - Rakki  Congelado - Pacote de 800g - A partir de 2 pacotes (1.6kg), Posta de Tilápia com Espinha - Rakki  Congelado - Pacote de 800g - Mais de 5 pacotes (4kg), Posta de Tilápia com Espinha - Rakki  Congelado - Pacote de 800g - Mais de 10 pacotes (8kg)","232256, 232255, 232257"
Comida internacional/Grill,Queijos,"Queijo de Coalho - Frimesa  Pacote de aprox. 380g - Contém 12 peças - Mais de 10 pacotes, Queijo de Coalho - Frimesa  Pacote de aprox. 380g - Contém 12 peças - A partir de 2 pacotes, Queijo de Coalho - Frimesa  Pacote de aprox. 380g - Contém 12 peças - Mais de 5 pacotes","180669, 180670, 180668"
Comida internacional/Grill,Queijos,"Queijo de Coalho - Scala  Pacote de aprox. 380g - Contém 7 peças - Mais de 5 pacotes, Queijo de Coalho - Scala  Pacote de aprox. 380g - Contém 7 peças - A partir de 2 pacotes, Queijo de Coalho - Scala  Pacote de aprox. 380g - Contém 7 peças - Mais de 10 pacotes","209369, 209370, 209371"
Comida internacional/Grill,Queijos,"Queijo Mussarela Fatiado 1kg - Goiabal  Resfriado - Pacote de 1kg (40 fatias de 25g aprox.) - A partir de 1 pacote, Queijo Mussarela Fatiado 1kg - Goiabal  Resfriado - Pacote de 1kg (40 fatias de 25g aprox.) - Mais de 6 pacotes, Queijo Mussarela Fatiado 1kg - Goiabal  Resfriado - Pacote de 1kg (40 fatias de 25g aprox.) - Mais de 3 pacotes","284521, 284523, 284522"
Comida internacional/Grill,Refrigerante,"Coca-Cola 350ml  Lata de 350ml - Mais de 72 unidades, Coca-Cola 350ml  Lata de 350ml - A partir de 12 unidades, Coca-Cola 350ml  Lata de 350ml - A partir de 36 unidades","246588, 244764, 244765, 277873"
Comida internacional/Grill,Refrigerante,"Coca-Cola Zero 350ml  Lata de 350ml - A partir de 12 unidades, Coca-Cola Zero 350ml  Lata de 350ml - A partir de 36 unidades, Coca-Cola Zero 350ml  Lata de 350ml - Mais de 72 unidades","246589, 244773, 244774"
Comida internacional/Grill,Refrigerante,"Fanta 350ml  Lata de 350ml - A partir de 12 unidades, Fanta 350ml  Lata de 350ml - A partir de 36 unidades","244801, 244802"
Comida internacional/Grill,Refrigerante,"Fanta Guarana 350ml  Lata de 350ml - A partir de 18 unidades, Fanta Guarana 350ml  Lata de 350ml - A partir de 6 unidades","244798, 244799"
Comida internacional/Grill,Refrigerante,"Sprite 350ml  Lata de 350ml - A partir de 18 unidades, Sprite 350ml  Lata de 350ml - A partir de 6 unidades","244565, 244566"
Comida internacional/Grill,Suco,"Suco Tial 100% Laranja  Tetra Pak de 330ml - A partir de 12 unidades, Suco Tial 100% Laranja  Tetra Pak de 330ml - A partir de 36 unidades","267766, 267767"
Comida internacional/Grill,Suco,"Suco Tial 100% Maçã  Tetra Pak de 330ml - A partir de 12 unidades, Suco Tial 100% Maçã  Tetra Pak de 330ml - A partir de 36 unidades","267769, 267770"
Comida internacional/Grill,Suco,"Suco Tial 100% Uva  Tetra Pak de 330ml - A partir de 12 unidades, Suco Tial 100% Uva  Tetra Pak de 330ml - A partir de 36 unidades","267778, 267779"
Comida internacional/Grill,Suínos,"Bacon em Cubos - Frimesa  Pacote de 1kg - 1 pacote (1kg), Bacon em Cubos - Frimesa  Pacote de 1kg - Mais de 5 pacotes (5kg), Bacon em Cubos - Frimesa  Pacote de 1kg - Mais de 10 pacotes (10kg)","202840, 202839, 202841"
Comida internacional/Grill,Suínos,"Bacon Fatiado - Frimesa  Pacote de 1kg (67 fatias de 15g aprox.) - A partir de 2 pacotes (2kg), Bacon Fatiado - Frimesa  Pacote de 1kg (67 fatias de 15g aprox.) - Mais de 10 pacotes (10kg), Bacon Fatiado - Frimesa  Pacote de 1kg (67 fatias de 15g aprox.) - Mais de 5 pacotes (5kg)","168290, 168292, 168294"
Comida internacional/Grill,Suínos,"Bisteca Suína Fatiada - BJP Selecta  Pacote de 2kg - Aprox. 16 fatias de 125g - 1 pacote (2kg), Bisteca Suína Fatiada - BJP Selecta  Pacote de 2kg - Aprox. 16 fatias de 125g - Mais de 10 pacotes (20kg), Bisteca Suína Fatiada - BJP Selecta  Pacote de 2kg - Aprox. 16 fatias de 125g - Mais de 5 pacotes (10kg)","164161, 165828, 165826"
Comida internacional/Grill,Suínos,"Bisteca Suína Fatiada - Frimesa  Caixa de 5kg - Aprox. 33 bistecas de 150g - 1 caixa (5kg), Bisteca Suína Fatiada - Frimesa  Caixa de 5kg - Aprox. 33 bistecas de 150g - Mais de 5 caixas (25kg), Bisteca Suína Fatiada - Frimesa  Caixa de 5kg - Aprox. 33 bistecas de 150g - Mais de 10 caixas (50kg)","165690, 165360"
Comida internacional/Grill,Suínos,"Costela Suína Salgada - Vog  Pacote de 2kg - A partir de 1 pacote (2kg), Costela Suína Salgada - Vog  Pacote de 2kg - Mais de 3 pacotes (6kg), Costela Suína Salgada - Vog  Pacote de 2kg - Mais de 6 pacotes (12kg)","232286, 232287, 232288"
Comida internacional/Grill,Suínos,"Costelinha Suína in Natura - BJP Mezato  Congelado - Pacote de 2kg (30 peças de 66g aprox.) - A partir de 1 pacote (2kg), Costelinha Suína in Natura - BJP Mezato  Congelado - Pacote de 2kg (30 peças de 66g aprox.) - Mais de 3 pacotes (6kg), Costelinha Suína in Natura - BJP Mezato  Congelado - Pacote de 2kg (30 peças de 66g aprox.) - Mais de 6 pacotes (12kg)","232298, 232299, 232300"
Comida internacional/Grill,Suínos,"Linguiça Suína - BJP  Congelado - Pacote de 5kg - A partir de 1 pacote (5kg), Linguiça Suína - BJP  Congelado - Pacote de 5kg - Mais de 3 pacotes (15kg), Linguiça Suína - BJP  Congelado - Pacote de 5kg - Mais de 6 pacotes (30kg)","232302, 232303, 232304"
Comida internacional/Grill,Suínos,"Lombo Suíno em Bifes - BJP Mezato  Congelado - Pacote de 2kg (20 bifes de 100g aprox.) - A partir de 1 pacote (2kg), Lombo Suíno em Bifes - BJP Mezato  Congelado - Pacote de 2kg (20 bifes de 100g aprox.) - Mais de 3 pacotes (6kg), Lombo Suíno em Bifes - BJP Mezato  Congelado - Pacote de 2kg (20 bifes de 100g aprox.) - Mais de 6 pacotes (12kg)","232306, 232307"
Comida internacional/Grill,Suínos,"Lombo Suíno Salgado - Vog  Pacote de 1kg - A partir de 1 pacote (1kg), Lombo Suíno Salgado - Vog  Pacote de 1kg - Mais de 3 pacotes (3kg), Lombo Suíno Salgado - Vog  Pacote de 1kg - Mais de 6 pacotes (6kg)","232271, 232272"
Comida internacional/Grill,Suínos,"Orelha com Máscara Suína Salgada - Vog  Pacote de 2kg - Mais de 3 pacotes (6kg), Orelha com Máscara Suína Salgada - Vog  Pacote de 2kg - A partir de 1 pacote (2kg), Orelha com Máscara Suína Salgada - Vog  Pacote de 2kg - Mais de 6 pacotes (12kg)","232275, 232276, 232277"
Comida internacional/Grill,Suínos,"Rabo Suíno Salgado - Vog  Pacote de 2kg - A partir de 1 pacote (2kg), Rabo Suíno Salgado - Vog  Pacote de 2kg - Mais de 3 pacotes (6kg), Rabo Suíno Salgado - Vog  Pacote de 2kg - Mais de 6 pacotes (12kg)","232290, 232291"
Comida internacional/Grill,Tubérculos,"Batata Asterix  Padrão - Saco 25kg, Batata Asterix  Padrão - Kg","-314830, 89310"
Comida internacional/Grill,Tubérculos,"Batata Bolinha  Padrão - Kg, Batata Bolinha  Padrão - Saco 25kg","-314833, 89315"
Comida internacional/Grill,Tubérculos,"Batata Lavada Padrão  Padrão - Saco 25kg, Batata Lavada Padrão  Padrão - Kg","-314887, 89305"
Comida internacional/Grill,Tubérculos,"Cenoura  Padrão - Kg, Cenoura  Padrão - Caixa 20kg","-314797, 97304"
Comida internacional/Grill,Tubérculos,Cenoura - Caixa  Padrão - Caixa 20kg,163220
Pizza/Comida Italiana,Alimentos Congelados,"Pão de Alho com Queijo 280g - Mimi  Resfriado - Pacote de 280g (4 pães de 70g) - A partir de 2 pacotes, Pão de Alho com Queijo 280g - Mimi  Resfriado - Pacote de 280g (4 pães de 70g) - Mais de 5 pacotes","243713, 243715"
Pizza/Comida Italiana,Alimentos Congelados,"Pão de Alho Tradicional 280g - Mimi  Resfriado - Pacote de 280g (4 pães de 70g) - A partir de 2 pacotes, Pão de Alho Tradicional 280g - Mimi  Resfriado - Pacote de 280g (4 pães de 70g) - Mais de 5 pacotes","243711, 243710, 243709"
Pizza/Comida Italiana,Arroz,"Arroz Culinária Italiana Camil 1Kg  1Kg - Mais de 10 unidades, Arroz Culinária Italiana Camil 1Kg  Pacote de 1kg - Unidade","154491, 154490"
Pizza/Comida Italiana,Arroz,"Arroz Culinária Italiana Camil Food Service 2Kg  2Kg - Mais de 5 unidades, Arroz Culinária Italiana Camil Food Service 2Kg  Pacote de 2kg - Unidade","154487, 154488"
Pizza/Comida Italiana,"Azeites, Óleos e Vinagres","Azeite Borges Extra Virgem 5L  5L - Mais de 3 unidades, Azeite Borges Extra Virgem 5L  5L - Unidade","173905, 173934"
Pizza/Comida Italiana,"Azeites, Óleos e Vinagres","Azeite de Oliva Extra Virgem Cocineiro 250ml  Frasco de 250ml - Unidade, Azeite de Oliva Extra Virgem Cocineiro 250ml  Frasco de 250ml - Mais de 12 unidades","247589, 247590"
Pizza/Comida Italiana,"Azeites, Óleos e Vinagres","Azeite de Oliva Extra Virgem Cocinero 500ml  Frasco de 500ml - Unidade, Azeite de Oliva Extra Virgem Cocinero 500ml  Frasco de 500ml - Mais de 12 unidades","236610, 236611"
Pizza/Comida Italiana,"Azeites, Óleos e Vinagres","Azeite de Oliva Extra Virgem Tordesilha 3L  3L - Unidade, Azeite de Oliva Extra Virgem Tordesilha 3L  3L - Mais de 4 unidades","122198, 122200"
Pizza/Comida Italiana,"Azeites, Óleos e Vinagres","Azeite de Oliva Olinda 500ml  Pet de 500ml - Unidade, Azeite de Oliva Olinda 500ml  500ml - Mais de 24 unidades","122237, 122439"
Pizza/Comida Italiana,Carne Vermelha,"Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - A partir de 1 pacote (2kg), Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - Mais de 6 pacotes (12kg), Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - Mais de 3 pacotes (6kg)","232294, 232295, 232296"
Pizza/Comida Italiana,Cerveja,"Cerveja Cerpa Tijuca 350ml  Garrafa de 350ml - A partir de 24 unidades, Cerveja Cerpa Tijuca 350ml  Garrafa de 350ml - A partir de 72 unidades","283453, 283454"
Pizza/Comida Italiana,Cerveja,"Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 12 unidades, Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 36 unidades, Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 72 unidades","267755, 267756, 267757"
Pizza/Comida Italiana,Cerveja,Cerveja Heineken garrafa 250ml  Garrafa de 250ml - A partir de 24 unidades,314694
Pizza/Comida Italiana,Embutidos,"Apresuntado 3.58Kg - Frimesa  Peça de 3.58kg - 1 peça, Apresuntado 3.58Kg - Frimesa  Peça de 3.58kg - Mais de 3 peças, Apresuntado 3.58Kg - Frimesa  Peça de 3.58kg - Mais de 6 peças","180640, 180641, 180642"
Pizza/Comida Italiana,Embutidos,Linguiça Tipo Calabresa Pepperoni - Frimesa  Pacote de 2.2kg - A partir de 1 pacote (2.2kg),"261592, 261591, 261593"
Pizza/Comida Italiana,Embutidos,"Mortadela 5kg - Bambina  Peça de 5kg - A partir de 1 peça, Mortadela 5kg - Bambina  Peça de 5kg - Mais de 6 peças, Mortadela 5kg - Bambina  Peça de 5kg - Mais de 3 peças",233893
Pizza/Comida Italiana,Embutidos,"Mortadela Fatiada Ouro - Perdigão  Pacote de 1kg - 1 pacote (1kg), Mortadela Fatiada Ouro - Perdigão  Pacote de 1kg - Mais de 5 pacotes (5kg), Mortadela Fatiada Ouro - Perdigão  Pacote de 1kg - Mais de 10 pacotes (10kg)","217705, 217703, 217704"
Pizza/Comida Italiana,Embutidos,"Pepperoni Fatiado - Ceratti  Pacote de 1kg (380 fatias aprox.) - 1 pacote (1kg), Pepperoni Fatiado - Ceratti  Pacote de 1kg (380 fatias aprox.) - Mais de 10 pacotes (10kg), Pepperoni Fatiado - Ceratti  Pacote de 1kg (380 fatias aprox.) - Mais de 5 pacotes (5kg)","217651, 217652, 217653"
Pizza/Comida Italiana,Embutidos,"Presunto Cozido Oval sem Capa 3.4Kg - Frimesa  Peça de 3.4kg - 1 peça, Presunto Cozido Oval sem Capa 3.4Kg - Frimesa  Peça de 3.4kg - Mais de 6 peças, Presunto Cozido Oval sem Capa 3.4Kg - Frimesa  Peça de 3.4kg - Mais de 3 peças","180332, 180333, 180334"
Pizza/Comida Italiana,Embutidos,"Presunto Cozido Retangular sem Capa 3.82Kg - Frimesa  Peça de 3.82kg - Mais de 3 peças, Presunto Cozido Retangular sem Capa 3.82Kg - Frimesa  Peça de 3.82kg - 1 peça","180336, 180337, 180638"
Pizza/Comida Italiana,Embutidos,"Salame Italiano 0.6kg - Ceratti  Peça de 0.6kg - A partir de 1 peça, Salame Italiano 0.6kg - Ceratti  Peça de 0.6kg - Mais de 6 peças, Salame Italiano 0.6kg - Ceratti  Peça de 0.6kg - Mais de 3 peças","233889, 233891, 233890"
Pizza/Comida Italiana,Farinhas e Misturas,"Farinha de Trigo Anaconda 1Kg  Pacote de 1kg - Mais de 10 unidades, Farinha de Trigo Anaconda 1Kg  Pacote de 1kg - Unidade","232190, 232189"
Pizza/Comida Italiana,Farinhas e Misturas,"Farinha de Trigo Anaconda 5Kg  Pacote de 5kg - Unidade, Farinha de Trigo Anaconda 5Kg  Pacote de 5kg - Mais de 5 unidades","232192, 232193"
Pizza/Comida Italiana,Farinhas e Misturas,"Farinha de Trigo Dona Benta 1Kg  Pacote de 1kg - Fardo, Farinha de Trigo Dona Benta 1Kg  1Kg - Unidade","73467, 73465"
Pizza/Comida Italiana,Farinhas e Misturas,"Farinha de Trigo Sol 1Kg  Pacote de 1kg - Unidade, Farinha de Trigo Sol 1Kg  1Kg - Mais de 10 unidades","108302, 108304"
Pizza/Comida Italiana,Frutas,"Tomate Pizzadoro Colorido  Colorido - Kg, Tomate Pizzadoro Colorido  Colorido - Caixa 18kg, Tomate Pizzadoro Salada  Salada - Caixa 18kg, Tomate Pizzadoro Salada  Salada - Kg","-314770, 97340"
Pizza/Comida Italiana,Hortaliças,Louro Fresco (Maço)  Padrão - Unidade,75051
Pizza/Comida Italiana,Hortaliças,"Manjericão Maço  Padrão - Unidade, Manjericão Maço  Padrão - Unidade Atacado","75059, 112215"
Pizza/Comida Italiana,Hortaliças,"Rúcula Maço  Padrão - Unidade, Rúcula Maço  Padrão - Unidade Atacado","75079, 112249"
Pizza/Comida Italiana,Lacticínios,"Creme de Leite Italac 200g  Tetra Pak de 200g - Unidade, Creme de Leite Italac 200g  200g - Mais de 24 unidades","73545, 98740"
Pizza/Comida Italiana,Lacticínios,"Creme de Leite Piracanjuba 1,030Kg  1,030Kg - Unidade, Creme de Leite Piracanjuba 1,030Kg  1,030Kg - Mais de 6 unidades","124907, 163740"
