region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg
SPO,453401,20231001_SPO_other_piloto_NB_manteigasemargarinas_W39,5.0,Manteigas e margarinas,control,747,21,211.4273674,9.812623,108.0,0.1592086956521739,35.48966847053,4.879040496480001,0.028112449799196786,10.067969876190476,1.689984212882381,0.46726776190476194
SPO,453401,20231001_SPO_other_piloto_NB_manteigasemargarinas_W39,5.0,Manteigas e margarinas,test,359,53,698.7347348000001,52.625233,307.0,0.16698714285714286,121.99857756232001,52.95650483439,0.14763231197771587,13.183674241509435,2.301859954006038,0.992928924528302
SPO,453402,20231001_SPO_other_piloto_NB_desengordurantes_W39,10.0,Desengordurantes,control,823,9,31.915789099999998,0.0,48.0,0.2681,8.55662305771,0.0,0.010935601458080195,3.546198788888889,0.9507358953011111,0.0
SPO,453402,20231001_SPO_other_piloto_NB_desengordurantes_W39,10.0,Desengordurantes,test,438,27,129.3326303,10.618937,140.0,0.246125,30.27519211564,13.702552702810001,0.06164383561643835,4.790097418518519,1.1213034116903704,0.393293962962963
SPO,453403,20231001_SPO_other_piloto_NB_queijos_W39,9.0,Queijos,control,704,27,1352.1957872,31.572618,197.0,0.1504404761904762,209.14196512800999,134.84004242918002,0.03835227272727273,50.08132545185185,7.745998708444814,1.1693562222222222
SPO,453403,20231001_SPO_other_piloto_NB_queijos_W39,9.0,Queijos,test,300,46,2037.7621014,148.277869,315.0,0.1562409090909091,322.94968528875,158.98992831805998,0.15333333333333332,44.299176117391305,7.020645332364131,3.223431934782609
SPO,453404,20231001_SPO_other_piloto_NB_ovos_W39,10.0,Ovos,control,697,39,652.3515768,55.044187,95.0,0.13684285714285715,85.83818938254,22.93830225425,0.05595408895265423,16.726963507692307,2.2009792149369227,1.4113894102564102
SPO,453404,20231001_SPO_other_piloto_NB_ovos_W39,10.0,Ovos,test,337,49,797.2084179,76.846286,119.0,0.1381054054054054,106.42639661625,28.78495652317,0.14540059347181009,16.26955954897959,2.1719672778826533,1.5682915510204083
SPO,453405,20231001_SPO_other_piloto_NB_desinfetantesesanitizantes_W39,10.0,Desinfetantes e sanitizantes,control,673,34,257.5957873,11.583141,249.0,0.14552653061224488,35.61289969242,12.45983627003,0.05052005943536404,7.5763466852941175,1.0474382262476472,0.3406806176470588
SPO,453405,20231001_SPO_other_piloto_NB_desinfetantesesanitizantes_W39,10.0,Desinfetantes e sanitizantes,test,327,59,550.7347329,42.496806,357.0,0.1522125,86.60996657668,27.180832427899997,0.18042813455657492,9.334486998305085,1.467965535197966,0.7202848474576271
SPO,453406,20231001_SPO_other_piloto_NB_outroslimpadores_W39,10.0,Outros limpadores,control,793,7,18.5052628,0.0,29.0,0.36439999999999995,7.17076407374,0.0,0.008827238335435058,2.6436089714285713,1.0243948676771428,0.0
SPO,453406,20231001_SPO_other_piloto_NB_outroslimpadores_W39,10.0,Outros limpadores,test,429,28,149.258945,14.162085000000001,230.0,0.2986333333333333,46.190763737750004,28.44772888447,0.06526806526806526,5.330676607142857,1.6496701334910715,0.50578875
SPO,453407,20231001_SPO_other_piloto_NB_detergentesabaoelava-louas_W39,10.0,"Detergente, sabão e lava-louças",control,589,50,409.8799962,25.547334,834.0,0.1796,75.42246560869,45.535965130440005,0.08488964346349745,8.197599924,1.5084493121738,0.51094668
SPO,453407,20231001_SPO_other_piloto_NB_detergentesabaoelava-louas_W39,10.0,"Detergente, sabão e lava-louças",test,304,57,1115.2652577000001,98.061009,2005.0,0.1732720430107527,179.59360093081,77.43221343421001,0.1875,19.566057152631583,3.150764928610702,1.7203685789473684
SPO,453408,20231001_SPO_other_piloto_NB_utensiliosdelimpeza_W39,10.0,Utensílios de limpeza,control,743,24,77.6484202,2.6589389999999997,168.0,0.17904,13.73176258243,7.02993037715,0.03230148048452221,3.235350841666667,0.5721567742679167,0.11078912499999999
SPO,453408,20231001_SPO_other_piloto_NB_utensiliosdelimpeza_W39,10.0,Utensílios de limpeza,test,379,51,289.9999981,26.576808,588.0,0.18184444444444445,52.04283691905,23.11474600405,0.1345646437994723,5.68627447254902,1.0204477827264706,0.5211138823529412
SPO,453409,20231001_SPO_other_piloto_NB_aucaradoantesedoces_W39,4.0,"Açúcar, adoçantes e doces",control,570,65,3808.8505232,77.72631299999999,5043.0,0.06302247191011236,278.4194128245,60.26665120608,0.11403508771929824,58.59770035692308,4.283375581915385,1.1957894307692307
SPO,453409,20231001_SPO_other_piloto_NB_aucaradoantesedoces_W39,4.0,"Açúcar, adoçantes e doces",test,223,53,646.4021027,23.559963,776.0,0.057635211267605624,32.33354318659,0.5413174956499975,0.23766816143497757,12.196266088679245,0.6100668525771697,0.4445276037735849
SPO,453410,20231001_SPO_other_piloto_NB_arroz_W39,4.0,Arroz,control,620,30,2957.8842088,173.722088,567.0,0.0693425,217.56602745419002,20.215669178649996,0.04838709677419355,98.59614029333333,7.252200915139667,5.790736266666667
SPO,453410,20231001_SPO_other_piloto_NB_arroz_W39,4.0,Arroz,test,269,41,3203.4126287,215.861022,638.0,0.05536567164179104,188.66897394487,-27.94771331123001,0.1524163568773234,78.13201533414635,4.601682291338292,5.264902975609756
SPO,453411,20231001_SPO_other_piloto_NB_azeitesoleosevinagres_W39,3.0,"Azeites, óleos e vinagres",control,472,53,1460.6105231,68.781021,1313.0,0.0755169014084507,103.25360984617,22.627865362509997,0.11228813559322035,27.55868911509434,1.948181317852264,1.297755113207547
SPO,453411,20231001_SPO_other_piloto_NB_azeitesoleosevinagres_W39,3.0,"Azeites, óleos e vinagres",test,197,41,1463.8084181,76.147335,1323.0,0.07205538461538462,106.21308166207,29.971603506609995,0.20812182741116753,35.702644343902435,2.590562967367561,1.8572520731707316
SPO,453412,20231001_SPO_other_piloto_NB_cafechocolateseinfusoes_W39,8.0,"Café, chocolates e infusões",control,674,34,650.151577,59.648412,216.0,0.10848108108108108,60.71659514166,-28.032816708529996,0.050445103857566766,19.122105205882352,1.7857822100488236,1.7543650588235293
SPO,453412,20231001_SPO_other_piloto_NB_cafechocolateseinfusoes_W39,8.0,"Café, chocolates e infusões",test,329,55,1694.1894705,166.029451,542.0,0.10805000000000001,196.04100554371,16.979042995549992,0.16717325227963525,30.803444918181818,3.5643819189765455,3.0187172909090907
SPO,453414,20231001_SPO_other_piloto_NB_conservaseenlatados_W39,5.0,Conservas e enlatados,control,747,28,338.242103,4.517889,286.0,0.23054358974358977,76.89764284202,15.78767677279,0.03748326639892905,12.080075107142857,2.746344387215,0.16135317857142858
SPO,453414,20231001_SPO_other_piloto_NB_conservaseenlatados_W39,5.0,Conservas e enlatados,test,366,36,576.8021026,32.286293,576.0,0.2229777777777778,131.8869775062,85.66506101877,0.09836065573770492,16.02228062777778,3.66352715295,0.8968414722222222
SPO,453415,20231001_SPO_other_piloto_NB_condimentos_W39,5.0,Condimentos,control,676,27,249.0399986,8.309468,75.0,0.21251891891891891,51.08237127748,10.11985651264,0.03994082840236687,9.223703651851851,1.8919396769437038,0.30775807407407413
SPO,453415,20231001_SPO_other_piloto_NB_condimentos_W39,5.0,Condimentos,test,334,45,515.5052608,31.86734,130.0,0.21409565217391305,114.26366770964,70.46324189027,0.1347305389221557,11.455672462222221,2.5391926157697777,0.7081631111111111
