region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg,diff_net_GMV,diff_net_dct,ROI
BAQ,690182,20240101_BAQ_fritos_piloto_NB_cafechocolateeinfusiones_W1,11.0,"Café, chocolate e infusiones",test,215,8,23.4707997876,2.581790251,14.0,0.1754375,3.61419762809045,1.0324073770904503,0.037209302325581395,2.93384997345,0.4517747035113063,0.322723781375,0.056473282933354296,2.562025133880086,0.022042439079365213
BAQ,690183,20240101_BAQ_fritos_piloto_NB_cerdo_W1,13.0,Cerdo,control,450,1,5.4322775423,0.16296875,1.0,0.1412,0.7670375889727599,0.6040688389727599,0.0022222222222222222,5.4322775423,0.7670375889727599,0.16296875,0.717814229616005,4.175535591000001,0.17190949854748944
BAQ,690183,20240101_BAQ_fritos_piloto_NB_cerdo_W1,13.0,Cerdo,test,216,4,32.7212288134,4.253760591000001,6.0,0.158825,5.2615278633229305,1.0077672723229303,0.018518518518518517,8.18030720335,1.3153819658307326,1.0634401477500002,0.717814229616005,4.175535591000001,0.17190949854748944
BAQ,690184,20240101_BAQ_fritos_piloto_NB_contenedores_W1,10.0,Contenedores,control,471,4,53.9229872876,0.188818855,48.0,0.0640125,2.543720260576041,0.39368551814284,0.008492569002123142,13.4807468219,0.6359300651440103,0.04720471375,7.3070197540944815,6.404553728201699,1.140910056218106
BAQ,690184,20240101_BAQ_fritos_piloto_NB_contenedores_W1,10.0,Contenedores,test,169,8,116.9989009527,6.472304018,91.0,0.09783846153846154,14.62428839532665,-0.9209785386997994,0.047337278106508875,14.6248626190875,1.8280360494158312,0.80903800225,7.3070197540944815,6.404553728201699,1.140910056218106
BAQ,690185,20240101_BAQ_fritos_piloto_NB_embutidos_W1,15.0,Embutidos,control,486,2,6.947084216,0.0,2.0,0.1822,1.3877725463258799,0.0,0.00411522633744856,3.473542108,0.6938862731629399,0.0,0.5569814419859502,6.930545548,0.08036617581233307
BAQ,690185,20240101_BAQ_fritos_piloto_NB_embutidos_W1,15.0,Embutidos,test,195,5,44.3878310379,6.930545548,17.0,0.17874,8.04434930795621,1.1138037599562103,0.02564102564102564,8.87756620758,1.608869861591242,1.3861091096,0.5569814419859502,6.930545548,0.08036617581233307
BAQ,690186,20240101_BAQ_fritos_piloto_NB_cubiertosypitillos_W1,9.0,Cubiertos & pitillos,control,429,4,5.5426880295,0.838855931,32.0,0.16074,0.9176965410224,-0.32125320325734,0.009324009324009324,1.385672007375,0.2294241352556,0.20971398275,0.8250861730048369,0.856083725067599,NO APLICA
BAQ,690186,20240101_BAQ_fritos_piloto_NB_cubiertosypitillos_W1,9.0,Cubiertos & pitillos,test,191,10,12.9248411014,1.229560375,55.0,0.16503,2.08974807834115,0.86018770334115,0.05235602094240838,1.29248411014,0.208974807834115,0.12295603749999999,0.8250861730048369,0.856083725067599,NO APLICA
BAQ,690188,20240101_BAQ_fritos_piloto_NB_empaqueyenvoltura_W1,15.0,Empaque & envoltura,control,490,3,5.7863877117,0.0,4.0,0.2126,1.23018602750742,0.0,0.006122448979591836,1.9287959039,0.41006200916914,0.0,-0.28028443961107363,0.89732521,-0.31235547211592735
